page,code,name,req,score,语数之和,语数最高,外语,物理,再选最高,再选次高,志愿号,备注,row
21,F13903,省湖天津商业大学宝德学院第03组,不限,482,181,99,98,54,87,62,9,,F13903 | 省湖天津商业大学宝德学院第03组 | 不限 | 482 | 181 | 99 | 98 | 54 | 87 | 62 | 9
21,F13904,天津商业大学宝德学院第04组,不限,476,199,107,72,46,85,74,21,,F13904 | 天津商业大学宝德学院第04组 | 不限 | 476 | 199 | 107 | 72 | 46 | 85 | 74 | 21
21,F14002,北【天津医科大学临床医学院第02组,化,478,191,97,84,66,76,61,13,,F14002 | 北【天津医科大学临床医学院第02组 | 化 | 478 | 191 | 97 | 84 | 66 | 76 | 61 | 13
21,F14003,湖号天津医科大学临床医学院第03组,化,477,177,98,92,60,75,73,3,护理类,F14003 | 湖号天津医科大学临床医学院第03组 | 化 | 477 | 177 | 98 | 92 | 60 | 75 | 73 | 3 | 护理类
21,F14004,天津医科大学临床医学院第04组,化和生,497,188,97,113,62,69,65,12,,F14004 | 天津医科大学临床医学院第04组 | 化和生 | 497 | 188 | 97 | 113 | 62 | 69 | 65 | 12
21,F14302,众天津理工大学中环信息学院第02组,化,476,207,108,42,71,83,73,8,,F14302 | 众天津理工大学中环信息学院第02组 | 化 | 476 | 207 | 108 | 42 | 71 | 83 | 73 | 8
21,F14402,北京科技大学天津学院第02组,不限,484,190,99,95,60,70,69,8,,F14402 | 北京科技大学天津学院第02组 | 不限 | 484 | 190 | 99 | 95 | 60 | 70 | 69 | 8
21,F14403,公北京科技大学天津学院第03组,化,463,211,119,73,59,68,52,3,,F14403 | 公北京科技大学天津学院第03组 | 化 | 463 | 211 | 119 | 73 | 59 | 68 | 52 | 3
21,F14503,信天津仁爱学院第03组,不限,474,199,118,79,32,78,76,14,,F14503 | 信天津仁爱学院第03组 | 不限 | 474 | 199 | 118 | 79 | 32 | 78 | 76 | 14
21,F14504,天津仁爱学院第04组,不限,438,165,96,87,51,78,57,7,,F14504 | 天津仁爱学院第04组 | 不限 | 438 | 165 | 96 | 87 | 51 | 78 | 57 | 7
21,F14505,微天津仁爱学院第05组,化,437,,,,,,,,,F14505 | 微天津仁爱学院第05组 | 化 | 437
21,F14602,天津财经大学珠江学院第02组,不限,483,198,101,103,37,73,72,27,,F14602 | 天津财经大学珠江学院第02组 | 不限 | 483 | 198 | 101 | 103 | 37 | 73 | 72 | 27
21,F17602,河北大学第02组,不限,564,222,118,96,73,91,82,9,,F17602 | 河北大学第02组 | 不限 | 564 | 222 | 118 | 96 | 73 | 91 | 82 | 9
21,F17603,河北大学第03组,化,554,210,110,109,68,87,80,1,,F17603 | 河北大学第03组 | 化 | 554 | 210 | 110 | 109 | 68 | 87 | 80 | 1
21,F17702,河北工程大学第02组,不限,529,183,103,110,67,86,83,5,,F17702 | 河北工程大学第02组 | 不限 | 529 | 183 | 103 | 110 | 67 | 86 | 83 | 5
21,F17703,河北工程大学第03组,不限,531,197,108,123,64,87,60,4,,F17703 | 河北工程大学第03组 | 不限 | 531 | 197 | 108 | 123 | 64 | 87 | 60 | 4
21,F17704,河北工程大学第04组,化,525,216,114,108,57,79,65,3,,F17704 | 河北工程大学第04组 | 化 | 525 | 216 | 114 | 108 | 57 | 79 | 65 | 3
21,F17705,河北工程大学第05组,化,542,209,106,89,80,86,78,11,,F17705 | 河北工程大学第05组 | 化 | 542 | 209 | 106 | 89 | 80 | 86 | 78 | 11
21,F17802,河北地质大学第02组,不限,529,194,98,102,71,87,75,6,,F17802 | 河北地质大学第02组 | 不限 | 529 | 194 | 98 | 102 | 71 | 87 | 75 | 6
21,F17803,河北地质大学第03组,化,523,186,100,115,67,78,77,9,,F17803 | 河北地质大学第03组 | 化 | 523 | 186 | 100 | 115 | 67 | 78 | 77 | 9
21,F17902,河北工业大学第02组,不限,578,196,98,126,79,92,85,2,,F17902 | 河北工业大学第02组 | 不限 | 578 | 196 | 98 | 126 | 79 | 92 | 85 | 2
22,F17903,河北工业大学第03组,不限,579,228,125,119,70,82,80,23,,F17903 | 河北工业大学第03组 | 不限 | 579 | 228 | 125 | 119 | 70 | 82 | 80 | 23
22,F17904,河北工业大学第04组,化,601,238,122,109,80,89,85,14,,F17904 | 河北工业大学第04组 | 化 | 601 | 238 | 122 | 109 | 80 | 89 | 85 | 14
22,F17905,河北工业大学第05组,化,589,227,114,117,75,88,82,2,,F17905 | 河北工业大学第05组 | 化 | 589 | 227 | 114 | 117 | 75 | 88 | 82 | 2
22,F18003,华北理工大学第03组,不限,535,205,104,112,55,87,76,2,,F18003 | 华北理工大学第03组 | 不限 | 535 | 205 | 104 | 112 | 55 | 87 | 76 | 2
22,F18004,华北理工大学第04组,化,523,191,97,86,82,84,80,16,,F18004 | 华北理工大学第04组 | 化 | 523 | 191 | 97 | 86 | 82 | 84 | 80 | 16
22,F18005,华北理工大学第05组,化,512,204,106,75,81,76,76,4,,F18005 | 华北理工大学第05组 | 化 | 512 | 204 | 106 | 75 | 81 | 76 | 76 | 4
22,F18006,华北理工大学第06组,化,495,175,96,103,63,82,72,1,,F18006 | 华北理工大学第06组 | 化 | 495 | 175 | 96 | 103 | 63 | 82 | 72 | 1
22,F18007,华北理工大学第07组,化和生,533,206,116,109,60,84,74,6,,F18007 | 华北理工大学第07组 | 化和生 | 533 | 206 | 116 | 109 | 60 | 84 | 74 | 6
22,F18101,河北科技大学第01组,不限,539,193,109,108,76,84,78,5,,F18101 | 河北科技大学第01组 | 不限 | 539 | 193 | 109 | 108 | 76 | 84 | 78 | 5
22,F18102,河北科技大学第02组,不限,539,198,109,114,62,84,81,11,】,F18102 | 河北科技大学第02组 | 不限 | 539 | 198 | 109 | 114 | 62 | 84 | 81 | 11 | 】
22,F18103,河北科技大学第03组,化,517,221,111,92,66,73,65,B14,,F18103 | 河北科技大学第03组 | 化 | 517 | 221 | 111 | 92 | 66 | 73 | 65 | B14
22,F18201,河北建筑工程学院第01组,不限,494,191,101,108,57,70,S68,8,,F18201 | 河北建筑工程学院第01组 | 不限 | 494 | 191 | 101 | 108 | 57 | 70 | S68 | 8
22,F18202,河北建筑工程学院第02组,化,484,166,93,85,69,82,Z82,3,,F18202 | 河北建筑工程学院第02组 | 化 | 484 | 166 | 93 | 85 | 69 | 82 | Z82 | 3
22,F18301,河北水利电力学院第01组,化,512,205,106,室84,62,S82,79,3,,F18301 | 河北水利电力学院第01组 | 化 | 512 | 205 | 106 | 室84 | 62 | S82 | 79 | 3
22,F18401,河北农业大学第01组,化,531,217,公122,73,79,B89,73,6,,F18401 | 河北农业大学第01组 | 化 | 531 | 217 | 公122 | 73 | 79 | B89 | 73 | 6
22,F18402,河北农业大学第02组,化,525,205,107,121,H45,83,71,1,,F18402 | 河北农业大学第02组 | 化 | 525 | 205 | 107 | 121 | H45 | 83 | 71 | 1
22,F18501,河北医科大学第01组,化,548,办209,109,【137,48,81,73,11,,F18501 | 河北医科大学第01组 | 化 | 548 | 办209 | 109 | 【137 | 48 | 81 | 73 | 11
22,F18601,河北北方学院第01组,化,490,212,】110,76,64,69,69,1,,F18601 | 河北北方学院第01组 | 化 | 490 | 212 | 】110 | 76 | 64 | 69 | 69 | 1
22,F18701,承德医学院第01组,招化,537,办211,112,120,53,87,66,2,,F18701 | 承德医学院第01组 | 招化 | 537 | 办211 | 112 | 120 | 53 | 87 | 66 | 2
22,F18702,承德医学院第02组,厅生,514,203,108,67,69,88,87,40,护理类,F18702 | 承德医学院第02组 | 厅生 | 514 | 203 | 108 | 67 | 69 | 88 | 87 | 40 | 护理类
22,F18805,教河北师范大学第05组,化和生,534,206,104,113,61,82,62,5,,F18805 | 教河北师范大学第05组 | 化和生 | 534 | 206 | 104 | 113 | 61 | 82 | 62 | 5
22,F18806,河北师范大学第06组,北地,567,212,115,127,53,83,82,6,,F18806 | 河北师范大学第06组 | 北地 | 567 | 212 | 115 | 127 | 53 | 83 | 82 | 6
22,F18903,省湖保定学院第03组,不限,500,205,112,119,46,71,59,37,,F18903 | 省湖保定学院第03组 | 不限 | 500 | 205 | 112 | 119 | 46 | 71 | 59 | 37
22,F18904,保定学院第04组,化,503,192,100,104,61,77,69,14,,F18904 | 保定学院第04组 | 化 | 503 | 192 | 100 | 104 | 61 | 77 | 69 | 14
22,F19102,北【唐山师范学院第02组,不限,494,188,100,108,50,76,72,8,,F19102 | 北【唐山师范学院第02组 | 不限 | 494 | 188 | 100 | 108 | 50 | 76 | 72 | 8
22,F19103,湖号唐山师范学院第03组,化,482,179,93,92,63,78,70,8,,F19103 | 湖号唐山师范学院第03组 | 化 | 482 | 179 | 93 | 92 | 63 | 78 | 70 | 8
22,F19202,廊坊师范学院第02组,不限,497,184,96,92,58,87,76,14,,F19202 | 廊坊师范学院第02组 | 不限 | 497 | 184 | 96 | 92 | 58 | 87 | 76 | 14
22,F19203,众廊坊师范学院第03组,化,485,185,110,93,60,78,69,4,,F19203 | 众廊坊师范学院第03组 | 化 | 485 | 185 | 110 | 93 | 60 | 78 | 69 | 4
22,F19303,衡水学院第03组,不限,494,197,99,89,56,77,75,14,,F19303 | 衡水学院第03组 | 不限 | 494 | 197 | 99 | 89 | 56 | 77 | 75 | 14
22,F19304,公衡水学院第04组,化,484,198,104,94,43,78,71,5,,F19304 | 公衡水学院第04组 | 化 | 484 | 198 | 104 | 94 | 43 | 78 | 71 | 5
22,F19305,信衡水学院第05组,化,480,182,104,109,46,77,66,6,,F19305 | 信衡水学院第05组 | 化 | 480 | 182 | 104 | 109 | 46 | 77 | 66 | 6
22,F19404,石家庄学院第04组,化,495,186,101,104,58,78,69,29,,F19404 | 石家庄学院第04组 | 化 | 495 | 186 | 101 | 104 | 58 | 78 | 69 | 29
22,F19405,微石家庄学院第05组,化,484,199,101,97,58,70,60,4,,F19405 | 微石家庄学院第05组 | 化 | 484 | 199 | 101 | 97 | 58 | 70 | 60 | 4
22,F19406,石家庄学院第06组,政,497,195,98,108,50,75,69,10,,F19406 | 石家庄学院第06组 | 政 | 497 | 195 | 98 | 108 | 50 | 75 | 69 | 10
22,F19501,邯郸学院第01组,不限,494,209,110,109,53,69,54,16,,F19501 | 邯郸学院第01组 | 不限 | 494 | 209 | 110 | 109 | 53 | 69 | 54 | 16
22,F19502,邯郸学院第02组,化,485,183,93,63,74,84,81,16,,F19502 | 邯郸学院第02组 | 化 | 485 | 183 | 93 | 63 | 74 | 84 | 81 | 16
22,F19603,邢台学院第03组,不限,501,180,99,95,67,85,74,3,,F19603 | 邢台学院第03组 | 不限 | 501 | 180 | 99 | 95 | 67 | 85 | 74 | 3
22,F19604,邢台学院第04组,化,492,193,98,82,63,86,68,7,,F19604 | 邢台学院第04组 | 化 | 492 | 193 | 98 | 82 | 63 | 86 | 68 | 7
22,F19605,邢台学院第05组,地,498,186,108,83,67,87,75,2,,F19605 | 邢台学院第05组 | 地 | 498 | 186 | 108 | 83 | 67 | 87 | 75 | 2
22,F19702,沧州师范学院第02组,化,487,182,91,92,52,78,73,7,,F19702 | 沧州师范学院第02组 | 化 | 487 | 182 | 91 | 92 | 52 | 78 | 73 | 7
22,F19802,石家庄铁道大学第02组,不限,546,196,102,113,71,88,78,1,,F19802 | 石家庄铁道大学第02组 | 不限 | 546 | 196 | 102 | 113 | 71 | 88 | 78 | 1
22,F19803,石家庄铁道大学第03组,不限,541,205,107,117,61,88,70,1,,F19803 | 石家庄铁道大学第03组 | 不限 | 541 | 205 | 107 | 117 | 61 | 88 | 70 | 1
22,F19804,石家庄铁道大学第04组,化,546,209,112,125,63,81,68,1,,F19804 | 石家庄铁道大学第04组 | 化 | 546 | 209 | 112 | 125 | 63 | 81 | 68 | 1
23,F19902,燕山大学第02组,不限,575,201,114,133,66,87,78,9,,F19902 | 燕山大学第02组 | 不限 | 575 | 201 | 114 | 133 | 66 | 87 | 78 | 9
23,F19903,燕山大学第03组,不限,573,199,110,124,79,86,75,4,,F19903 | 燕山大学第03组 | 不限 | 573 | 199 | 110 | 124 | 79 | 86 | 75 | 4
23,F19904,燕山大学第04组,不限,547,205,115,108,74,80,80,8,,F19904 | 燕山大学第04组 | 不限 | 547 | 205 | 115 | 108 | 74 | 80 | 80 | 8
23,F19905,燕山大学第05组,化,580,226,121,110,70,87,87,3,,F19905 | 燕山大学第05组 | 化 | 580 | 226 | 121 | 110 | 70 | 87 | 87 | 3
23,F20002,河北科技师范学院第02组,化,484,188,111,102,48,71,65,24,,F20002 | 河北科技师范学院第02组 | 化 | 484 | 188 | 111 | 102 | 48 | 71 | 65 | 24
23,F20101,唐山学院第01组,化,491,207,104,60,66,80,78,7,,F20101 | 唐山学院第01组 | 化 | 491 | 207 | 104 | 60 | 66 | 80 | 78 | 7
23,F20303,河北金融学院第03组,不限,496,183,104,108,55,80,70,1,,F20303 | 河北金融学院第03组 | 不限 | 496 | 183 | 104 | 108 | 55 | 80 | 70 | 1
23,F20304,河北金融学院第04组,不限,501,200,109,97,67,70,67,30,,F20304 | 河北金融学院第04组 | 不限 | 501 | 200 | 109 | 97 | 67 | 70 | 67 | 30
23,F20402,北华航天工业学院第02组,不限,522,203,104,88,65,91,75,2,,F20402 | 北华航天工业学院第02组 | 不限 | 522 | 203 | 104 | 88 | 65 | 91 | 75 | 2
23,F20403,北华航天工业学院第03组,化,521,198,100,111,57,78,77,8,】,F20403 | 北华航天工业学院第03组 | 化 | 521 | 198 | 100 | 111 | 57 | 78 | 77 | 8 | 】
23,F20502,河北经贸大学第02组,不限,529,183,93,111,63,84,78,B24,,F20502 | 河北经贸大学第02组 | 不限 | 529 | 183 | 93 | 111 | 63 | 84 | 78 | B24
23,F20503,河北经贸大学第03组,不限,528,198,120,114,70,78,S68,19,,F20503 | 河北经贸大学第03组 | 不限 | 528 | 198 | 120 | 114 | 70 | 78 | S68 | 19
23,F20601,河北中医药大学第01组,不限,522,201,101,72,78,91,Z80,12,,F20601 | 河北中医药大学第01组 | 不限 | 522 | 201 | 101 | 72 | 78 | 91 | Z80 | 12
23,F20602,河北中医药大学第02组,化,512,205,106,室113,45,S76,73,21,,F20602 | 河北中医药大学第02组 | 化 | 512 | 205 | 106 | 室113 | 45 | S76 | 73 | 21
23,F20603,河北中医药大学第03组,生,532,186,公94,100,81,B87,78,4,护理类,F20603 | 河北中医药大学第03组 | 生 | 532 | 186 | 公94 | 100 | 81 | B87 | 78 | 4 | 护理类
23,F20703,张家口学院第03组,不限,494,179,96,103,H58,86,68,15,,F20703 | 张家口学院第03组 | 不限 | 494 | 179 | 96 | 103 | H58 | 86 | 68 | 15
23,F20704,张家口学院第04组,生,495,办192,109,【99,53,80,71,15,,F20704 | 张家口学院第04组 | 生 | 495 | 办192 | 109 | 【99 | 53 | 80 | 71 | 15
23,F20802,河北环境工程学院第02组,化,480,194,】109,86,53,75,72,21,,F20802 | 河北环境工程学院第02组 | 化 | 480 | 194 | 】109 | 86 | 53 | 75 | 72 | 21
23,F20902,河北科技工程职业技术大学第02组,招不限,500,办204,111,61,63,89,83,10,,F20902 | 河北科技工程职业技术大学第02组 | 招不限 | 500 | 办204 | 111 | 61 | 63 | 89 | 83 | 10
23,F20903,河北科技工程职业技术大学第03组,厅化,479,191,99,84,64,73,67,33,,F20903 | 河北科技工程职业技术大学第03组 | 厅化 | 479 | 191 | 99 | 84 | 64 | 73 | 67 | 33
23,F24102,教河北科技学院第02组,化,459,190,108,82,42,78,67,15,,F24102 | 教河北科技学院第02组 | 化 | 459 | 190 | 108 | 82 | 42 | 78 | 67 | 15
23,F24203,河北外国语学院第03组,北不限,452,154,94,102,56,74,66,1,,F24203 | 河北外国语学院第03组 | 北不限 | 452 | 154 | 94 | 102 | 56 | 74 | 66 | 1
23,F24204,省湖河北外国语学院第04组,不限,453,182,98,66,66,75,64,3,,F24204 | 省湖河北外国语学院第04组 | 不限 | 453 | 182 | 98 | 66 | 66 | 75 | 64 | 3
23,F24205,河北外国语学院第05组,不限,437,,,,,,,,,F24205 | 河北外国语学院第05组 | 不限 | 437
23,F24206,北【河北外国语学院第06组,化,451,190,104,82,42,72,65,5,,F24206 | 北【河北外国语学院第06组 | 化 | 451 | 190 | 104 | 82 | 42 | 72 | 65 | 5
23,F24402,湖号华北理工大学轻工学院第02组,化,460,178,97,70,63,76,73,5,,F24402 | 湖号华北理工大学轻工学院第02组 | 化 | 460 | 178 | 97 | 70 | 63 | 76 | 73 | 5
23,F24802,河北医科大学临床学院第02组,化和生,508,200,114,94,67,81,66,9,,F24802 | 河北医科大学临床学院第02组 | 化和生 | 508 | 200 | 114 | 94 | 67 | 81 | 66 | 9
23,F24803,众河北医科大学临床学院第03组,生,498,188,103,109,46,85,70,10,护理类,F24803 | 众河北医科大学临床学院第03组 | 生 | 498 | 188 | 103 | 109 | 46 | 85 | 70 | 10 | 护理类
23,F25102,河北工程大学科信学院第02组,不限,486,189,105,87,62,76,72,38,,F25102 | 河北工程大学科信学院第02组 | 不限 | 486 | 189 | 105 | 87 | 62 | 76 | 72 | 38
23,F25103,公河北工程大学科信学院第03组,化,479,199,102,80,60,70,70,30,,F25103 | 公河北工程大学科信学院第03组 | 化 | 479 | 199 | 102 | 80 | 60 | 70 | 70 | 30
23,F25104,信河北工程大学科信学院第04组,化,472,182,96,95,58,76,61,15,,F25104 | 信河北工程大学科信学院第04组 | 化 | 472 | 182 | 96 | 95 | 58 | 76 | 61 | 15
23,F25201,河北石油职业技术大学第01组,不限,495,216,111,89,51,72,67,5,,F25201 | 河北石油职业技术大学第01组 | 不限 | 495 | 216 | 111 | 89 | 51 | 72 | 67 | 5
23,F25402,微石家庄铁道大学四方学院第02组,不限,490,204,104,71,65,86,64,23,,F25402 | 微石家庄铁道大学四方学院第02组 | 不限 | 490 | 204 | 104 | 71 | 65 | 86 | 64 | 23
23,F25403,石家庄铁道大学四方学院第03组,化,482,181,95,82,58,84,77,7,,F25403 | 石家庄铁道大学四方学院第03组 | 化 | 482 | 181 | 95 | 82 | 58 | 84 | 77 | 7
23,F25502,河北地质大学华信学院第02组,不限,457,189,96,63,58,86,61,3,,F25502 | 河北地质大学华信学院第02组 | 不限 | 457 | 189 | 96 | 63 | 58 | 86 | 61 | 3
23,F25503,河北地质大学华信学院第03组,化,442,139,89,92,63,79,69,3,,F25503 | 河北地质大学华信学院第03组 | 化 | 442 | 139 | 89 | 92 | 63 | 79 | 69 | 3
23,F25504,河北地质大学华信学院第04组,生,460,172,95,86,38,87,77,2,护理类,F25504 | 河北地质大学华信学院第04组 | 生 | 460 | 172 | 95 | 86 | 38 | 87 | 77 | 2 | 护理类
23,F25802,保定理工学院第02组,不限,448,160,92,80,49,86,63,27,,F25802 | 保定理工学院第02组 | 不限 | 448 | 160 | 92 | 80 | 49 | 86 | 63 | 27
23,F25803,保定理工学院第03组,化,437,,,,,,,,,F25803 | 保定理工学院第03组 | 化 | 437
23,F26003,北京中医药大学东方学院第03组,不限,478,173,100,78,67,82,78,19,,F26003 | 北京中医药大学东方学院第03组 | 不限 | 478 | 173 | 100 | 78 | 67 | 82 | 78 | 19
23,F26004,北京中医药大学东方学院第04组,化,466,182,95,83,61,77,63,2,,F26004 | 北京中医药大学东方学院第04组 | 化 | 466 | 182 | 95 | 83 | 61 | 77 | 63 | 2
23,F26005,北京中医药大学东方学院第05组,生,485,191,102,96,65,69,64,16,护理类,F26005 | 北京中医药大学东方学院第05组 | 生 | 485 | 191 | 102 | 96 | 65 | 69 | 64 | 16 | 护理类
23,F29205,山西大学第05组,不限,575,209,106,122,73,87,84,2,,F29205 | 山西大学第05组 | 不限 | 575 | 209 | 106 | 122 | 73 | 87 | 84 | 2
24,F29206,山西大学第06组,不限,575,212,121,140,70,80,73,5,,F29206 | 山西大学第06组 | 不限 | 575 | 212 | 121 | 140 | 70 | 80 | 73 | 5
24,F29207,山西大学第07组,化,594,214,109,117,86,89,88,6,,F29207 | 山西大学第07组 | 化 | 594 | 214 | 109 | 117 | 86 | 89 | 88 | 6
24,F29208,山西大学第08组,化,548,210,118,115,68,81,74,14,,F29208 | 山西大学第08组 | 化 | 548 | 210 | 118 | 115 | 68 | 81 | 74 | 14
24,F29209,山西大学第09组,化,586,220,116,122,77,90,77,6,,F29209 | 山西大学第09组 | 化 | 586 | 220 | 116 | 122 | 77 | 90 | 77 | 6
24,F29210,山西大学第10组,政,562,214,121,100,74,92,82,2,,F29210 | 山西大学第10组 | 政 | 562 | 214 | 121 | 100 | 74 | 92 | 82 | 2
24,F29302,太原科技大学第02组,不限,544,208,108,101,80,83,72,16,,F29302 | 太原科技大学第02组 | 不限 | 544 | 208 | 108 | 101 | 80 | 83 | 72 | 16
24,F29303,太原科技大学第03组,化,529,188,98,128,75,70,68,16,,F29303 | 太原科技大学第03组 | 化 | 529 | 188 | 98 | 128 | 75 | 70 | 68 | 16
24,F29401,中北大学第01组,不限,544,210,108,93,83,82,76,12,,F29401 | 中北大学第01组 | 不限 | 544 | 210 | 108 | 93 | 83 | 82 | 76 | 12
24,F29402,中北大学第02组,不限,537,206,109,118,65,78,70,6,,F29402 | 中北大学第02组 | 不限 | 537 | 206 | 109 | 118 | 65 | 78 | 70 | 6
24,F29403,中北大学第03组,化,553,208,104,111,83,76,75,1,】,F29403 | 中北大学第03组 | 化 | 553 | 208 | 104 | 111 | 83 | 76 | 75 | 1 | 】
24,F29503,太原理工大学第03组,不限,593,227,115,129,76,83,78,B8,,F29503 | 太原理工大学第03组 | 不限 | 593 | 227 | 115 | 129 | 76 | 83 | 78 | B8
24,F29504,太原理工大学第04组,化,600,207,109,130,82,91,S90,2,,F29504 | 太原理工大学第04组 | 化 | 600 | 207 | 109 | 130 | 82 | 91 | S90 | 2
24,F29505,太原理工大学第05组,化,591,223,120,112,88,90,Z78,2,,F29505 | 太原理工大学第05组 | 化 | 591 | 223 | 120 | 112 | 88 | 90 | Z78 | 2
24,F29603,山西农业大学第03组,不限,527,217,111,室101,58,S77,74,2,,F29603 | 山西农业大学第03组 | 不限 | 527 | 217 | 111 | 室101 | 58 | S77 | 74 | 2
