院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,医学护理排除专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,是否进入机器初筛观察池,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,不得进入原因,下一步,专业组出现ID,稳定基座专业组筛选ID
C103,湖北大学,C10320,20,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,5,0,0,5,0,0,0,5,V1-偏好专业优先线索,true,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,68,50,66,right,1.88 数学与应用数学（师范类；第一学年在武員校区；优秀学生可选拔至“强师实验班”）[M-810d3221f09f14ba]；2.89 物理学（师范类；第一学年在武昌校区：优秀学生可选拔至“强师实验班”）[M-19e7a93d65c6df9b]；3.90 化学（师范类；第一学年在武昌校区）[M-eac7adc1b2e3a018]；4.91 生物科学（师范类；第一学年在武昌校[M-32b371710a372c3e]；5.92 化学（师范类：化生复合创新师范实验班；第一学年在武昌校区）[M-42670e88e441bdaf],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-f0699a3a61efc437,STABLEGROUP-7ae821cf3f6041b2
C108,江汉大学,C10811,11,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内存在学费字段待核,5,1,4,0,0,0,0,8,V1-偏好专业优先线索,true,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,69,31,69,right,1.62 数学与应用数学[M-52f79766278247e1]；2.63 电子信息工程[M-d6c12785e3921d36]；3.64 人工智能[M-f7fac43e81c17b78]；4.65 计算机科学与技术[M-9dc0a84ff7287aa8]；5.66 计算机科学与技术（智能与软件实验[M-1200fbb8e7a2ed41]；6.67 数据科学与大数据技术[M-9162c0db00afc0fa]；7.68 数字媒体技术KA◎Z[M-2e4cfb5c1e02763a]；8.GA 及专业代号[M-6f45e0358062a335],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-06d6761ecafe9d62,STABLEGROUP-400feb2baf7ef3ef
F005,北京印刷学院,F00503,03,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,5,0,5,0,0,0,3,13,V1-偏好专业优先线索,true,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,57,41,92,right,1.06 印刷工程（不招色育、色弱）[M-c2378f968cf10825]；2.07 包装工程（智能包装；不招色盲、色弱）[M-01f3314772daf19b]；3.08 柔性电子学[M-f0be3bd44a01587c]；4.09 印刷工程（毕昇卓越班；不招色盲、色[M-6ddf2d9f52a642c9]；5.10 机械工程（卓越工程师计划）[M-e77e19de4f8b9296]；6.12 智能制造工程[M-3bc7fb62b5e7026a]；7.13 机械工程（机器人实验班）[M-c00c83b319858de5]；8.14 自动化（机器人实验班）[M-5c8c239db449e64d]；9.15 计算机科学与技术[M-cc99837c89d76dc5]；10.16 信息安全（数字版权保护）[M-bfa2d6a5b5cd02fc]；11.17 智能科学与技术[M-4a7ac629eb6f575e]；12.18 计算机科学与技术（AI 创实验班）[M-ecb4b72722266cc4]；13.19 智能科学与技术（灵创实验班）F006 北京建筑大学（公办）（北京）[M-f843ae83067ff3b5],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-dc3570f324bd75d1,STABLEGROUP-d969a7c298f4326f
F582,长春工业大学,F58204,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,5,1,4,0,0,0,1,11,V1-偏好专业优先线索,true,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,33,31,119,left,1.17 电气工程及其自动化（不招色盲色弱不招单色识别不全者：办学地点：南湖校区）[M-8a02f61518c73f24]；2.18 自动化（办学地点：南湖校区）[M-657c782e75dc12f3]；3.19 测控技术与仪器（办学地点：南湖校[M-82b0eea8a5c9301d]；4.20 机器人工程（办学地点：南湖校区）[M-ccc777e642eb4b83]；5.21 算机科学与技术（办学地点：北湖校[M-14b3df922e187cc5]；6.22 软件工程（办学地点：北湖校区）[M-c405e6a618b19ac7]；7.23 人工智能（办学地点：北湖校区）[M-480f7a7c9bfdf3af]；8.24 电子信息工程（办学地点：北湖校区）[M-e3241e819311fe44]；9.25 信息安全（办学地点：北湖校区）[M-950c2e2088092141]；10.26 数字媒体技术（办学地点：北湖校区）[M-42afb95cc4899dd4]；11.27 数据科学与大数据技术（办学地点：北湖校区）[M-2fc5be25b14e0a00],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-2518db829eecd796,STABLEGROUP-b5bb8db8581aeb2a
H430,曲阜师范大学,H43004,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,5,0,2,3,0,0,0,9,V1-偏好专业优先线索,true,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,34,27,167,left,1.10 电气工程及其自动化（办学地点：日照校区）[M-e7cd5f4dc963f601]；2.11 智能感知工程（办学地点：日照校区）[M-922ca3e0619f904c]；3.12 化学（师范类：办学地点：曲阜校区）[M-a2f54cdee1a28585]；4.13 化学工程与工艺（办学地点：曲阜校G[M-3b81c078463de4f4]；5.A0 KAZ区）[M-6689c7996f04bdcb]；6.14 生物科学（师范类；办学地点：曲阜校[M-81c714c667eb0def]；7.15 物理学（师范类；办学地点：曲阜校区）[M-6195b50f8a22b5d9]；8.16 软件工程（办学地点：曲阜校区）[M-3bf903423e7f74cb]；9.17 数据科学与大数据技术（办学地点：日照校区）[M-2b96d105ca0389fb],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-63081c4eb4bb10fb,STABLEGROUP-b471f00be601cf8a
K345,云南大学,K34509,09,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,5,1,4,0,0,0,0,11,V1-偏好专业优先线索,true,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,116,75,217,right,1.42 光电信息科学与工程（办学地点：呈贡校区）[M-44d9a3159b2b4d65]；2.43 生物育种科学（办学地点：呈贡校区）[M-2fd147b273be23f6]；3.44 电子信息工程（办学地点：呈贡校区）[M-d054c18f5c96e955]；4.45 通信工程（办学地点：呈贡校区）[M-5e72b5475449d498]；5.46 计算机科学与技术（办学地点：呈贡校[M-b7139c922dbc3c6a]；6.47 物联网工程（办学地点：呈贡校区）GKZAA完校专业组及专业代号[M-1b5380ed786e7ba9]；7.48 智能科学与技术（办学地点：呈贡校[M-59c4565d5a83c389]；8.49 软件工程（第三、四学年学费 12000元/年：办学地点：呈贡校区）[M-f8b3503177511f1d]；9.50 数字媒体技术（第三、四学年学费12000元/年：办学地点：皇贡校区）[M-02941aeaa51db52f]；10.51 网络空间安全（第三、四学年学费12000元/年：办学地点：星贡校区）[M-2c63c040e4be768c]；11.52 人王智能（第三、四学年学费 12000元/年：办学地点：呈贡校区）[M-20f4633ff6570bae],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-cef0e378cb02322e,STABLEGROUP-e2edc4b88498f197
K575,西北师范大学,K57505,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,5,0,2,4,0,0,3,9,V1-偏好专业优先线索,true,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,41,31,229,left,1.13 生物科学（师范类；不招色弱、色盲和单色识别不全者）[M-59c317afaa4e84d7]；2.14 化学（师范类；不招色弱、色盲和单色识别不全者）[M-b3924d64bd5eb818]；3.15 数学与应用数学（师范炎）[M-0b419b9609e78df2]；4.16 电子信息工程[M-5e7e3f45808ee1d0]；5.17 材料科学与工程[M-bb36bdbe1eaab8de]；6.18 材料物理（不招色盲和单色识别不全[M-36bebd8fc644c929]；7.19 计算机科学与技术（师范类：不招不能准确在显示器上识别红、黄、绿、蓝、您各颜色中任何一种颜色的数码、字母者）ZK[M-4acd02822860779d]；8.GA A再选科貝 人数要求[M-61056236e27f8429]；9.20 人工智能[M-524413b1f2a32d6b],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-ed63f71c9bb046fd,STABLEGROUP-50298fa618d8e7e9
A059,中国民航大学,A05904,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,4,0,4,0,0,0,0,9,V1-偏好专业优先线索,true,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,79,66,21,left,1.09 信息与计算科学（办学地点：东丽校区）[M-a63c128cfcc1de93]；2.10 应用气象学（航空气象；办学地点：东丽校区）[M-d817eb32863adf5f]；3.11 统计学（民航大数据；办学地点：东丽校区）[M-e9fdf92b1185db64]；4.12 信息安全（办学地点：东丽校区）[M-ea8f448384e43e74]；5.13 工科试验班（智能与计算机；计算机科学与技术；人工智能；办学地点：东丽校区）[M-fda9860925b8ebfb]；6.14 工科试验班（电子信息与电气自动化；电子信息工程（航空电子）：电气工程及其自动化（航空电气）：通信工程；自化；物联网工程；办学地点：东丽校[M-279fb0f8d4dfe15c]；7.15 工科试验班（智慧窑中交通管制：交通运输（案中交通管制）：智慧交通：办学地点：东丽校区）[M-bad3f99cecedd4b1]；8.16 工科试验班（智慧机场类；交通工程【机场规划与运行）：士本工程（机场工[M-66e1240490582256]；9.17 工科试验班（低空技术与无人机系统类：无人驾驶航空器系统工程：低空技术与工程；办学地点：宁河校区）[M-b53ce7dfcfdb4270],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-6216a722b4a9e31e,STABLEGROUP-2c6c9c06c029254c
A069,华北电力大学（保定）,A06904,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,4,0,4,0,0,0,0,14,V1-偏好专业优先线索,true,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,125,108,21,right,1.09 电气工程及其自动化（办学地点：保定[M-694e2406f6181b80]；2.10 通信工程（办学地点：保定校区）[M-7880c1c8f3630b02]；3.11 电子信息科学与技术（办学地点：保定[M-0627eb125f3c6b4a]；4.12 集成电路设计与集成系统（办学地点：[M-e93d204b9d7cb3d3]；5.13 计算机科学与技术（办学地点：保定校[M-d7832cee8c7ba9a9]；6.14 软件工程（办学地点：保定校区）[M-c72b1e9828422550]；7.15 智能科学与技术（办学地点：保定校[M-44745110032d0f65]；8.16 网络空间安全（办学地点：保定校区）[M-e14632bfa037526e]；9.17 自动化（办学地点：保定校区）[M-a3a37a627f60e668]；10.18 机器人工程（办学地点：保定校区）[M-16c4916bec5635da]；11.19 智能感知工程（办学地点：保定校区）[M-de8c71608b311a3c]；12.20 测控技术与仪器（办学地点：保定校[M-19c29c85a627ce2d]；13.21 信息与计算科学（办学地点：保定校[M-8913a3e01b5b28bf]；14.22 数据科学与大数据技术（办学地点：保定校区）[M-689fe3c311451bf9],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-529ae6c600216aea,STABLEGROUP-4c19ea80e84e6d15
A081,东北师范大学,A08113,13,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,4,0,1,4,0,0,0,5,V1-偏好专业优先线索,true,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,141,85,24,left,1.25 数学与应用数学（师范类；办学地点：人民大街校区）[M-68990e1c09c20d87]；2.26 化学（师范类；办学地点：人民大街校[M-3bfa904408746046]；3.27 计算机类（计算机科学与技术、数据科学与大数据技术、人工智能、教育技术学（智能教育，师范）、人工智能教育（师范）；办学地点：净月大街校区）[M-24bbc08f6cdece51]；4.28 生物科学类（生物科学（师范）、生物技术：办学地点：人民大街校区）[M-becfa529193eda36]；5.29 环境科学与工程类（环境科学、环境工程、生态学；办学地点：净月大街校区）[M-2d00ee70d9c68150],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-38aa83366bdc9b84,STABLEGROUP-b887f1a191c87b25
