第一轮候选ID,第一轮层级,建议梯度,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组内专业序号,专业代号OCR,专业名称及备注短摘,专业偏好方向,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,字段缺口数,字段缺口字段,人工核验优先级,人工核验强度,是否必须100%人工核验,PDF原页核验状态,湖北官方系统核验状态,高校官网证据匹配状态,来源页码,版面列,专业行ID,专业组出现ID
R1GROUP-79d26a810349c1b9,S3-冲刺保留讨论,冲刺观察,K439,西藏民族大学,K43907,1,07,数据科学与大数据技术（办学地点：泰,计算机类相关,,,,3,再选科目；专业计划数；学费,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,222,left,M-cd820567180aca41,G-58dd4a55117d1609
R1GROUP-79d26a810349c1b9,S3-冲刺保留讨论,冲刺观察,K439,西藏民族大学,K43907,2,08,计算机科学与技术（办学地点：秦汉校,计算机类相关,,,,3,再选科目；专业计划数；学费,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,222,left,M-d432e2f5901f3f20,G-58dd4a55117d1609
R1GROUP-7b768ca8b55fbc53,S1-保底稳妥优先讨论,稳妥观察,C139,荆楚理工学院,C13904,1,Z1,X院校专业组及专业代号,,UN,,,2,专业计划数；学费,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,80,left,M-10b595c969f09f39,G-9def6a5a21eb51d6
R1GROUP-7b768ca8b55fbc53,S1-保底稳妥优先讨论,稳妥观察,C139,荆楚理工学院,C13904,2,15,科学教育（师范类）,师范类相关,再科要,26,4000,0,,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,80,left,M-60c83c1998dc1ee7,G-9def6a5a21eb51d6
R1GROUP-7b768ca8b55fbc53,S1-保底稳妥优先讨论,稳妥观察,C139,荆楚理工学院,C13904,3,16,学前教育（师范类）,师范类相关,,13,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,80,left,M-0e0be1005e359738,G-9def6a5a21eb51d6
R1GROUP-7b768ca8b55fbc53,S1-保底稳妥优先讨论,稳妥观察,C139,荆楚理工学院,C13904,4,17,小学教育（师范类）,师范类相关,,85,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,80,left,M-8780891b8ea90dbe,G-9def6a5a21eb51d6
R1GROUP-7b768ca8b55fbc53,S1-保底稳妥优先讨论,稳妥观察,C139,荆楚理工学院,C13904,5,18,网络与新媒体,,,37,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,80,left,M-126c16c55045a49a,G-9def6a5a21eb51d6
R1GROUP-7b768ca8b55fbc53,S1-保底稳妥优先讨论,稳妥观察,C139,荆楚理工学院,C13904,6,19,财务管理,,,100,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,80,left,M-c86ea91746875a97,G-9def6a5a21eb51d6
R1GROUP-7b768ca8b55fbc53,S1-保底稳妥优先讨论,稳妥观察,C139,荆楚理工学院,C13904,7,20,物流管理,,,45,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,80,left,M-68645cae55b69e0a,G-9def6a5a21eb51d6
R1GROUP-7b768ca8b55fbc53,S1-保底稳妥优先讨论,稳妥观察,C139,荆楚理工学院,C13904,8,21,数字经济,,,90,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,80,left,M-159d51cc0aed85ac,G-9def6a5a21eb51d6
R1GROUP-7b768ca8b55fbc53,S1-保底稳妥优先讨论,稳妥观察,C139,荆楚理工学院,C13904,9,22,英语（师范类；外语语种：英语）,师范类相关,,33,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,80,left,M-5a67a45be9bd6776,G-9def6a5a21eb51d6
R1GROUP-7b768ca8b55fbc53,S1-保底稳妥优先讨论,稳妥观察,C139,荆楚理工学院,C13904,10,23,商务英语（外语语种：英语）,,,26,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,80,left,M-a332ceb0a9b3f368,G-9def6a5a21eb51d6
R1GROUP-81f606a636d68f84,S1-保底稳妥优先讨论,稳妥观察,K757,新疆工程学院,K75703,1,18,通信工程（信息技术产教融合合作班）,,［化学,3,8500,0,,P2-家庭费用调剂与三方闭环核,H2-自动官网核验后人工确认,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,236,left,M-035c4f5d91c7073c,G-ea5ee122c9d296aa
R1GROUP-81f606a636d68f84,S1-保底稳妥优先讨论,稳妥观察,K757,新疆工程学院,K75703,2,19,物联网工程（信息技术产教融合合作,计算机类相关,,4,8500,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,236,left,M-c970f193141878c5,G-ea5ee122c9d296aa
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,1,39,统计学,,化学,,5500,1,专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-8ba195c86a925e83,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,2,40,人工智能,计算机类相关,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-90b2fc54c5bc2e5c,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,3,41,数学与应用数学,,,,6325,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-9710c4b647b66507,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,4,42,应用统计学,,,3,6600,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-8007c889cbd9a1ae,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,5,43,自动化,,,3,6325,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-86ef54f0445df8fe,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,6,44,电气工程及其自动化,,,2,5500,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-7fc32d85e35b149c,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,7,45,电子信息工程,,,2,6600,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-c8e830f39a1d46bb,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,8,46,通信工程,,,2,5500,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-a8b31c9114605c03,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,9,47,计算机科学与技术,计算机类相关,,,6600,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-cdfe659d6ddbb7d7,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,10,48,数字媒体技术,数字媒体技术,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-13b19a3991c8159a,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,11,49,安全工程,,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-b4b8560bd289f9b5,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,12,50,应急技术与管理,,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-4a71a2765412ac2a,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,13,51,数据计算及应用,,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-7a3695c82b5953d6,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,14,52,集成电路设计与集成系统,,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-7489ddca4dfd3dd8,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,15,53,数据科学与大数据技术,计算机类相关,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,169,right,M-d7ad035436e7d0f7,G-69a8112ee16cf2ba
R1GROUP-83886548fa04c502,S2-稳冲优先讨论,稳冲观察,H450,山东工商学院,H45004,16,54,电子科学与技术H451 山东女子学院（公办）（山东）不限,,,9,5500,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,unmatched,169,right,M-b0e700912fffe743,G-69a8112ee16cf2ba
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,1,19,工程管理（不招单色识别不全）,,,41,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-4cd119d7e7b10c55,G-3d3127b5eadf6fc3
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,2,20,工商管理（不招单色识别不全）,,,14,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-f894564bad3f72de,G-3d3127b5eadf6fc3
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,3,21,数字经济（不招单色识别不全）,,,84,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-468a48e0a689f666,G-3d3127b5eadf6fc3
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,4,22,财务管理（不招单色识别不全）,,,33,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-d40c3b173304b90f,G-3d3127b5eadf6fc3
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,5,23,国际经济与贸易（不招单色识别不全）,,,35,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-670e7036ee71c1c4,G-3d3127b5eadf6fc3
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,6,24,物流管理,,,10,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-401e6d8c87eaca91,G-3d3127b5eadf6fc3
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,7,25,英语（英语单科成绩不低于 90分；外语语种：英语）,,,24,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-edc1ceb1eb92395a,G-3d3127b5eadf6fc3
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,8,26,英语（数智运营方向；英语单科成绩不低于 90分：外语语种：英语）,,,10,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-55faec954068266f,G-3d3127b5eadf6fc3
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,9,27,英语（跨境数字商务方向：英语单科成绩不低于90分：外语语种：英语）,,,17,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-0a2c07707a7bbd7a,G-3d3127b5eadf6fc3
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,10,28,小学教育（师范类；数学方向）,师范类相关,,25,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-4e254f388462c25b,G-3d3127b5eadf6fc3
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,11,29,小学教育（师范类；科学方向）,师范类相关,,25,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-b570913c7bbcc8d6,G-3d3127b5eadf6fc3
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,12,30,汉语盲文学（师范炎）,师范类相关,,53,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-aefd648c063718f0,G-3d3127b5eadf6fc3
R1GROUP-8adce728d10fe8d4,S2-稳冲优先讨论,稳冲观察,C138,湖北理工学院,C13805,13,31,网络与新媒体,,化学,32,4000,0,,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,79,left,M-28a5e13a2c6fe630,G-3d3127b5eadf6fc3
R1GROUP-8ce83bcb8f64add1,S1-保底稳妥优先讨论,稳妥观察,H576,南阳理工学院,H57613,1,25,软件工程（智能软件开发方向）,计算机类相关,化和,3,12000,0,,P2-家庭费用调剂与三方闭环核,H2-自动官网核验后人工确认,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,177,left,M-edf8665ccd9f1beb,G-f1282fdd04bf7b63
R1GROUP-8ee68a63a0ccf108,S3-冲刺保留讨论,冲刺观察,C128,湖北经济学院,C12815,1,A0,数据科学与大数据技术,计算机类相关,,81,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-80e5e29500906fcd,G-a8d2bae2fc9bc289
R1GROUP-8ee68a63a0ccf108,S3-冲刺保留讨论,冲刺观察,C128,湖北经济学院,C12815,2,A1,统计学（经济大数据分析实验班）,计算机类相关,,30,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-bdb8c648f4fcd287,G-a8d2bae2fc9bc289
R1GROUP-8ee68a63a0ccf108,S3-冲刺保留讨论,冲刺观察,C128,湖北经济学院,C12815,3,A2,电子信息工程,,,88,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-23980bd85457c053,G-a8d2bae2fc9bc289
R1GROUP-8ee68a63a0ccf108,S3-冲刺保留讨论,冲刺观察,C128,湖北经济学院,C12815,4,A3,软件工程,计算机类相关,,71,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-1efaea54a448afe9,G-a8d2bae2fc9bc289
R1GROUP-8ee68a63a0ccf108,S3-冲刺保留讨论,冲刺观察,C128,湖北经济学院,C12815,5,A4,物联网工程,计算机类相关,,35,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-9650b0c5e148971f,G-a8d2bae2fc9bc289
R1GROUP-8ee68a63a0ccf108,S3-冲刺保留讨论,冲刺观察,C128,湖北经济学院,C12815,6,A5,计算机科学与技术,计算机类相关,,82,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-49578478eb5bd746,G-a8d2bae2fc9bc289
