第一闭环人工核验字段ID,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,人工核验包序号,稳定基座第一闭环明细任务ID,来源页码,版面列,页码版面键,专业行ID,专业组出现ID,院校代码,字段名,字段映射状态,字段事实状态,字段核验优先级,字段PDF核验状态,字段湖北官方核验状态,字段事实闭环等级,字段事实阻断等级,字段事实缺口类型,PDF原页证据状态,OCR提示状态,机器坐标提示状态,高校辅证证据状态,冲突状态,核验动作层级,执行泳道,当前阻断原因,下一步核验动作,公开人工记录栏,公开填写边界,公开安全策略
FCMV-FIELD-e14d58bf3f62f1f6,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,30,FIRSTDETAIL-b0445279f2648fcb,199,left,199-left,M-0e8881b7e05a4ea3,G-37268c0379be16ef,H945,专业计划数,M1-已映射字段事实核验任务,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；学费,P2-有PDFOCR提示，仍待PDF原页人工确认,O3-仅PDFOCR候选待人工核页,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C3-仅PDFOCR候选，需人工核页,N4-PDFOCR候选人工确认,E0-冲突异常双人优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验,按PDFOCR候选逐项人工确认，不能自动写回。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-50d13eb08ed67476,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,30,FIRSTDETAIL-f035ffd6c61f373e,199,left,199-left,M-68b3c87f68237d40,G-37268c0379be16ef,H945,学费,M1-已映射字段事实核验任务,K0-字段缺口无候选需原页重读,P0-字段无候选原页重读,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；学费,P1-有机器坐标提示，仍待PDF原页人工核验,O4-无PDFOCR但有机器坐标提示,M1-有机器坐标提示可辅助定位,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C4-无可比候选，需人工看图或随页列闭环,N2-机器坐标辅助核PDF原页,E0-冲突异常双人优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验；字段无稳定提示需原页重读,按机器坐标提示定位原页字段，完成人工记录后再核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-62298cd8cb8fd98e,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,31,FIRSTDETAIL-5c92e1c3b94132ae,205,left,205-left,M-84dad3cc819e468e,G-7792cf2f55d5fa02,K073,学费,M1-已映射字段事实核验任务,K0-字段缺口无候选需原页重读,P0-字段无候选原页重读,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；学费,P1-有机器坐标提示，仍待PDF原页人工核验,O4-无PDFOCR但有机器坐标提示,M1-有机器坐标提示可辅助定位,S0-无高校字段线索，本任务高校辅证不适用,C4-无可比候选，需人工看图或随页列闭环,N2-机器坐标辅助核PDF原页,E0-冲突异常双人优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验；字段无稳定提示需原页重读,按机器坐标提示定位原页字段，完成人工记录后再核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-a7d24dc764c86e38,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,32,FIRSTDETAIL-1c3252c859c2d2ea,209,right,209-right,M-0aea883663b5fb39,G-e377a7e078e92213,K153,专业计划数,M1-已映射字段事实核验任务,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L2-单字段缺口有候选待核,Q1-字段缺口有候选待人工核验,再选科目,P0-有冲突线索，PDF原页优先人工核验,O0-PDFOCR与高校辅证冲突,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C0-PDFOCR与高校辅证冲突，必须回PDF原页和湖北官方侧,N0-先双人核PDF原页冲突,E0-冲突异常双人优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验；存在PDFOCR与高校辅证冲突线索,双人回看PDF原页，先判定PDFOCR与高校辅证冲突字段，再核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-4d8e52f943642ac9,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,32,FIRSTDETAIL-1c3252c859c2d2ea,209,right,209-right,M-0aea883663b5fb39,G-e377a7e078e92213,K153,再选科目,M1-已映射字段事实核验任务,K1-字段缺口有候选待PDF原页和官方核验,P1-字段有候选回看原页和官方,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L2-单字段缺口有候选待核,Q1-字段缺口有候选待人工核验,再选科目,P0-有冲突线索，PDF原页优先人工核验,O0-PDFOCR与高校辅证冲突,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C0-PDFOCR与高校辅证冲突，必须回PDF原页和湖北官方侧,N0-先双人核PDF原页冲突,E0-冲突异常双人优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验；存在PDFOCR与高校辅证冲突线索,双人回看PDF原页，先判定PDFOCR与高校辅证冲突字段，再核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-03b3e6780975b916,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,32,FIRSTDETAIL-1c3252c859c2d2ea,209,right,209-right,M-0aea883663b5fb39,G-e377a7e078e92213,K153,学费,M1-已映射字段事实核验任务,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L2-单字段缺口有候选待核,Q1-字段缺口有候选待人工核验,再选科目,P0-有冲突线索，PDF原页优先人工核验,O0-PDFOCR与高校辅证冲突,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C0-PDFOCR与高校辅证冲突，必须回PDF原页和湖北官方侧,N0-先双人核PDF原页冲突,E0-冲突异常双人优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验；存在PDFOCR与高校辅证冲突线索,双人回看PDF原页，先判定PDFOCR与高校辅证冲突字段，再核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-188ef386d4457c8e,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,32,FIRSTDETAIL-321c7d17dc30653c,209,right,209-right,M-912162e2ec586cf5,G-e377a7e078e92213,K153,专业计划数,M1-已映射字段事实核验任务,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L2-单字段缺口有候选待核,Q1-字段缺口有候选待人工核验,再选科目,P2-有PDFOCR提示，仍待PDF原页人工确认,O3-仅PDFOCR候选待人工核页,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C3-仅PDFOCR候选，需人工核页,N4-PDFOCR候选人工确认,E0-冲突异常双人优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验,按PDFOCR候选逐项人工确认，不能自动写回。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-9ca74053997c7404,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,32,FIRSTDETAIL-321c7d17dc30653c,209,right,209-right,M-912162e2ec586cf5,G-e377a7e078e92213,K153,学费,M1-已映射字段事实核验任务,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L2-单字段缺口有候选待核,Q1-字段缺口有候选待人工核验,再选科目,P2-有PDFOCR提示，仍待PDF原页人工确认,O3-仅PDFOCR候选待人工核页,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C3-仅PDFOCR候选，需人工核页,N4-PDFOCR候选人工确认,E0-冲突异常双人优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验,按PDFOCR候选逐项人工确认，不能自动写回。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-dfb181f5cab6e924,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,32,FIRSTDETAIL-7c1d30e2021684d3,209,right,209-right,M-8aed30091b7482da,G-e377a7e078e92213,K153,专业计划数,M1-已映射字段事实核验任务,K0-字段缺口无候选需原页重读,P0-字段无候选原页重读,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；专业计划数,P2-有PDFOCR提示，仍待PDF原页人工确认,O1-PDFOCR与高校辅证有一致字段但仍待官方闭环,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C2-多源有一致线索，仍待湖北官方侧闭环,N5-多源一致仍待湖北官方侧,E0-冲突异常双人优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验；字段无稳定提示需原页重读,保留多源一致线索，但必须等湖北官方侧确认后才能评估写回。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-e985372fa89021ad,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,32,FIRSTDETAIL-7c1d30e2021684d3,209,right,209-right,M-8aed30091b7482da,G-e377a7e078e92213,K153,再选科目,M1-已映射字段事实核验任务,K1-字段缺口有候选待PDF原页和官方核验,P1-字段有候选回看原页和官方,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；专业计划数,P2-有PDFOCR提示，仍待PDF原页人工确认,O1-PDFOCR与高校辅证有一致字段但仍待官方闭环,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C2-多源有一致线索，仍待湖北官方侧闭环,N5-多源一致仍待湖北官方侧,E0-冲突异常双人优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验,保留多源一致线索，但必须等湖北官方侧确认后才能评估写回。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
