第一闭环事实核验包明细ID,第一闭环事实核验包ID,来源第一闭环事实范围缺口账本,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,包内事实序号,核验包序号,核验波次,核验泳道,第一闭环事实范围缺口公开账本ID,事实域,事实类型,事实粒度,事实闭环状态,稳定基座第一闭环明细任务ID,第一闭环字段事实公开账本ID,第一闭环下一步动作ID,第一闭环证据状态公开账本ID,稳定基座第一闭环页列包ID,来源页码,版面列,页码版面键,专业行ID,专业组出现ID,院校代码,任务来源类型,字段名,执行泳道,核验动作层级,页列主阻断,事实缺口桶,是否需要人工看图,是否需要双人复核,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网源状态,字段事实写回状态,事实对象集合SHA256,公开安全策略
FIRSTFACTITEM-a75415f0c36d4dd9,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,14,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-e0c2e5503c27eb99,专业名归属,专业名归属事实,第一闭环任务×专业名归属,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-ebc96c1f44ce2d9a,,FIRSTNEXT-a0dd3789eb549c74,FIRSTEVID-e52cd0152447c550,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-e16a5921623c531f,G-43eaec6deac85123,C150,P0人工字段任务,再选科目,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G1-专业名归属待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,ff018dad45dd630ee2b945bb480c815bb3776693393dfcac049b83528dcdb87c,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-e66b7e42075e569c,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,15,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-e93deda4b116edcc,专业名归属,专业名归属事实,第一闭环任务×专业名归属,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-b5355e6637ae2f8d,,FIRSTNEXT-8d3f4f2b4f33c923,FIRSTEVID-68fb800390834672,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-e307bfb7c77d59c7,G-43eaec6deac85123,C150,P0人工字段任务,再选科目,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G1-专业名归属待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,508db95bf1d7b102992bd8072658225cdfee4e7ae09a2a7e3601912cd445553b,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-41f858c68394d876,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,16,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-ed14848c1da42149,专业名归属,专业名归属事实,第一闭环任务×专业名归属,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-dfce72ebf9d9b7b4,,FIRSTNEXT-d571e16d92b56ae6,FIRSTEVID-1d0b03ef4bd739ec,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-552d949cc667dec8,G-43eaec6deac85123,C150,P0人工字段任务,再选科目,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G1-专业名归属待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,b876a64a9499fe45d094d1a3accb504a34fab4123d6cd416db0fceacc331910a,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-59a8a377027f6b5d,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,17,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-f10524e947f9fa7b,专业名归属,专业名归属事实,第一闭环任务×专业名归属,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-fcb9481c7c03fe42,,FIRSTNEXT-f1d7d679a8c0ad79,FIRSTEVID-b2089b0fd8aab65d,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-608ab460a72422a3,G-43eaec6deac85123,C150,P0人工字段任务,再选科目,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G1-专业名归属待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,c98c4fa5e851c4956da21d8f2f7991807d2d8c1a266f373a85ba0e97c1fe9560,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-f04f255fb9af6467,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,18,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-e1a2d3b46e8ade84,专业名归属,专业名归属事实,第一闭环任务×专业名归属,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-d6b8d280a7b804f7,,FIRSTNEXT-765850b3c2142b29,FIRSTEVID-e23834236351988d,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-0e83de1e95002dfd,G-43eaec6deac85123,C150,自动官网辅证任务,专业计划数；学费,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认,B1-缺PDFOCR候选需人工看图,G1-专业名归属待闭环,false,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,85a739844894de51b5b0f7c3d8b46c38b7447658d8f8ce02f89169f2675b31dd,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-f375ae446ebd5a2c,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,19,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-bbe543021a9340f5,专业组边界,专业组边界事实,PDF页码×版面列×专业组边界,F0-待原页与湖北官方侧闭环,,,,,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,,,,,,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图×17；N4-PDFOCR候选人工确认×1,B1-缺PDFOCR候选需人工看图,G2-专业组边界待闭环,true,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,43e519ab5fcaf00ab4a072a8b4901ccce3240291158ce81a19d461dc284e7630,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-3b344b9c9f20c203,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,20,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-07136ac3094097fd,字段事实,字段事实-再选科目,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-20a379c5af2a6ec2,FIRSTFACT-e48d634f34572d37,FIRSTNEXT-478c602788617e9a,FIRSTEVID-0f5aa2f3ac6b51cd,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-1501281b42200eee,G-43eaec6deac85123,C150,P0人工字段任务,再选科目,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G0-关键字段待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,c7b09e3ae67766b7c38805ea8e174096afdfd85c6d61c895c89ea2335b0da14d,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-5b6131c70f8cc7cb,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,21,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-0d54df5a2c1c8ef9,字段事实,字段事实-再选科目,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-bc52d0bfe89b62ce,FIRSTFACT-881a14d60b4760fc,FIRSTNEXT-bd055c5bd301a6d2,FIRSTEVID-a7802afbd3f5b710,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-25748538eda5066c,G-43eaec6deac85123,C150,P0人工字段任务,再选科目,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G0-关键字段待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,0e01a921054f39e91657ff49339c8afec82e1186b0bc9945dc85914ea4409875,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-ecde804b43c8368f,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,22,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-1636e7a1b6a2bb06,字段事实,字段事实-再选科目,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-5c49755070b48e70,FIRSTFACT-7656702171af8dfa,FIRSTNEXT-5118a784e962c490,FIRSTEVID-1c241926627b99ed,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-f68c394eeefc5273,G-43eaec6deac85123,C150,P0人工字段任务,再选科目,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G0-关键字段待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,e52b0e41a1036c402b4605131909cecf5baa4f1911ea1dde8835024598ed2e3e,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-fc4d73745c39acdb,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,23,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-1cd0b4b5cc75d32e,字段事实,字段事实-再选科目,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-5f1ac3cc2efb71c4,FIRSTFACT-8dc4ccb538f81b69,FIRSTNEXT-9f5fbe521dc391ee,FIRSTEVID-a6967fa8a284fcc9,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-2ce4650e19004f47,G-43eaec6deac85123,C150,P0人工字段任务,再选科目,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G0-关键字段待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,7ece75cf5b911128b829625032b4a199e1e198d3e84cd5d8f8c25f5902b3de00,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-9d3a714d889970cd,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,24,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-1f8035319cbe1515,字段事实,字段事实-再选科目,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-604e240ec07de804,FIRSTFACT-051ad047555d7495,FIRSTNEXT-f8e42bad83faeccd,FIRSTEVID-d4bf28782cf5af7d,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-0f6a13ef21ff0adb,G-43eaec6deac85123,C150,P0人工字段任务,再选科目,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G0-关键字段待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,503c5bdcc183a695b3f7a1597fb8334fcb057a781bbbc20538f46151c466f8d6,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-3b90dde3a7eb3c4b,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,25,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-38c7166f3c825966,字段事实,字段事实-再选科目,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-de77fb66cba08767,FIRSTFACT-874c5e2b2d9350ba,FIRSTNEXT-ccd5368e5a642e15,FIRSTEVID-13199aba1d3a10f2,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-13e7d081c377eb5c,G-43eaec6deac85123,C150,P0人工字段任务,再选科目,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G0-关键字段待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,8c2c1ddeeaa0ee891b5bdbf3fb57bf0691b00d9327cac3abd8ac8a3803ef8aff,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-6b8bd9e81b6ed56d,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,26,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-44f26715698d5c28,字段事实,字段事实-再选科目,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-dfce72ebf9d9b7b4,FIRSTFACT-4bbb410b09cf8ef1,FIRSTNEXT-d571e16d92b56ae6,FIRSTEVID-1d0b03ef4bd739ec,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-552d949cc667dec8,G-43eaec6deac85123,C150,P0人工字段任务,再选科目,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G0-关键字段待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,048a888d534948da5546225f81199b038635a67afe6d1a0b8ef08a54fb1ce7d4,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-a224f705b2b53757,FIRSTFACTPKT-c1c96d86254873cc,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,27,11,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-672a012613ee2e8d,字段事实,字段事实-再选科目,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-b5355e6637ae2f8d,FIRSTFACT-067c4a3f9b70eb37,FIRSTNEXT-8d3f4f2b4f33c923,FIRSTEVID-68fb800390834672,FIRSTPAGE-6bd94b5fb0abfec4,80,right,080-right,M-e307bfb7c77d59c7,G-43eaec6deac85123,C150,P0人工字段任务,再选科目,E2-官网未匹配专业名归属核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G0-关键字段待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,4096fdd2fa21bc5bc127a468415ea7fc2c30fd4af7df6816a806a4b1fb868f94,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
