来源期号,来源PDF_SHA256,数据阶段,最终可用,核验状态,专业核验任务ID,候选V3入口ID,复核批次,入口类型,院校代码,院校名称OCR,2026院校专业组代码,专业组出现ID,来源页码,私有页图证据编号,专业明细来源,专业行来源,专业行ID,专业组内专业序号,专业代号OCR,专业名称及备注OCR,再选科目OCR候选,专业计划数OCR候选,专业计划数是否纯数字,学费OCR候选,学费OCR数字候选,学费是否纯数字,专业偏好方向,专业风险类型,专业字段完整性标记,专业行结构异常数,专业行高严重结构异常数,逐专业复核优先级,机器专业接受度初判,机器阻断或待核原因,调剂影响初判,PDF专业代号确认值,PDF专业名称确认值,PDF计划数确认值,PDF学费确认值,PDF选科确认值,湖北官方系统确认值,高校官网章程确认值,家庭接受度人工结论,调剂影响人工结论,私有证据编号,字段核验状态,是否阻断组升级,可进入最终专业列表,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-e3d2d630bb27db08,V3-6798455c18fd3a25,B1-数字媒体技术优先核页,家庭筛选扩展,F582,长春工业大学,F58204,G-2518db829eecd796,119,page-119,family_fit_full_ocr,family_fit_major_detail,M-e3241e819311fe44,8,24,电子信息工程（办学地点：北湖校区）,,,否,5940,5940,是,,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-f9afa822005fb719,V3-6798455c18fd3a25,B1-数字媒体技术优先核页,家庭筛选扩展,F582,长春工业大学,F58204,G-2518db829eecd796,119,page-119,family_fit_full_ocr,family_fit_major_detail,M-950c2e2088092141,9,25,信息安全（办学地点：北湖校区）,,2,是,5400,5400,是,计算机类相关,,missing_subject_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-d56b98cb46d9439f,V3-6798455c18fd3a25,B1-数字媒体技术优先核页,家庭筛选扩展,F582,长春工业大学,F58204,G-2518db829eecd796,119,page-119,family_fit_full_ocr,family_fit_major_detail,M-42afb95cc4899dd4,10,26,数字媒体技术（办学地点：北湖校区）,,2,是,5400,5400,是,数字媒体技术,,missing_subject_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-02c8dee7256d50cc,V3-6798455c18fd3a25,B1-数字媒体技术优先核页,家庭筛选扩展,F582,长春工业大学,F58204,G-2518db829eecd796,119,page-119,family_fit_full_ocr,family_fit_major_detail,M-2fc5be25b14e0a00,11,27,数据科学与大数据技术（办学地点：北湖校区）,,2,是,5400,5400,是,计算机类相关,,missing_subject_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-a727dcc83740d702,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-dc3b57515c994b61,1,03,机械电子工程,「化学,5800,是,,,否,,,missing_tuition_candidate,1,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,学费字段非纯数字或缺失；专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-c9df79eaf5260ddb,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-4b0ca5231b5e0dda,2,04,过程装备与控制工程,,5800,是,5800,5800,是,,,missing_subject_candidate,1,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-a86f6dd204864e68,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-af973281700f5eb7,3,05,通信工程,,5800,是,5800,5800,是,,,missing_subject_candidate,1,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-f39c963177b338f6,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-78343e2534bdcb7c,4,06,电气工程及其自动化,,5800,是,5800,5800,是,,,missing_subject_candidate,1,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-f3d327f11d79f0f3,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-e169ec05a319416b,5,07,自动化,,5800,是,5800,5800,是,,,missing_subject_candidate;low_ocr_confidence,2,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-54914044c59fdba0,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-7af5985c525e29ba,6,08,软件工程,,5800,是,,,否,计算机类相关,,missing_subject_candidate;missing_tuition_candidate,1,1,P0-逐专业必须核页,优先了解-命中当前偏好方向,学费字段非纯数字或缺失；专业行存在高严重结构异常,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-cb0deff42e080577,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-e61c577465bca697,7,09,数据科学与大数据技术,,5800,是,,,否,计算机类相关,,missing_subject_candidate;missing_tuition_candidate,1,1,P0-逐专业必须核页,优先了解-命中当前偏好方向,学费字段非纯数字或缺失；专业行存在高严重结构异常,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-514ad453e5c1f420,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-bf093921a5df7b57,8,10,数字媒体技术,,5800,是,,,否,数字媒体技术,,missing_subject_candidate;missing_tuition_candidate,1,1,P0-逐专业必须核页,优先了解-命中当前偏好方向,学费字段非纯数字或缺失；专业行存在高严重结构异常,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-dd0bb515f6e0f60b,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-cf6e2346e326fb75,9,11,储能科学与工程,,5800,是,,,否,,,missing_subject_candidate;missing_tuition_candidate,1,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,学费字段非纯数字或缺失；专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-f2b2fcfe7cdf6bb9,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-4c1c9015c9d9aef3,10,12,功能材料,,5800,是,,,否,,,missing_subject_candidate;missing_tuition_candidate,1,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,学费字段非纯数字或缺失；专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-9c84ceebea4804b0,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-2a039956ee3b5d43,11,GA,。,,,否,,,否,,,missing_subject_candidate;missing_plan_count_candidate;missing_tuition_candidate;low_ocr_confidence,1,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,学费字段非纯数字或缺失；计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-42f8d3f05fd5be80,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-2d83c1ada1a7794e,12,KA,。院校代号,,,否,,,否,,,missing_subject_candidate;missing_plan_count_candidate;missing_tuition_candidate;low_ocr_confidence,1,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,学费字段非纯数字或缺失；计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-b0fffa9d61b8110c,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-17f719aa9334991c,13,13,资源循环科学与工程,要求,2,是,5800,5800,是,,,,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-ecd52ba388b16aa9,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-9e27f51eb2cc6645,14,14,浓车服务工程,,1,是,5800,5800,是,,,missing_subject_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-6eed8bfc97c756df,V3-63237b6b04881bbb,B1-数字媒体技术优先核页,家庭筛选扩展,F902,江苏理工学院,F90202,G-158e8a85ddd262f3,135,page-135,family_fit_full_ocr,family_fit_major_detail,M-333b9b0165c63dc9,15,15,车辆工程F903 江苏海洋大学（公办）（江苏）,,2,是,5800,5800,是,,,missing_subject_candidate,1,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-0e3f781291480010,V3-99f1a65dd613b31c,B1-数字媒体技术优先核页,家庭筛选扩展,H001,杭州电子科技大学,H00104,G-d202caf3a5b24060,137,page-137,family_fit_full_ocr,family_fit_major_detail,M-cc48b3c608e0c178,1,13,电子信息类（电子信息学院：电子信息工程、电子科学与技术；办学地点：第一学年在绍兴校区，第二学年起在下沙校区）,化学,2,是,6000,6000,是,,,,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
