来源期号,来源PDF_SHA256,数据阶段,最终可用,复核状态,复核任务ID,复核对象类型,字段类别,字段名称,关联类型,关联原候选,院校代码,院校名称,2026院校专业组代码,专业组出现ID,专业行ID,组内序号,专业代号,专业名称及备注,来源页码,页图文件名,证据来源,OCR原值,OCR风险提示,原PDF人工确认值,湖北官方系统确认值,高校官网/章程确认值,家庭确认值,私有证据编号,核验责任阶段,字段核验状态,是否阻断候选升级,复核优先级,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-ff8357b7c6ca4131,专业字段,专业明细,备注/限制,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,1,12,中医骨伤科学（学制：五年）,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,中医骨伤科学（学制：五年）,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核校区、语种、单科、体检、合作办学、专项等备注,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-3e766eb90a46e46c,专业字段,专业明细,学费,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,1,12,中医骨伤科学（学制：五年）,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,5200,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核学费是否为正常学费且不超过家庭上限,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-614cd155d11c9a51,专业字段,专业明细,计划数,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,1,12,中医骨伤科学（学制：五年）,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,6,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核招生计划数是否准确,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-d288bd91bce52def,专业字段,专业明细,调剂影响,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,1,12,中医骨伤科学（学制：五年）,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,是,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,判断该专业是否会影响本组服从调剂,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-e71212bb618db89e,专业字段,专业明细,专业代号,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,2,13,康复治疗学,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,13,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核专业代号是否准确,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-b2bd6a5b28a837c8,专业字段,专业明细,专业名称,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,2,13,康复治疗学,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,康复治疗学,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核专业名称和方向备注是否准确,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-2dd001d3a4de341e,专业字段,专业明细,专业接受度,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,2,13,康复治疗学,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,默认不能接受,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,由家庭确认可接受、勉强接受或不能接受,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-1b4a45e9c999d6dd,专业字段,专业明细,再选科目,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,2,13,康复治疗学,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,化学,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核再选科目是否匹配化学、地理组合,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-83b4c65935890f03,专业字段,专业明细,备注/限制,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,2,13,康复治疗学,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,康复治疗学,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核校区、语种、单科、体检、合作办学、专项等备注,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-e3b4228609c22d8e,专业字段,专业明细,学费,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,2,13,康复治疗学,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,5200,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核学费是否为正常学费且不超过家庭上限,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-281913e649f26380,专业字段,专业明细,计划数,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,2,13,康复治疗学,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,7,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核招生计划数是否准确,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-9eac8bc6ca37e928,专业字段,专业明细,调剂影响,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,2,13,康复治疗学,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,是,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,判断该专业是否会影响本组服从调剂,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-f9cbaae16a849abb,专业字段,专业明细,专业代号,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,3,14,数据科学与大数据技术,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,14,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核专业代号是否准确,pending,是,P2-字段常规核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-ae99ff091fb22328,专业字段,专业明细,专业名称,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,3,14,数据科学与大数据技术,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,数据科学与大数据技术,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核专业名称和方向备注是否准确,pending,是,P2-字段常规核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-142584f45d3c8fe8,专业字段,专业明细,专业接受度,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,3,14,数据科学与大数据技术,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,重点了解,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,由家庭确认可接受、勉强接受或不能接受,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-dc0d80217175a521,专业字段,专业明细,再选科目,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,3,14,数据科学与大数据技术,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,化学,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核再选科目是否匹配化学、地理组合,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-02dd1d10db244895,专业字段,专业明细,备注/限制,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,3,14,数据科学与大数据技术,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,数据科学与大数据技术,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核校区、语种、单科、体检、合作办学、专项等备注,pending,是,P2-字段常规核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-0fe8d870792d8267,专业字段,专业明细,学费,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,3,14,数据科学与大数据技术,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,4000,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核学费是否为正常学费且不超过家庭上限,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-62e5a1fb43cacb79,专业字段,专业明细,计划数,历史候选,武汉体育学院 C10704 第04组,C107,武汉体育学院,C10704,,,3,14,数据科学与大数据技术,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,7,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核招生计划数是否准确,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
