高校源AdapterD0D1逐项准出门禁ID,来源D0D1逐项证据路由公开账本,来源D0D1逐项证据路由摘要,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,是否可进入私有写回评审,执行序号,来源页码,版面列,页码版面键SHA16,高校源AdapterD0D1逐项证据路由ID,高校源AdapterD0D1人工核验项ID,高校源AdapterD0D1页列核验包ID,高校源AdapterD0D1页列进度公开账本ID,高校源AdapterD0D1页列PDF视觉核验审计ID,人工核验优先级,冲突核验桶,准出门禁状态,准出动作组,PDF原页证据缺口,湖北官方侧证据缺口,高校辅证验证缺口,冲突处理缺口,双人复核缺口,三方闭环缺口,字段写回缺口,必要缺口数,缺口组合桶,PDF视觉素材状态,私有页图证据编号,私有页图SHA256,私有栏图证据编号,私有栏图SHA256,私有审阅HTML证据编号,私有审阅HTML_SHA256,私有页列CSV证据编号,私有页列CSV_SHA256,私有页列HTML证据编号,私有页列HTML_SHA256,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网结构化源状态,字段事实写回状态,公开安全策略,下一步
SSITEMGATE-18ef53afdd2ed4c7,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,78,56,left,db4991bccc6fd839,SSITEMROUTE-1e9038e5f89fae1b,SSREVIEWITEM-a5b775bc86164dd7,SSPAGE-fcb9238a6b3d5754,SSPAGEPROG-f4bcef7d7fa8753e,SSPAGEVIS-541c2769ecf3155b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-056,7e678674f04d3caffbdb708e4f1d763c325bcd9497a03cd60b650e1d31cf32b5,local_d0_d1_page_side_visual_crop_010,e5fd9d2dd3c98ba7ffb3e88ae4e217301402d9a2cc5417184c726babfef78331,local_d0_d1_page_side_visual_html_010,5a01aade32e051c31aa42d72eec1d2fabe85236fde5328700de9af358ceba5c3,local_school_source_adapter_d0_d1_page_side_csv_010_not_public,789e8267c16c5b3ab87917e0bc0a5a73400f48d9c86f7e0e3ce7633d392aaa7e,local_school_source_adapter_d0_d1_page_side_html_010_not_public,f42393c93da14b6dddc29a9f4f426a09c06e73d307cc2a93def5f7853ad1df8d,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-2be92f69f2d6bc2e,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,79,56,left,db4991bccc6fd839,SSITEMROUTE-78014382749b11ce,SSREVIEWITEM-db09f2b8a18b5e36,SSPAGE-fcb9238a6b3d5754,SSPAGEPROG-f4bcef7d7fa8753e,SSPAGEVIS-541c2769ecf3155b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-056,7e678674f04d3caffbdb708e4f1d763c325bcd9497a03cd60b650e1d31cf32b5,local_d0_d1_page_side_visual_crop_010,e5fd9d2dd3c98ba7ffb3e88ae4e217301402d9a2cc5417184c726babfef78331,local_d0_d1_page_side_visual_html_010,5a01aade32e051c31aa42d72eec1d2fabe85236fde5328700de9af358ceba5c3,local_school_source_adapter_d0_d1_page_side_csv_010_not_public,789e8267c16c5b3ab87917e0bc0a5a73400f48d9c86f7e0e3ce7633d392aaa7e,local_school_source_adapter_d0_d1_page_side_html_010_not_public,f42393c93da14b6dddc29a9f4f426a09c06e73d307cc2a93def5f7853ad1df8d,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-7a05ec9f318ba0d2,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,80,56,left,db4991bccc6fd839,SSITEMROUTE-41c511db84d6bc0f,SSREVIEWITEM-466985105ca4f28e,SSPAGE-fcb9238a6b3d5754,SSPAGEPROG-f4bcef7d7fa8753e,SSPAGEVIS-541c2769ecf3155b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-056,7e678674f04d3caffbdb708e4f1d763c325bcd9497a03cd60b650e1d31cf32b5,local_d0_d1_page_side_visual_crop_010,e5fd9d2dd3c98ba7ffb3e88ae4e217301402d9a2cc5417184c726babfef78331,local_d0_d1_page_side_visual_html_010,5a01aade32e051c31aa42d72eec1d2fabe85236fde5328700de9af358ceba5c3,local_school_source_adapter_d0_d1_page_side_csv_010_not_public,789e8267c16c5b3ab87917e0bc0a5a73400f48d9c86f7e0e3ce7633d392aaa7e,local_school_source_adapter_d0_d1_page_side_html_010_not_public,f42393c93da14b6dddc29a9f4f426a09c06e73d307cc2a93def5f7853ad1df8d,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-dfdc2e473a5d15c5,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,81,56,left,db4991bccc6fd839,SSITEMROUTE-9d9546f5015f4d02,SSREVIEWITEM-aeb57a8e2926a2d0,SSPAGE-fcb9238a6b3d5754,SSPAGEPROG-f4bcef7d7fa8753e,SSPAGEVIS-541c2769ecf3155b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-056,7e678674f04d3caffbdb708e4f1d763c325bcd9497a03cd60b650e1d31cf32b5,local_d0_d1_page_side_visual_crop_010,e5fd9d2dd3c98ba7ffb3e88ae4e217301402d9a2cc5417184c726babfef78331,local_d0_d1_page_side_visual_html_010,5a01aade32e051c31aa42d72eec1d2fabe85236fde5328700de9af358ceba5c3,local_school_source_adapter_d0_d1_page_side_csv_010_not_public,789e8267c16c5b3ab87917e0bc0a5a73400f48d9c86f7e0e3ce7633d392aaa7e,local_school_source_adapter_d0_d1_page_side_html_010_not_public,f42393c93da14b6dddc29a9f4f426a09c06e73d307cc2a93def5f7853ad1df8d,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-d82e4244cedb081a,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,82,56,left,db4991bccc6fd839,SSITEMROUTE-ffc14d8ce3fe41a2,SSREVIEWITEM-0393f8cb9e8ae637,SSPAGE-fcb9238a6b3d5754,SSPAGEPROG-f4bcef7d7fa8753e,SSPAGEVIS-541c2769ecf3155b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-056,7e678674f04d3caffbdb708e4f1d763c325bcd9497a03cd60b650e1d31cf32b5,local_d0_d1_page_side_visual_crop_010,e5fd9d2dd3c98ba7ffb3e88ae4e217301402d9a2cc5417184c726babfef78331,local_d0_d1_page_side_visual_html_010,5a01aade32e051c31aa42d72eec1d2fabe85236fde5328700de9af358ceba5c3,local_school_source_adapter_d0_d1_page_side_csv_010_not_public,789e8267c16c5b3ab87917e0bc0a5a73400f48d9c86f7e0e3ce7633d392aaa7e,local_school_source_adapter_d0_d1_page_side_html_010_not_public,f42393c93da14b6dddc29a9f4f426a09c06e73d307cc2a93def5f7853ad1df8d,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-c2d902c1833a798d,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,83,56,left,db4991bccc6fd839,SSITEMROUTE-91461627c4b534fb,SSREVIEWITEM-6b31ca4af2f78ebe,SSPAGE-fcb9238a6b3d5754,SSPAGEPROG-f4bcef7d7fa8753e,SSPAGEVIS-541c2769ecf3155b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-056,7e678674f04d3caffbdb708e4f1d763c325bcd9497a03cd60b650e1d31cf32b5,local_d0_d1_page_side_visual_crop_010,e5fd9d2dd3c98ba7ffb3e88ae4e217301402d9a2cc5417184c726babfef78331,local_d0_d1_page_side_visual_html_010,5a01aade32e051c31aa42d72eec1d2fabe85236fde5328700de9af358ceba5c3,local_school_source_adapter_d0_d1_page_side_csv_010_not_public,789e8267c16c5b3ab87917e0bc0a5a73400f48d9c86f7e0e3ce7633d392aaa7e,local_school_source_adapter_d0_d1_page_side_html_010_not_public,f42393c93da14b6dddc29a9f4f426a09c06e73d307cc2a93def5f7853ad1df8d,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-ea3bc27fc71d43c8,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,84,56,left,db4991bccc6fd839,SSITEMROUTE-4a10b0164ac080e4,SSREVIEWITEM-6249f51fe7d1d372,SSPAGE-fcb9238a6b3d5754,SSPAGEPROG-f4bcef7d7fa8753e,SSPAGEVIS-541c2769ecf3155b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-056,7e678674f04d3caffbdb708e4f1d763c325bcd9497a03cd60b650e1d31cf32b5,local_d0_d1_page_side_visual_crop_010,e5fd9d2dd3c98ba7ffb3e88ae4e217301402d9a2cc5417184c726babfef78331,local_d0_d1_page_side_visual_html_010,5a01aade32e051c31aa42d72eec1d2fabe85236fde5328700de9af358ceba5c3,local_school_source_adapter_d0_d1_page_side_csv_010_not_public,789e8267c16c5b3ab87917e0bc0a5a73400f48d9c86f7e0e3ce7633d392aaa7e,local_school_source_adapter_d0_d1_page_side_html_010_not_public,f42393c93da14b6dddc29a9f4f426a09c06e73d307cc2a93def5f7853ad1df8d,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-ee8698efe0255b97,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,85,56,left,db4991bccc6fd839,SSITEMROUTE-c29d29164efcc1b6,SSREVIEWITEM-ed63eaf6f479a9d2,SSPAGE-fcb9238a6b3d5754,SSPAGEPROG-f4bcef7d7fa8753e,SSPAGEVIS-541c2769ecf3155b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-056,7e678674f04d3caffbdb708e4f1d763c325bcd9497a03cd60b650e1d31cf32b5,local_d0_d1_page_side_visual_crop_010,e5fd9d2dd3c98ba7ffb3e88ae4e217301402d9a2cc5417184c726babfef78331,local_d0_d1_page_side_visual_html_010,5a01aade32e051c31aa42d72eec1d2fabe85236fde5328700de9af358ceba5c3,local_school_source_adapter_d0_d1_page_side_csv_010_not_public,789e8267c16c5b3ab87917e0bc0a5a73400f48d9c86f7e0e3ce7633d392aaa7e,local_school_source_adapter_d0_d1_page_side_html_010_not_public,f42393c93da14b6dddc29a9f4f426a09c06e73d307cc2a93def5f7853ad1df8d,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-d87a570c88eca4de,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,86,56,right,584ffd7542fbb9cb,SSITEMROUTE-54c57ae0ab8cc52b,SSREVIEWITEM-20a65c351f245743,SSPAGE-f892b7306e12e691,SSPAGEPROG-a26652d2a9f855ca,SSPAGEVIS-6547bae6dd7dd25b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-056,7e678674f04d3caffbdb708e4f1d763c325bcd9497a03cd60b650e1d31cf32b5,local_d0_d1_page_side_visual_crop_011,722c973f3222ccc8fa8fd7dbfd63538783a5f9f04d028f3892a0bcd75283d7b5,local_d0_d1_page_side_visual_html_011,e318301730f03c33f65c71be7182ed9d3cb1ec6d4df27439d10e4a1de84aa349,local_school_source_adapter_d0_d1_page_side_csv_011_not_public,3da46e824f012af97320bfb590d406ffec1060370b5839c83478555ab11b9051,local_school_source_adapter_d0_d1_page_side_html_011_not_public,3993883b17018736799eb3f663084180f4a7d51f547a00ce9c8da03d3cd88786,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-62c7054a9047267a,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,87,56,right,584ffd7542fbb9cb,SSITEMROUTE-4de60c971583e96f,SSREVIEWITEM-5948f827b54a1fcc,SSPAGE-f892b7306e12e691,SSPAGEPROG-a26652d2a9f855ca,SSPAGEVIS-6547bae6dd7dd25b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-056,7e678674f04d3caffbdb708e4f1d763c325bcd9497a03cd60b650e1d31cf32b5,local_d0_d1_page_side_visual_crop_011,722c973f3222ccc8fa8fd7dbfd63538783a5f9f04d028f3892a0bcd75283d7b5,local_d0_d1_page_side_visual_html_011,e318301730f03c33f65c71be7182ed9d3cb1ec6d4df27439d10e4a1de84aa349,local_school_source_adapter_d0_d1_page_side_csv_011_not_public,3da46e824f012af97320bfb590d406ffec1060370b5839c83478555ab11b9051,local_school_source_adapter_d0_d1_page_side_html_011_not_public,3993883b17018736799eb3f663084180f4a7d51f547a00ce9c8da03d3cd88786,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
