页列底座核验批次行ID,来源页列底座综合风险登记表,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,是否允许作为志愿推荐依据,是否允许生成学校专业建议,批次总序,批次ID,批次名称,批次容量上限,批内页列序号,页列全局风险总序,来源页码,版面列,页码版面键,页列底座综合风险登记ID,综合风险优先级桶,综合风险优先级数值,页列首要核验动作,批次执行线,批次页列数,批次专业行数,批次字段任务数,批次Z0页列数,批次Z1页列数,批次Z2页列数,批次Z3页列数,批次结构R0专业行数,批次源证据X1专业行数,批次源证据X2专业行数,批次官方查询键碰撞行数,批次字段Q0任务数,包内专业行数,包内字段任务数,字段Q0无候选阻断任务数,字段Q1有候选待人工核验任务数,字段Q2待三方闭环任务数,结构R0专业行数,结构R1专业行数,结构R2专业行数,结构R3专业行数,结构风险事件数,版面风险事件数,专业代号风险事件数,官方查询键碰撞行数,教育部未匹配校名专业行数,官网辅证线索行数,官网计划数冲突行数,决策G0结构或归属未闭环行数,决策G1家庭底线风险待确认行数,决策G2字段缺口未闭环行数,源证据X1专业窗口P0行数,源证据X2起始行P0_QC行数,源证据X3优先复核行数,源证据X4低风险抽检行数,专业行ID集合SHA256,字段任务集合SHA256,风险登记ID集合SHA256,PDF原页核页状态,湖北官方系统或省招办计划核验状态,结构和官方消歧状态,高校官网或招生章程辅证状态,字段事实写回状态,批次完成状态,公开安全策略,下一步
PSFOUNDATIONBATCHROW-045ca862cc86e401,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,3,203,69,right,069-right,PSFOUNDATIONRISK-175f1ccb68efd7fe,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,40,120,39,63,18,0,5,6,29,8,3,2,0,0,36,0,5,4,27,0,15,23,2,7545817cc782c34dd64be8582b9c3bcc1a476f55ae20704a0ac6194b916e75ce,1ef3ac8d86c8b671c48ed59c6bb6ac1b715f0e4ede01c6ea30d8d9eb94d72acc,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-c3169cb5d41186bc,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,4,204,89,right,089-right,PSFOUNDATIONRISK-ed5bdb984e012e86,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,48,144,36,90,18,0,6,10,32,6,3,1,0,0,0,0,6,40,2,0,15,30,3,ed9c234d5d9067a72a0ffbfff4d5ebf1a47e786937f37b98a891261f342ec489,127ef6a6e9043ee0aa3f7453b492eca4791312b942334e772a373965246c5410,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-f0a105d319bf3ed2,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,5,205,147,right,147-right,PSFOUNDATIONRISK-d0e4061aa7a8073b,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,25,75,30,39,6,0,3,8,14,10,0,0,0,0,0,0,3,3,17,0,15,10,0,33f3a912d65ac750632b99e14987c2c8965407f9a0efd83320302bb9e1035f9a,008ce4561e9f4fa6a7b383b5bfaf59cf85cd9b6034c0fb42caf87227f8d41302,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-50e7fab2a55b0d41,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,6,206,67,right,067-right,PSFOUNDATIONRISK-d9ad47118c98644a,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,25,75,27,39,9,0,6,4,15,6,4,0,0,0,0,0,6,1,15,0,15,9,1,74294c73cd3a48aa48a7064786929979a6a0bf969fbc3d4c10f7e7974da76871,3257627ccd5e9885b7fa9b5e8d7a3cd6d62aeadc4323f060a632d9d7ecb2d004,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-c9158c645b40746f,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,7,207,57,right,057-right,PSFOUNDATIONRISK-397c17de9eefb533,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,32,96,27,48,21,0,6,6,20,3,3,0,0,12,0,0,6,0,19,0,15,15,2,11621c49860b98c49d6d1b6baf25d5a9f4318b72457b1d7f24023f8e443a3e4e,7dbdb90aa13f7191344e0e245d20b13bc5513945912991240811090886ec6cac,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-9e7fac0311ba545e,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,8,208,224,left,224-left,PSFOUNDATIONRISK-0dc2ee8976c759a4,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,35,105,24,66,15,0,10,2,23,16,13,1,0,0,0,0,10,0,22,0,15,19,1,13c34b07906fdbb37e4b50d08a1124d4b7e4dd62d7993b5a2aa378a2d035f9d9,d3474ad7481e321e426daa3c03c8c9a8e0bb984670d875075d6ae2cc88434ba6,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-8c08213013a8ff88,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,9,209,111,right,111-right,PSFOUNDATIONRISK-1da3e04607200d5f,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,27,81,24,48,9,0,2,7,18,0,0,0,0,0,0,0,2,3,20,0,15,9,3,2d3f0552ec01ef613c4de1047853b028f6dd4019035e234d6e3d9235c9087bdc,57e94d171be41fd84d61dfc252b1f36d9a88c42f2707d086844f1925f9478464,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-687ae94434191e9a,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,10,210,139,right,139-right,PSFOUNDATIONRISK-2a8256254e9cb4c0,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,27,81,21,42,18,0,7,4,16,12,5,1,1,0,0,0,7,4,13,0,15,12,0,7ae0b033391de7f97649edd7098a736d8e313aa87668bc4fc74a8b97c4ae009e,76326cb26c104d35fd64df0b593d5fb28704e490d6b08e0774b25dea8c37d972,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-4fcf36029d6e6c33,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,11,211,94,left,094-left,PSFOUNDATIONRISK-4b629b6e08bc7364,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,30,90,18,69,3,0,10,1,19,2,4,1,1,0,0,0,10,7,13,0,15,13,2,d4eabe8f693c598def21e1dc849eafb3511702d63a6402b28a18f03807050cac,7f1b36287b088bd9fcf01ea80d69ee9f1d61224517b119956f5d71c68e9c8909,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-ae81fb952a02b2a3,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,12,212,103,right,103-right,PSFOUNDATIONRISK-f19bf4522f7dff8a,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,23,69,18,36,15,0,6,3,14,2,3,1,0,0,0,0,6,0,13,0,15,8,0,a0ecc66330236b03d3a4113a4aa7ec8b2f9c8b3dac1b5078149e46565aebd6a7,8c41cadfe49819ab48a0ec0a574186bd8c27dc86a6bf92219e9254f64b587d13,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-7c3e777baacddef3,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,13,213,139,left,139-left,PSFOUNDATIONRISK-9e527f623fb490a4,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,30,90,18,51,21,0,3,5,22,0,0,1,0,13,0,0,3,4,17,0,15,15,0,4c1229dea7d6843ab874a626aea5621b8891b65a6bd12a9d9fda2e55818cb22c,1ddbc05f2e0463f48615ee49d1cc083b0bd35acddb80bb8cbaee343f5521f10b,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-19959997ae0da61e,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,14,214,214,right,214-right,PSFOUNDATIONRISK-edadb08f88cf8f70,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,30,90,15,51,24,0,3,3,24,3,3,0,0,0,0,0,3,4,17,0,15,13,2,b225beb42be7a270e7bf29ea1ef710059bb5a21cc6b2a31d2bd5ee3078505181,850f49a584efec40bd4c865cfe28803b6b13879ae6a0055a5e0d3de695a1990a,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-2f35efdaaaebde74,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,25,15,215,173,right,173-right,PSFOUNDATIONRISK-ede63c943bd0d3d3,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,832,2496,25,0,0,0,0,0,367,2,894,28,84,9,69,6,0,5,5,18,6,3,0,0,0,0,0,5,7,15,0,15,12,1,8188c2570517aa28d80dd0ddf826ec13351d30b1810f24131cb885eeeb65b29e,9ec07111c0a3593e69b3591c4a0dbaf1e0ead32223a3dc0b5048b42f3291ee55,55e3255ef87484c046f60fcca3f95c955d49e95fd972680a49e66abb2dd384ba,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第09批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
