稳定基座第一闭环明细任务ID,来源稳定基座自动官网辅证交叉核验工作台,来源稳定基座最小人工闭环工作台,来源湖北官方公开入口状态快照,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,第一闭环批次,第一闭环纳入原因,任务来源类型,来源自动交叉核验任务ID,来源最小人工闭环任务ID,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,专业行ID,专业组出现ID,院校代码,院校名称OCR,院校专业组代码OCR规范化,来源页码,版面列,页码版面键,专业组内专业序号,专业代号OCR,专业名称及备注短摘,字段名,官网辅证自动动作,官网证据强度,官网来源状态,官网证据匹配状态,计划数核验状态,差异字段集合,疑似OCR把学费读入计划数,最佳官网来源文件,OCR专业计划数候选,最佳官网计划数,OCR学费候选,最佳官网学费,OCR再选科目候选,最佳官网选科,人工升级原因,P0字段即时复核任务ID,P0即时字段确认公开账本ID,执行批次,人工核验泳道,人工核验方式,页列执行进度桶,裁图证据编号,裁图文件SHA256,裁图bbox归一化,是否需要双人复核,是否有高校字段线索,是否裁图OCR与机器候选冲突,是否裁图OCR与高校辅证冲突,是否机器高校冲突,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方字段一致性状态,字段事实写回状态,公开安全策略,下一步
FIRSTDETAIL-604e240ec07de804,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-f3ee29eb1feb8b73,false,false,false,false,false,false,false,false,M-0f6a13ef21ff0adb,G-43eaec6deac85123,C150,武汉商学院,C15003,80,right,080-right,10,30,会展经济与管理（大一在马影河校E就读，大二起在后官湖校区就读,再选科目,C3-字段辅证补充结构化后核原页,field_support,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-7d7bd8c8ea070493,P0FCONF-f3ee29eb1feb8b73,EXEC-03-高校辅证线索三方核验,M2-裁图OCR未稳定补读人工看图,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-9da5ee2fe6326a02,92c61064f3df01cf96d94ccb06faa8b05268095f2f7469e531f5aa390796a2bd,x=0.448000-0.957000;y_bottom_origin=0.643286-0.736551,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-de77fb66cba08767,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-409d9940cbbf1bf4,false,false,false,false,false,false,false,false,M-13e7d081c377eb5c,G-43eaec6deac85123,C150,武汉商学院,C15003,80,right,080-right,18,37,物流管理（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,C3-字段辅证补充结构化后核原页,field_support,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-9479653059e56f13,P0FCONF-409d9940cbbf1bf4,EXEC-03-高校辅证线索三方核验,M2-裁图OCR未稳定补读人工看图,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-f6cf52760acaca33,21fce0638e398258f8188329a8007aa526aa06e3478fc6d844134e437f229863,x=0.448000-0.957000;y_bottom_origin=0.435881-0.531348,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-20a379c5af2a6ec2,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-0402f0d1aa7109c5,false,false,false,false,false,false,false,false,M-1501281b42200eee,G-43eaec6deac85123,C150,武汉商学院,C15003,80,right,080-right,8,28,税收学（大一在马影河校区就读，大三起在后官湖校区就读）,再选科目,C3-字段辅证补充结构化后核原页,field_support,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-7d1f9e1b58febd58,P0FCONF-0402f0d1aa7109c5,EXEC-03-高校辅证线索三方核验,M2-裁图OCR未稳定补读人工看图,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-2bd0e20b1562ce05,a12c18ac41232dfcd2448a43de8a88ea7fd245306e330e68b4a5083b57759ec8,x=0.448000-0.957000;y_bottom_origin=0.684402-0.781733,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-bc52d0bfe89b62ce,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-f323bc0576eef13a,false,false,false,false,false,false,false,false,M-25748538eda5066c,G-43eaec6deac85123,C150,武汉商学院,C15003,80,right,080-right,14,33,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,再选科目,C3-字段辅证补充结构化后核原页,field_support,has_reusable_2026_hubei_plan_source,possible_match,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-0fa77a3d494cf537,P0FCONF-f323bc0576eef13a,EXEC-03-高校辅证线索三方核验,M2-裁图OCR未稳定补读人工看图,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-122215907444f459,1087ce3539e62a76d5a6516c9a1297e13b2f0c7dfb052daa4e8fc1cf9166c97f,x=0.448000-0.957000;y_bottom_origin=0.528866-0.645105,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-5f1ac3cc2efb71c4,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-3fa0121cbdb5523f,false,false,false,false,false,false,false,false,M-2ce4650e19004f47,G-43eaec6deac85123,C150,武汉商学院,C15003,80,right,080-right,16,35,审计学（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,C3-字段辅证补充结构化后核原页,field_support,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-7e9d8d38b802c31c,P0FCONF-3fa0121cbdb5523f,EXEC-03-高校辅证线索三方核验,M2-裁图OCR未稳定补读人工看图,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-f244d7fc793995f5,5849a53bbbdf0518391413ebc086e0e46e6ffac2f7735b62ccf52cb25f1c6251,x=0.448000-0.957000;y_bottom_origin=0.482373-0.579698,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-dfce72ebf9d9b7b4,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-ebc9bf0a64ff54cd,false,false,false,false,false,false,false,false,M-552d949cc667dec8,G-43eaec6deac85123,C150,武汉商学院,C15003,80,right,080-right,12,32,商务英语（要求高考英语成绩不低于,再选科目,C3-字段辅证补充结构化后核原页,field_support,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-57d1d09faa17b44e,P0FCONF-ebc9bf0a64ff54cd,EXEC-03-高校辅证线索三方核验,M2-裁图OCR未稳定补读人工看图,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-1a90c44c85c97a36,be215df3519584963dc2e959c3fb9148a37cbaf33e3871c39b9ef3a5c4ba9e9e,x=0.448000-0.957000;y_bottom_origin=0.600174-0.688709,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-8ee09d8ece93b910,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-e6c1b19f2154b63e,false,false,false,false,false,false,false,false,M-5def93e8f6b082ed,G-43eaec6deac85123,C150,武汉商学院,C15003,80,right,080-right,20,39,人力资源管理（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,C3-字段辅证补充结构化后核原页,field_support,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-6d6e421367c0e05f,P0FCONF-e6c1b19f2154b63e,EXEC-03-高校辅证线索三方核验,M2-裁图OCR未稳定补读人工看图,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-e1c05d103393cfdc,e261226b59010f02ded6170ef8c70dadd6fe37f2699d940983620e28aad757e2,x=0.448000-0.957000;y_bottom_origin=0.387965-0.486674,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-fcb9481c7c03fe42,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-903316c963a3a1aa,false,false,false,false,false,false,false,false,M-608ab460a72422a3,G-43eaec6deac85123,C150,武汉商学院,C15003,80,right,080-right,19,38,日语（商务方向：大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,C3-字段辅证补充结构化后核原页,field_support,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-de6807e6e469619c,P0FCONF-903316c963a3a1aa,EXEC-03-高校辅证线索三方核验,M2-裁图OCR未稳定补读人工看图,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-4c7eb2008e4e5dec,48c31573fac3708a5890756d202a24fb75f73983a69438bc15aceeed51947aaf,x=0.448000-0.957000;y_bottom_origin=0.412634-0.509930,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-c0a2392a807864d8,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-edf1d5b640e57703,false,false,false,false,false,false,false,false,M-a961ae6bda479290,G-43eaec6deac85123,C150,武汉商学院,C15003,80,right,080-right,11,31,旅游管理与服务教育（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,C3-字段辅证补充结构化后核原页,field_support,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-78c3924d89fc428e,P0FCONF-edf1d5b640e57703,EXEC-03-高校辅证线索三方核验,M2-裁图OCR未稳定补读人工看图,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-65b5c3d2e813dc15,95465e1d765a3fda60593691ea4d4a4b45e4b70bb74a4e12078ec19e69280d61,x=0.448000-0.957000;y_bottom_origin=0.614663-0.713286,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-7518c4efaa62ae79,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-627546e2a72b0d79,false,false,false,false,false,false,false,false,M-acb482f3064a0583,G-43eaec6deac85123,C150,武汉商学院,C15003,80,right,080-right,7,27,经济统计学（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,C2-强辅证抽检并等待湖北官方闭环,strong_support,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-2db61cc38cf64a4f,P0FCONF-627546e2a72b0d79,EXEC-03-高校辅证线索三方核验,M2-裁图OCR未稳定补读人工看图,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-baca1e5be568d2e2,b6c2b13fd19b0f026c0bb51b24abc23fac3dbad5c7b69dda44dfe04b57d9cb83,x=0.448000-0.957000;y_bottom_origin=0.707648-0.803448,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
