来源期号,来源PDF_SHA256,数据阶段,优先方向,综合风险等级,本专业OCR风险等级,本专业风险类型,专业组风险类型,院校代码,院校名称OCR,院校专业组代码,专业组号,来源页码,专业代号OCR,专业名称及备注OCR,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,学费OCR数字候选,偏好和风险标签,字段完整性标记,候选池V1命中,样本学校命中,核验状态,最终可用,下一步
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,H077,温州理工学院,H07701,01,142,04,物联网工程（办学地点：乐清校区）,,,2,2,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,H079,嘉兴南湖学院,H07902,02,142,08,人工智能,,,5500,5500,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,H113,3安徽建筑大学,H11370,70,146,23,人工智能（办学地点：紫云路校区）,,,5200,5200,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,H116,安徽大学,H11603,03,143,16,物联网工程（办学地点：龙河校区）,,5,5400,5400,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,H118,安徽理工大学,H11801,01,144,02,大数据管理与应用,,4,4900,4900,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,H130,院西学院,H13001,01,145,01,数据科学与大数据技术H131 滁州学院（公办）（安徽）,,15,4900,4900,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,H132,安徽财经大学,H13203,03,146,16,计算机科学与技术（办学地点：龙湖东校区）,,,5980,5980,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,H132,安徽财经大学,H13203,03,146,17,信息安全（办学地点：龙湖东校区）,,2,5200,5200,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,H140,池州学院,H14002,02,147,04,计算机科学与技术,,4,5635,5635,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K003,海南师范大学,K00316,16,201,37,数据科学与大数据技术（办学地点：桂林洋校区）,,2,4620,4620,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K003,海南师范大学,K00316,16,201,43,人工智能（办学地点：桂林洋校区）,化学,2,4620,4620,priority_2_computer,,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K067,重庆邮电大学,K06704,04,203,06,计算机科学与技术（拔尖创新班）,,3,6328,6328,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K067,重庆邮电大学,K06704,04,203,07,计算机科学与技术08（智能科学与技术（拔尖创新班）,,6,6328,6328,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K067,重庆邮电大学,K06704,04,203,09,数据科学与大数据技术（拔尖创新班）,,3,6328,6328,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K067,重庆邮电大学,K06704,04,203,10,计算机类（智能技术类：智能科学与技术、数据科学与大数据技术、人工智,,4,6328,6328,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K067,重庆邮电大学,K06704,04,203,12,数据科学与大数据技术（联合学古学位项目：数据科学与大数据技术（重庆邮电大学）＋经济学（重庆工商大学）联合学士学位人才培养项目，第一、第第四学年在重庆邮电大学就读住履；舜辠箤雚噩棗塱胄交罦燚選維,,2,6328,6328,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K067,重庆邮电大学,K06704,04,203,13,自动化类（智能自动化：自动化；电气工程及其自动化、物联网工程：物联网工程专业天三、大四在两江新区仙桃数据谷就读）,,13,6328,6328,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K067,重庆邮电大学,K06704,04,203,20,计算机类（网络安全类；信息安全、网,,8,6328,6328,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K067,重庆邮电大学,K06705,05,203,24,软件工程,化学,11,12000,12000,priority_2_computer,low_ocr_confidence,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K068,重庆交通大学,K06804,04,203,32,人工智能（办学地点：科学城校区）,,,5960,5960,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K072,重庆三峡科技大学,K07202,02,204,08,大数据管理与应用（办学地点：百安校,［不限,12,5880,5880,priority_2_computer,,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K073,长江师范学院,K07304,04,205,10,数据科学与大数据技术三人工智能,,2,5880,5880,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K074,四川外国语大学,K07412,12,205,47,数据科学与大数据技术（办学地点：沙坪坝区）,,,6325,6325,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K077,重庆科技大学,K07703,03,205,08,计算机科学与技术（办学地点：智慧创新中心）,,5,5880,5880,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K078,重庆理工大学,K07803,03,205,08,大数据管理与应用（办学地点：两江校,,2,6100,6100,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K078,重庆理工大学,K07804,04,206,17,计算机科学与技术（办学地点：两江校,,,6328,6328,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K078,重庆理工大学,K07804,04,206,20,软件工程（办学地点：两江校区）,,,3,3,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K078,重庆理工大学,K07804,04,206,21,智能科学与技术（办学地点：两江校,,,6328,6328,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K078,重庆理工大学,K07804,04,206,22,数据科学与大数据技术（办学地点：两江校区）,,,2,2,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,K113,重庆工程学院,K11302,02,206,03,大数据管理与应用（第一学年在双桥校区就读，后三学年在南泉校区就读）,不限,,2,2,priority_2_computer,missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,T132,江西职业技术大学,T13201,01,238,09,物联网工程技术（办学地点：濂溪校T181江西飞行学院（公办）（江西）,,4,5000,5000,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
