P0即时复核裁图证据索引ID,来源P0字段即时复核包,来源P0字段即时复核任务ID,来源P0字段三方核验任务ID,来源P0字段三方核验执行包ID,来源专业行原页证据锚点表,来源页级manifest,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动回填候选,是否允许写回字段,是否允许作为志愿推荐依据,是否允许生成学校专业建议,即时复核总序,执行总序,执行批次,即时复核阶段,字段名,专业行ID,专业组出现ID,院校代码,来源页码,版面列,专业行原页证据锚点ID,私有页图证据编号,私有页图SHA256,私有OCR文本证据编号,私有OCR文本SHA256,私有窗口证据编号,窗口文本SHA256,窗口坐标摘要,机器候选状态,机器候选置信等级,高校官网辅证覆盖状态,机器候选与高校辅证关系,语义多源优先桶,是否需要双人复核,裁图证据编号,裁图文件SHA256,裁图规格SHA256,裁图字节数,裁图宽度px,裁图高度px,源页图宽度px,源页图高度px,裁图bbox归一化,裁图bbox像素,裁图坐标来源,裁图生成参数摘要,裁图生成状态,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方字段一致性状态,字段事实写回状态,证据索引用途,下一步
P0CROPINDEX-087bfd6365322f0d,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-b2823c1a1340e27d,P0TRIAGE-182b66c45d4cf2db,P0TRIAGEPACK-03933eb801f0f490,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,150,150,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-330c40cb6e835bdf,G-939abbb0633faddd,A195,56,right,PDFANCHOR-1330809e2a8ce050,page-056,7e678674f04d3caffbdb708e4f1d763c325bcd9497a03cd60b650e1d31cf32b5,056_page-056,9b0eb1f04a449850b963b9e54618c81f8381a7741cf36c9060205a21b50310cc,PDFANCHOR-1330809e2a8ce050,bc69694ef96fe11a180c6bb02399a1f7d8244bb8cb7b1b151f2506aa913725ea,x=0.524520-0.938166;y=0.257143-0.043576,P0C2-多值坐标候选冲突待人工核页,low,has_b0b1_school_sidecar,R1-有高校官网辅证行但本字段无值,S6-多值坐标冲突核页,true,P0CROP-e87228a5b98a54d4,67b54c3088da3887064e9e855c7d4741e2d4198b755ac1879c2d25a5104dd22d,6dfa1f70f49f0b88b5c356d7742cfbca8235a7fdb2a015b6b0aa438d62678e94,655738,848,715,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.000000-0.292143,x=747-1595;y=1734-2449,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-7d2c2b15501a1f1e,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-75d6b2d00eec2c51,P0TRIAGE-d154a1d6e9ab3bdd,P0TRIAGEPACK-276f984d753fcc41,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,151,151,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-c9f4a8955d56c089,G-924d5dabec1edae6,A301,60,right,PDFANCHOR-180288fc5f07385a,page-060,1087dc457c4251a98cc3b4e1702385734c5993326d3c869335d31bba619850a3,060_page-060,0923874ff3bf54554f4c46792db2e6ce2f1398767184268d83c36d958166d931,PDFANCHOR-180288fc5f07385a,b31b60ea291ce90b48b76f09de5497c8fee06cf5d8042c237542bfcd74f7d031,x=0.515991-0.927506;y=0.668571-0.597143,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-f6bfa42271de5d4f,c68fdc99924c51ba5ad27a6691923156db3eaff8cf32181b4c6af4bf0369d99b,5d5917f85e8a2fd4bd3d9a903b66221df38d7607669f71c62801cb51775ff47b,398440,848,346,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.562143-0.703571,x=747-1595;y=726-1072,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-8329aa2c99eaff17,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-3697d965bface1e8,P0TRIAGE-80ed02f296128ef3,P0TRIAGEPACK-f064f070b08a6775,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,152,152,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-b491fdd1466fae7a,G-e5c7e2d4fc7b5269,A349,62,right,PDFANCHOR-7e3b548b1ded8b65,page-062,eecf46f2ed1fad8e9c2bd3654f1b1123def13b3297734516be4a5a6e8ec906cf,062_page-062,d32dbe42f0961c4c5db8075caf018becc597bc634a829a832613093704c97dcd,PDFANCHOR-7e3b548b1ded8b65,7e9e9d5ca2392f26044932d495d414ef55d9e24a54e160983d4e739299a38017,x=0.520256-0.929637;y=0.296327-0.079924,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-f2b7465dfcb481a8,82e09042a24c5e813a54ed9228040a0903d2e9839a8f15979ef31809994710ec,a615e8ddf52d5b68abdb433084ec2deec9459fc88fc5e057000592cbfbb50382,640834,848,701,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.044924-0.331327,x=747-1595;y=1638-2339,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-7f4084c39d2cb4dc,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-e466b3bc53e0efe7,P0TRIAGE-110808cce0467bf3,P0TRIAGEPACK-7810eedfcd19fd29,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,153,153,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-f3b269252be10c0a,G-3fe53b9753926834,A712,64,right,PDFANCHOR-2b95a864f5763f02,page-064,731c1798c7bc551819d8cf4915084e293fbbee51beb85ec4c121d0305790c1b4,064_page-064,7ad8537f414c47dff338b2ca65dbe71a3a9100f1b594e897f9ec573281be29af,PDFANCHOR-2b95a864f5763f02,620bccea658de702e66df269e7f6a6e3a8590d3a97d5b5718f37e4141854a347,x=0.520256-0.936034;y=0.787755-0.582825,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-75e5f0d430e86276,97fdfb7cdefebd0a6daaa6a89904750d37ee02118e2fce932af701af21e868f7,b33ec8583e432277c0fd1053c6189eeaa27ce061e5bb23b0fc4af92bfcdcd5cc,800543,848,673,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.547825-0.822755,x=747-1595;y=434-1107,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-4f7f2b192dfc81cf,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-ba5c136dc82a74eb,P0TRIAGE-79a5aa49d4da13b8,P0TRIAGEPACK-7332e3f435b58b45,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,154,154,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-9e79f0d440e3a08d,G-2e222a7fe79de144,C105,68,right,PDFANCHOR-93e147447246acb2,page-068,af4bb87cca914ca3596fabdedfd09187e8c3e5c91666abea48d2185172ee001d,068_page-068,8b32c55af688d56938eed0b5c400ea964b08230dd1d79469ca5c83b804ef387d,PDFANCHOR-93e147447246acb2,78d4c5d7d51cd29c5b53b27b7295b4cc0455a2fe224894a7b1a383f06e0b11ae,x=0.520256-0.929637;y=0.623547-0.563673,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-de31b294767da424,d1e62ce0f60be0f6cfeb95372d1307c56ee35647f1fff31654cd9fe8c3a69846,2e4a72a6cac831b84b1e9f185709c1c7a1ed53dbf5828540f4f682b55149567f,377497,848,318,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.528673-0.658547,x=747-1595;y=836-1154,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-96e2abaab5962e15,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-ed470b9233b759c7,P0TRIAGE-43fc9b100ded9f96,P0TRIAGEPACK-686506321fcf8b9f,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,155,155,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-c107d9963050ac63,G-b717118f49b7dcef,C215,86,right,PDFANCHOR-75fe684d5498d28e,page-086,4f2feddbc663c1cda10d9eb73d6dc557234f45c0363c34f256533d11d9dfb70c,086_page-086,abbaf50cdc8bea7af751775caff9fa536e942328e1c1ddd0799dc1e700a5f85c,PDFANCHOR-75fe684d5498d28e,4418a52ae6e3474f90faae01ff026258408de6dc610cf92c868c9faa706cd09a,x=0.520256-0.933902;y=0.396735-0.255750,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-9cecb045dbf0eebf,5e89b76820d74e4dddc78738d40774672accf7783dad36b693ea54900fcee4de,de554f635cb3ed9332feead6e75bde074048d9be028d6271232c0636c8fe51e9,628697,848,516,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.220750-0.431735,x=747-1595;y=1392-1908,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-fb10ca1bce5adaf5,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-145ad058b5772546,P0TRIAGE-3768a1f4c3c6c9d9,P0TRIAGEPACK-24bf55f0dc26c876,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,156,156,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-46653c8b1817e172,G-dc092e7b7de5840c,C216,86,right,PDFANCHOR-a51bfa60d00d82e7,page-086,4f2feddbc663c1cda10d9eb73d6dc557234f45c0363c34f256533d11d9dfb70c,086_page-086,abbaf50cdc8bea7af751775caff9fa536e942328e1c1ddd0799dc1e700a5f85c,PDFANCHOR-a51bfa60d00d82e7,c4010bd3f8ef96ed113314b4b71e281840a988086f06c2b24e4d7dbf73b56e46,x=0.520256-0.931851;y=0.257143-0.158384,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-620fd0c942da6985,39638eacfac55323200bbad5a39a02c5b0ebb215d4217ad9f06321a1c146b3cf,1e88fa05b79c4d2dcbe71297c0de28f96288d9c442ad0959cd5cfa8ac052d47e,505735,848,413,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.123384-0.292143,x=747-1595;y=1734-2147,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-7a344ce93ccaf4ba,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-170c133e2c265efe,P0TRIAGE-9e3f10d1e682c09b,P0TRIAGEPACK-579e772e9d7dfc29,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,157,157,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-7d4baf09cae2f4d2,G-a0069f2cb09789bf,C223,88,right,PDFANCHOR-96e1f283a0a7ce9f,page-088,38b7762c0e3e00e2360239288f428d383ceab356ed1c94d8c6fb89291791eb4d,088_page-088,0abc6d406a0ea16ed175d6b878198f20cf83fa8f8af416df0da9e55ff00c8ae6,PDFANCHOR-96e1f283a0a7ce9f,cbdb71dc2ab903a0eaf5ae47d94bb5ee862b3553d92e307c43d4ef6279a92927,x=0.524520-0.933902;y=0.388081-0.271802,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-24981f1745ca2f53,b17da887c32339b63733c92e217b2d0cd94d25cb39d12f68770c04a287cf6f96,59c34fa4d154c4acd3e621f1bb8fab569c244909de5ab6cd6d3c1cfd6d1fa6bc,508719,848,456,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.236802-0.423081,x=747-1595;y=1413-1869,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-66dfb51ee2535283,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-eb23644ab1c7bdc7,P0TRIAGE-8c6f64c0f239195e,P0TRIAGEPACK-6813d8321030252a,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,158,158,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-e84b14ed32d42249,G-f9268024b96dfe9a,C233,90,right,PDFANCHOR-08e771508109a6a7,page-090,4bbcc63698c09534d73849528f0ca740b9f707bd7f57535b7d5a0f01ffbd1a9e,090_page-090,a2dbd93c379861765ec8226b71c5d20498a4e72aed8c95fd6c3ea3ed14e12dc8,PDFANCHOR-08e771508109a6a7,a48da211f032ec02cebdc34742d8a6be4dbd60b1ce678ffe149d3d8d3b4acd22,x=0.520256-0.931770;y=0.300816-0.062392,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-8596ee7f0e8bd583,77bdff85e6d3506c64a9266f5f16217375aa9953f4b18c7c5c4b46228e72f261,12de4b24c6470b72515900152b850f827becc29048dbdf59ca7f33ac85c40433,820821,848,755,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.027392-0.335816,x=747-1595;y=1627-2382,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-098433fb004f0d02,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-75340778c51524f8,P0TRIAGE-e9b2f35bbc451d38,P0TRIAGEPACK-c71766ab80c4bff6,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,159,159,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-9f8c6072af38cb81,G-a9bd841cc9dc84a7,F001,92,left,PDFANCHOR-d4ecb70c1490744f,page-092,675d81abeff08066f28ddb671934b30221ac30e6844b03c3c081ea6861d9a034,092_page-092,acbe9d0c706d2594b901e11c4688ae8886458ff031acb4fce290afb5a9d68cae,PDFANCHOR-d4ecb70c1490744f,3acb31e98d6f6970571ea757261b504ea3b061426c18adbf62514c9e1073abbd,x=0.095949-0.507463;y=0.489796-0.422965,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-66c1e3d013c288a8,fcf363ecafded3b45b74edc97cbfd4b23af1204269e7ddf6081fcd431bcd08fb,6f5e92e0519caab3357009b8bc4a08512c65133483008c00d84205f3f187caa6,373979,848,335,1667,2449,x=0.043000-0.552000;y_bottom_origin=0.387965-0.524796,x=72-920;y=1164-1499,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-4e01aee5502f7a6a,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-b67457f732036d7a,P0TRIAGE-948099da67c54aa5,P0TRIAGEPACK-baebc4520e25a0ea,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,160,160,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-a15c82240f136b09,G-ed6628c7b54479b3,F003,92,right,PDFANCHOR-93fba504ba835275,page-092,675d81abeff08066f28ddb671934b30221ac30e6844b03c3c081ea6861d9a034,092_page-092,acbe9d0c706d2594b901e11c4688ae8886458ff031acb4fce290afb5a9d68cae,PDFANCHOR-93fba504ba835275,389bc9d17ec58c47f934ce94f517f266546e468023ea3ff72c577a8110c47f84,x=0.520256-0.927505;y=0.632267-0.591247,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-531ba767ef778293,b230d8d5bdb5e5b237c9a8ca49a000d8eb359ceff54b6012bc1160d9f63039dd,823e285446ae28fb290afebf5489da875a2e0fa43e35e393d14030472f326cf4,320552,848,272,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.556247-0.667267,x=747-1595;y=815-1087,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
