G0字段W0W1可执行通道项ID,来源G0字段闭环进度表,来源G0字段补证缺口任务,来源G0字段W0W1开核执行清单,来源G0字段W0W1主动工作板,来源第一闭环证据仲裁总视图,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,是否允许进入私有写回评审,执行项序号,证据通道序号,证据通道,证据通道类型,证据通道执行层级,当前执行波次,当前证据动作组,通道执行优先级,G0冲突字段补证缺口任务公开账本ID,G0字段闭环进度ID,G0冲突字段W0W1开核执行清单ID,第一闭环事实范围缺口公开账本ID,第一闭环字段事实公开账本ID,第一闭环字段核验状态ID,稳定基座第一闭环明细任务ID,页码版面键,来源页码,版面列,专业行ID,专业组出现ID,院校代码,事实域,事实类型,字段名,字段事实状态,候选分层桶,闭环准出阶段,证据缺口任务状态,是否当前可并行执行,当前通道状态,当前阻断桶,PDF原页记录状态,湖北官方记录状态,高校辅证人工核验状态,冲突处理状态,双人复核状态,三方一致性闭环状态,字段确认状态,写回评审状态,必要证据缺口数,字段剩余缺口通道数,高校源可DoubleCheck提示,结构化接入候选数,通道回填状态,解除阻断条件,下一步执行动作,来源缺口任务记录SHA256,来源字段进度记录SHA256,来源开核执行包SHA256,公开安全策略
G0-W0W1-ACTION-ITEM-84198a53fe8c6f22,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,143,05,双人复核,双人复核,E3-双人复核,W1-双人复核,A3-冲突字段双人复核,04-双人复核,G0FIELDGAPTASK-3231cebbf41fa6e3,G0-FIELD-PROGRESS-950e1ccca112d824,G0W0W1LAUNCH-8a108a97c8ea05ef,FIRSTSCOPE-60cb4958ec90cb93,FIRSTFACT-5d1818dc3669f204,FIRSTFIELDSTATUS-6c80a7e09c918d86,FIRSTDETAIL-d3b4542d9cf04623,135-left,135,left,M-e61c577465bca697,G-158e8a85ddd262f3,F902,字段事实,字段事实-专业计划数,专业计划数,K1-字段缺口有候选待PDF原页和官方核验,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_double_review,true,pending_double_review,G4-双人复核未完成,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,完成双人复核记录，冲突字段才能进入三方闭环。,对冲突字段做第二人复核，复核后再三方闭环。,2a8d02871f2ed743368ce3f08b313621457c2babefe392eb306d423da3474d25,538f58ef7285eb00cb6d62b542adac71d04fd7d9fc137318d6d7508063d817e5,86e30848dd83335af76380c0cf758a2b1164ec651d9a856c7b58993eca770de7,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-c84be4115bb737c6,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,144,05,双人复核,双人复核,E3-双人复核,W1-双人复核,A3-冲突字段双人复核,04-双人复核,G0FIELDGAPTASK-7022b44be7cd33ba,G0-FIELD-PROGRESS-cef68fe333882b53,G0W0W1LAUNCH-8a108a97c8ea05ef,FIRSTSCOPE-2f98d06dc6ca0cbb,FIRSTFACT-3e6d1c4b1133b772,FIRSTFIELDSTATUS-37211c400a23c292,FIRSTDETAIL-d3b4542d9cf04623,135-left,135,left,M-e61c577465bca697,G-158e8a85ddd262f3,F902,字段事实,字段事实-学费,学费,K1-字段缺口有候选待PDF原页和官方核验,C3-仅高校辅证候选需核原页,F1-高校线索回PDF原页,pending_double_review,true,pending_double_review,G4-双人复核未完成,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,完成双人复核记录，冲突字段才能进入三方闭环。,对冲突字段做第二人复核，复核后再三方闭环。,7427bccae5e115d7b66928039c2af5fb10000957cff7757cf29063d5a5da46ff,5188fbf670aefe87475a6b048a14b0fb0227505c947cc0fa0e08f2f7529640bd,86e30848dd83335af76380c0cf758a2b1164ec651d9a856c7b58993eca770de7,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-607acf5564f5f172,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,145,01,PDF原页记录,PDF原页核页,E0-PDF原页核页先行,W0-一手证据与辅证采集,A0-补PDF原页记录,01-PDF原页优先,G0FIELDGAPTASK-9ce5a896e266abff,G0-FIELD-PROGRESS-1b018b8c4ddabd23,G0W0W1LAUNCH-5d8843b86bf7b6ee,FIRSTSCOPE-923b26575206b8cb,FIRSTFACT-0920e0ec3372bca5,FIRSTFIELDSTATUS-198f27d5d0d39f36,FIRSTDETAIL-58197f021c0a83a3,137-right,137,right,M-b0f0f795c8848022,G-995f78a388a7f2b5,H002,字段事实,字段事实-专业计划数,专业计划数,K2-OCR候选存在但三方核验未闭环,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_primary_evidence_collection,true,pending_pdf_page_review,G0-缺PDF原页记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐PDF原页记录并保留证据编号和SHA。,打开对应页列私有核页材料，逐字段补PDF原页记录。,9d87b60ec2c0cd5f690b60bd3a66a8bffcc6c817ee150d7209b48f43c60d2456,d3d0fe7a11cc52e5a7a48e38d62df8ebdeca5af174ac6c3731a93cfa993b855e,04c72699c163e0b5f4703099df12ac9bdb9d8c308be85168ee1570fb8418064b,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-9539bc924639b2cd,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,146,01,PDF原页记录,PDF原页核页,E0-PDF原页核页先行,W0-一手证据与辅证采集,A0-补PDF原页记录,01-PDF原页优先,G0FIELDGAPTASK-9f0fa14b6afa20d0,G0-FIELD-PROGRESS-7bafc0e90d6b29c6,G0W0W1LAUNCH-5d8843b86bf7b6ee,FIRSTSCOPE-b1dab6cbb9442fd5,FIRSTFACT-b40c81a47795924a,FIRSTFIELDSTATUS-f7f19b79fe51ac9f,FIRSTDETAIL-58197f021c0a83a3,137-right,137,right,M-b0f0f795c8848022,G-995f78a388a7f2b5,H002,字段事实,字段事实-再选科目,再选科目,K2-OCR候选存在但三方核验未闭环,C2-仅PDFOCR候选需补辅证,F2-PDFOCR候选需补辅证并核原页,pending_primary_evidence_collection,true,pending_pdf_page_review,G0-缺PDF原页记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_pending,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐PDF原页记录并保留证据编号和SHA。,打开对应页列私有核页材料，逐字段补PDF原页记录。,ff66ac536cf4fe66cfc566071eee2cb3b6934e7c96b1bf62a890c0441610479c,c0fb906faeb874e9f612cf71e7f8182fc26bb9172d2b4f7f7a6b65f1040ebdd4,04c72699c163e0b5f4703099df12ac9bdb9d8c308be85168ee1570fb8418064b,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-14a50a1b39ed686f,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,147,01,PDF原页记录,PDF原页核页,E0-PDF原页核页先行,W0-一手证据与辅证采集,A0-补PDF原页记录,01-PDF原页优先,G0FIELDGAPTASK-ebfa6f6208936e1a,G0-FIELD-PROGRESS-a3817c292de659b4,G0W0W1LAUNCH-5d8843b86bf7b6ee,FIRSTSCOPE-90ad130d5aea1acb,FIRSTFACT-60c24f6d95100847,FIRSTFIELDSTATUS-6a9ae54b4fbdb862,FIRSTDETAIL-58197f021c0a83a3,137-right,137,right,M-b0f0f795c8848022,G-995f78a388a7f2b5,H002,字段事实,字段事实-学费,学费,K2-OCR候选存在但三方核验未闭环,C2-仅PDFOCR候选需补辅证,F2-PDFOCR候选需补辅证并核原页,pending_primary_evidence_collection,true,pending_pdf_page_review,G0-缺PDF原页记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_pending,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐PDF原页记录并保留证据编号和SHA。,打开对应页列私有核页材料，逐字段补PDF原页记录。,4e349fe8c8b77ebd4ddcd0f00c58cc5a707df9e6a86339e7fe42c75959f61e59,a23a3975ea9c7a49e0aa75ba2facb4522c93769a8ad9108114fb403474303f14,04c72699c163e0b5f4703099df12ac9bdb9d8c308be85168ee1570fb8418064b,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-da8ddafa433da387,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,148,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-f4f98fccf40815e1,G0-FIELD-PROGRESS-1b018b8c4ddabd23,G0W0W1LAUNCH-39052975359422a8,FIRSTSCOPE-923b26575206b8cb,FIRSTFACT-0920e0ec3372bca5,FIRSTFIELDSTATUS-198f27d5d0d39f36,FIRSTDETAIL-58197f021c0a83a3,137-right,137,right,M-b0f0f795c8848022,G-995f78a388a7f2b5,H002,字段事实,字段事实-专业计划数,专业计划数,K2-OCR候选存在但三方核验未闭环,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,e460479064a481adb0cd320632f36067a8aca314f6132c18fa36b1f87854ca1a,d3d0fe7a11cc52e5a7a48e38d62df8ebdeca5af174ac6c3731a93cfa993b855e,a3437801f416b59d8c6e9e8e197e285b2e3a11d9c4b6b9e17c604da17324a085,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-21b57ffdd5ea60ce,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,149,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-9fbc34a0f9d6875c,G0-FIELD-PROGRESS-7bafc0e90d6b29c6,G0W0W1LAUNCH-39052975359422a8,FIRSTSCOPE-b1dab6cbb9442fd5,FIRSTFACT-b40c81a47795924a,FIRSTFIELDSTATUS-f7f19b79fe51ac9f,FIRSTDETAIL-58197f021c0a83a3,137-right,137,right,M-b0f0f795c8848022,G-995f78a388a7f2b5,H002,字段事实,字段事实-再选科目,再选科目,K2-OCR候选存在但三方核验未闭环,C2-仅PDFOCR候选需补辅证,F2-PDFOCR候选需补辅证并核原页,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_pending,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,4fba1d9f5520826497d520aca9f4bc0dd3a90c6273cce9128bc93a3818a88f61,c0fb906faeb874e9f612cf71e7f8182fc26bb9172d2b4f7f7a6b65f1040ebdd4,a3437801f416b59d8c6e9e8e197e285b2e3a11d9c4b6b9e17c604da17324a085,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-1a25196d88ca0067,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,150,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-7a713d06e6e0413a,G0-FIELD-PROGRESS-a3817c292de659b4,G0W0W1LAUNCH-39052975359422a8,FIRSTSCOPE-90ad130d5aea1acb,FIRSTFACT-60c24f6d95100847,FIRSTFIELDSTATUS-6a9ae54b4fbdb862,FIRSTDETAIL-58197f021c0a83a3,137-right,137,right,M-b0f0f795c8848022,G-995f78a388a7f2b5,H002,字段事实,字段事实-学费,学费,K2-OCR候选存在但三方核验未闭环,C2-仅PDFOCR候选需补辅证,F2-PDFOCR候选需补辅证并核原页,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_pending,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,48a833e5eca3d8e2181527ee660bd2892917ef14411ac3e5bd931c2788ef5e61,a23a3975ea9c7a49e0aa75ba2facb4522c93769a8ad9108114fb403474303f14,a3437801f416b59d8c6e9e8e197e285b2e3a11d9c4b6b9e17c604da17324a085,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-572ea287e171a20f,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,151,03,高校辅证人工核验,高校官网辅证人工核验,E2-高校辅证人工核验,W0-一手证据与辅证采集,A2-核高校辅证线索,03-高校辅证并行,G0FIELDGAPTASK-54977c1494d21526,G0-FIELD-PROGRESS-1b018b8c4ddabd23,G0W0W1LAUNCH-79e9bf6d2a1e046e,FIRSTSCOPE-923b26575206b8cb,FIRSTFACT-0920e0ec3372bca5,FIRSTFIELDSTATUS-198f27d5d0d39f36,FIRSTDETAIL-58197f021c0a83a3,137-right,137,right,M-b0f0f795c8848022,G-995f78a388a7f2b5,H002,字段事实,字段事实-专业计划数,专业计划数,K2-OCR候选存在但三方核验未闭环,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_primary_evidence_collection,true,school_source_seed_present_pending_manual_review,G2b-高校辅证种子待人工核验,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,核高校辅证线索，仅作为double check，不替代湖北官方计划。,回接高校源线索并标注是否支持或冲突。,5d0fcb0312d002e2c33db0996e23d17fe14344db43900a2d009bdaa2edc9366e,d3d0fe7a11cc52e5a7a48e38d62df8ebdeca5af174ac6c3731a93cfa993b855e,1ab4c802ce86e204cadc9fe4119f2326ecdab28438af0c913d56bde1fc765567,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-0fdefe0dc5fbfd84,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,152,03,高校辅证人工核验,高校官网辅证人工核验,E2-高校辅证人工核验,W0-一手证据与辅证采集,A2-核高校辅证线索,03-高校辅证并行,G0FIELDGAPTASK-0a45877e1997db96,G0-FIELD-PROGRESS-7bafc0e90d6b29c6,G0W0W1LAUNCH-79e9bf6d2a1e046e,FIRSTSCOPE-b1dab6cbb9442fd5,FIRSTFACT-b40c81a47795924a,FIRSTFIELDSTATUS-f7f19b79fe51ac9f,FIRSTDETAIL-58197f021c0a83a3,137-right,137,right,M-b0f0f795c8848022,G-995f78a388a7f2b5,H002,字段事实,字段事实-再选科目,再选科目,K2-OCR候选存在但三方核验未闭环,C2-仅PDFOCR候选需补辅证,F2-PDFOCR候选需补辅证并核原页,pending_primary_evidence_collection,true,school_source_pending,G2a-缺高校辅证线索,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_pending,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,核高校辅证线索，仅作为double check，不替代湖北官方计划。,回接高校源线索并标注是否支持或冲突。,e8e3644c02fdc15e9bcad55da7ea64cc66585386f61316c565e8eff8afe54734,c0fb906faeb874e9f612cf71e7f8182fc26bb9172d2b4f7f7a6b65f1040ebdd4,1ab4c802ce86e204cadc9fe4119f2326ecdab28438af0c913d56bde1fc765567,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
