来源期号,来源PDF_SHA256,数据阶段,最终可用,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,专业组标题OCR原文,来源页码,版面列,专业组标题行号,专业组标题y,OCR专业行数,再选科目OCR候选,人数OCR候选,学费OCR候选,偏好和风险标签,字段完整性标记,候选池V1命中,样本学校命中,核验状态,备注
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,P012,北京,P01202,02,PO1202 北京第二外国语学院第 02组,93,right,158,0.511628,3,,,5000；4200,language_or_single_subject;priority_2_computer,missing_subject_candidate;missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F012,北京,F01203,03,FO1203/北京第二外国语学院第 03组,93,right,173,0.337209,2,,,4600,language_or_single_subject;priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F013,北京物资学院,F01303,03,FO1303/北京物资学院第03组,93,right,179,0.268699,1,,,4200；4600,,missing_subject_candidate;missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F013,北京物资学院,F01304,04,FO1304/北京物资学院第04组,93,right,200,0.216570,1,,,4600,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F013,北京物资学院,F01305,05,FO1305/北京物资学院第05组,93,right,202,0.191860,2,,4600,4600,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,P013,北京物资学院,P01306,06,PO1306/ 北京物资学院第 06组,93,right,205,0.152439,2,,4200；10,,,missing_subject_candidate;plan_count_not_plain_number;missing_tuition_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F014,首都经济贸易大学,F01402,02,FO1402/首都经济贸易大学第02组,93,right,208,0.103198,4,19期；X；U；要求；化学,2；5000；3；資亮；人数,年；学费；优）；5000,,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F014,首都经济贸易大学,F01403,03,FO1403/首都经济贸易大学第 03组,94,left,16,0.809593,1,,3,12万,high_fee_or_coop;tuition_over_15000,missing_subject_candidate;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F017,北京电影学院,F01703,03,F01703/北京电影学院第03组,94,left,23,0.739826,2,,,8000,,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,P019,北京信息科技大学,P01901,01,PO1901 北京信息科技大学第 01 组,94,left,27,0.680233,2,,,4600,,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F019,北京信息科技大学,F01902,02,FO1902/北京信息科技大学第 02组,94,left,30,0.632245,8,「化学,,4600,priority_2_computer,missing_plan_count_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F020,北京联合大学,F02002,02,FO2002 北京联合大学第 02组,94,left,43,0.438776,2,不限,14,4600,priority_2_computer,,否,是,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F054,北京城市学院,F05402,02,FO5402 北京城市学院第02组,94,left,48,0.386531,1,,13,36800,priority_2_computer;tuition_over_15000,missing_subject_candidate;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F054,北京城市学院,F05403,03,FO5403/北京城市学院第03组,94,left,51,0.351744,10,化学；不限,,1；37800|；37800；39800；39800/；2；39800|；36800,priority_2_computer;rejected_medical;tuition_over_15000,missing_plan_count_candidate;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F057,北京金融科技学院,F05702,02,FO5702/北京金融科技学院第 02组,94,left,67,0.142442,1,化学,,79800,tuition_over_15000,missing_plan_count_candidate;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F057,北京金融科技学院,F05703,03,FO5703 北京金融科技学院第03组,94,left,70,0.116279,1,不限,51,79800,priority_2_computer;tuition_over_15000,tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F091,天津科技大学,F09102,02,F09102/天津科技大学第 02 组,94,left,74,0.077035,4,化学,人,2；4400；数；学費；（元）；1；15,,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F091,天津科技大学,F09103,03,F09103/天津科技大学第03组,94,right,133,0.784884,9,化学,24,2；5400；1,priority_2_computer,tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F091,天津科技大学,F09104,04,F09104天津科技大学第04组,94,right,145,0.645306,13,不限,,2；5400,,missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F091,天津科技大学,F09105,05,［F09105/天津科技大学第05组,94,right,161,0.414244,1,化学,,2；25000,high_fee_or_coop;tuition_over_15000,missing_plan_count_candidate;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F091,天津科技大学,F09106,06,F09106天津科技大学第 06组,94,right,165,0.367733,1,不限,,2；22000；66,high_fee_or_coop;priority_2_computer;tuition_over_15000,missing_plan_count_candidate;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F092,天津工业大学,F09203,03,F09203天津工业大学第03组,94,right,171,0.297959,1,化学,,4400；2；19,,missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F092,天津工业大学,F09204,04,FO9204|天津工业大学第04 组,94,right,174,0.261628,8,,,5400；2；3；16,body_or_exam_limit,missing_subject_candidate;missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F092,天津工业大学,F09205,05,FO9205/天津工业大学第 05组,94,right,185,0.126453,7,化学；要求,人数；2,2；5400；年；学費,body_or_exam_limit;rejected_medical,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F092,天津工业大学,F09206,06,F09206天津工业大学第 06组,95,left,10,0.768699,11,化学,22；2；7,5400；8000,body_or_exam_limit;priority_2_computer;rejected_medical,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F092,天津工业大学,F09207,07,FO9207天津工业大学第 07 组,95,left,23,0.594309,2,化学,2；22000；5；45,,high_fee_or_coop,plan_count_not_plain_number;missing_tuition_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F093,天津理工大学,F09301,01,F09301|天津理工大学第01组,95,left,27,0.542151,2,不限,2,4400；5400,priority_2_computer,tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F093,天津理工大学,F09302,02,FO9302/天津理工大学第 02组,95,left,30,0.504360,6,化学,12；5400；2；14,5400,priority_2_computer,plan_count_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F093,天津理工大学,F09303,03,F09303天津理工大学第03组,95,left,37,0.414228,5,化学,5400；2；14,,,plan_count_not_plain_number;missing_tuition_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F093,天津理工大学,F09304,04,F09304/天津理工大学第 04组,95,left,43,0.335756,7,［化学,2；5400；15；10,,rejected_medical,plan_count_not_plain_number;missing_tuition_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F094,天津农学院,F09401,01,F09401天津农学院第 01 组,95,left,52,0.219477,8,化学；再科；选泪、；要求,2；4400；1；5400；招生计划；XUN；人数；5,学炎；（）,rejected_medical,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F094,天津农学院,F09402,02,F09402/天津农学院第 02组,95,right,165,0.816667,3,化学,2；1；16；4,5400,,plan_count_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F095,天津医科大学,F09501,01,F09501天津医科大学第01 组,95,right,174,0.720732,4,化学,1,5800；5400,body_or_exam_limit;rejected_medical,tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F095,天津医科大学,F09502,02,F09502 天津医科大学第 02组,95,right,184,0.606098,1,化和；生,1,5800,body_or_exam_limit;rejected_medical,,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F095,天津医科大学,F09503,03,F09503 天津医科大学第03组,95,right,190,0.549419,1,化和；生,,5800,body_or_exam_limit;rejected_medical,missing_plan_count_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F095,天津医科大学,F09504,04,FO9504 天津医科大学第 04组,95,right,195,0.494186,1,化和；生,2；8,5800,body_or_exam_limit;rejected_medical,plan_count_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F095,天津医科大学,F09505,05,F09505|天津医科大学第05组,95,right,203,0.437398,4,,2；3；22,5800,body_or_exam_limit;rejected_medical,missing_subject_candidate;plan_count_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F096,天津中医药大学,F09603,03,F09603天津中医药大学第 03组,95,right,216,0.297965,1,,2,5400,body_or_exam_limit,missing_subject_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F096,天津中医药大学,F09604,04,F09604|天津中医药大学第 04组,95,right,218,0.273171,1,,2；5800；9,,rejected_medical,missing_subject_candidate;plan_count_not_plain_number;missing_tuition_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
