页列底座核页进度公开账本ID,来源页列底座批次执行包表,来源页列底座核验批次表,来源私有批次任务CSV,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动标记核验完成,是否允许作为志愿推荐依据,是否允许生成学校专业建议,批次总序,批次ID,批次名称,批内页列序号,页列全局风险总序,页列底座核验批次行ID,来源页码,版面列,页码版面键,综合风险优先级桶,页列首要核验动作,包内专业行数,包内字段任务数,字段Q0无候选阻断任务数,字段Q1有候选待人工核验任务数,字段Q2待三方闭环任务数,结构风险事件数,官方查询键碰撞行数,教育部未匹配校名专业行数,官网辅证线索行数,官网计划数冲突行数,OCR行数,OCR低置信度行数,私有页图证据编号,私有页图SHA256,私有批次审阅HTML证据编号,私有批次审阅HTML_SHA256,私有批次审阅任务CSV_SHA256,私有任务CSV_SHA256匹配状态,PDF原页核页记录状态,湖北官方核验记录状态,结构和官方消歧记录状态,高校辅证记录状态,高校辅证是否需要记录,一审记录状态,二审记录状态,双人复核记录状态,私有记录必填项数,私有记录已填项数,私有记录未填项数,私有记录填写进度,页列私有记录进度桶,页列私有记录进度状态,PDF原页核页是否完成,湖北官方核验是否完成,结构和官方消歧是否完成,高校辅证是否完成,页列是否满足升级条件,字段事实写回状态,公开安全策略,下一步
PSFOUNDATIONPROG-b99da2c1631c3ffa,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,11,PSFOUNDATIONBATCH-a9211a257aa3170f,第11批-页列底座核验,13,263,PSFOUNDATIONBATCHROW-0f1804df55f5650f,60,right,060-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,18,54,15,27,12,2,0,0,0,0,123,78,page-060,1087dc457c4251a98cc3b4e1702385734c5993326d3c869335d31bba619850a3,ps-foundation-batch-11-html,ef5bfa5c24600e7d985f4bd6e08782cc40086aa551a067668948b8b6746a55e2,2bf0dea365849756259611a66117f5e2997bf7bb7a536ef939328ec3f8df6d7e,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-4a11d2111ec49596,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,11,PSFOUNDATIONBATCH-a9211a257aa3170f,第11批-页列底座核验,14,264,PSFOUNDATIONBATCHROW-e19dcc0be8cf50bc,67,left,067-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,22,66,15,39,12,1,0,0,0,0,134,71,page-067,d1f9f1cd4e8ee9b2825a0efe401e4bc6b954269e9ce322d8de8f9895e5fa5d30,ps-foundation-batch-11-html,ef5bfa5c24600e7d985f4bd6e08782cc40086aa551a067668948b8b6746a55e2,2bf0dea365849756259611a66117f5e2997bf7bb7a536ef939328ec3f8df6d7e,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-205f08b9b7b319e1,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,11,PSFOUNDATIONBATCH-a9211a257aa3170f,第11批-页列底座核验,15,265,PSFOUNDATIONBATCHROW-2f910eb338d11625,186,left,186-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,44,132,9,120,3,2,0,0,0,0,157,79,page-186,4bdcae242f2e91fcaad7b9656af235b278b353f4a0b273bc313a8fad08b8e752,ps-foundation-batch-11-html,ef5bfa5c24600e7d985f4bd6e08782cc40086aa551a067668948b8b6746a55e2,2bf0dea365849756259611a66117f5e2997bf7bb7a536ef939328ec3f8df6d7e,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-388e24db0961f70a,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,11,PSFOUNDATIONBATCH-a9211a257aa3170f,第11批-页列底座核验,16,266,PSFOUNDATIONBATCHROW-faf3ea864e93921c,233,right,233-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,42,126,6,111,9,4,0,0,0,0,160,81,page-233,3afe5015f469ecac9e521d869fe5481f372b86049de9a56b00d84aeaaf868cc6,ps-foundation-batch-11-html,ef5bfa5c24600e7d985f4bd6e08782cc40086aa551a067668948b8b6746a55e2,2bf0dea365849756259611a66117f5e2997bf7bb7a536ef939328ec3f8df6d7e,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-58a4976d283a38d4,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,11,PSFOUNDATIONBATCH-a9211a257aa3170f,第11批-页列底座核验,17,267,PSFOUNDATIONBATCHROW-fedf943a3b30a2f7,205,right,205-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,26,78,6,57,15,0,0,0,0,0,132,70,page-205,b89e9405dbd6efc5b626a92bd1110b77f8195e746d404c9168660d2296be3481,ps-foundation-batch-11-html,ef5bfa5c24600e7d985f4bd6e08782cc40086aa551a067668948b8b6746a55e2,2bf0dea365849756259611a66117f5e2997bf7bb7a536ef939328ec3f8df6d7e,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-018ca8348bd8c746,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,11,PSFOUNDATIONBATCH-a9211a257aa3170f,第11批-页列底座核验,18,268,PSFOUNDATIONBATCHROW-37445a0b1ef43f4d,132,left,132-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,31,93,0,93,0,0,0,0,0,0,150,76,page-132,789e8eb90eac96ec00fee15a164d4aedca0de04f186bedd94217b7506c67e5f8,ps-foundation-batch-11-html,ef5bfa5c24600e7d985f4bd6e08782cc40086aa551a067668948b8b6746a55e2,2bf0dea365849756259611a66117f5e2997bf7bb7a536ef939328ec3f8df6d7e,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-2ae0faa608f8d0bd,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,11,PSFOUNDATIONBATCH-a9211a257aa3170f,第11批-页列底座核验,19,269,PSFOUNDATIONBATCHROW-197c6accffa52e9e,90,right,090-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,47,141,81,33,27,1,0,0,0,0,180,79,page-090,4bbcc63698c09534d73849528f0ca740b9f707bd7f57535b7d5a0f01ffbd1a9e,ps-foundation-batch-11-html,ef5bfa5c24600e7d985f4bd6e08782cc40086aa551a067668948b8b6746a55e2,2bf0dea365849756259611a66117f5e2997bf7bb7a536ef939328ec3f8df6d7e,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-3dd7f74f13e22268,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,11,PSFOUNDATIONBATCH-a9211a257aa3170f,第11批-页列底座核验,20,270,PSFOUNDATIONBATCHROW-970bcf04e72d1bcf,34,left,034-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,24,72,72,0,0,6,0,0,0,0,123,70,page-034,0805631e93c4a0540aa5badd8b4994386d0a3303e537f9f85094b1787aafea1e,ps-foundation-batch-11-html,ef5bfa5c24600e7d985f4bd6e08782cc40086aa551a067668948b8b6746a55e2,2bf0dea365849756259611a66117f5e2997bf7bb7a536ef939328ec3f8df6d7e,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-f88a7b6dba6a784f,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,11,PSFOUNDATIONBATCH-a9211a257aa3170f,第11批-页列底座核验,21,271,PSFOUNDATIONBATCHROW-56df01807c79066d,196,left,196-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,26,78,69,9,0,17,0,0,0,0,153,85,page-196,e3e9e6e7f3202f0774d20a14ee2ca061e96e2f8055584d44c0199e62a55491c4,ps-foundation-batch-11-html,ef5bfa5c24600e7d985f4bd6e08782cc40086aa551a067668948b8b6746a55e2,2bf0dea365849756259611a66117f5e2997bf7bb7a536ef939328ec3f8df6d7e,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-62e355db756a6cbb,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,11,PSFOUNDATIONBATCH-a9211a257aa3170f,第11批-页列底座核验,22,272,PSFOUNDATIONBATCHROW-1b155a2892b69bb5,221,left,221-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,30,90,60,18,12,0,0,1,0,0,151,76,page-221,7dae47283aa93089c16444c5d33536523c62b4682423a015d6367aa998f2111c,ps-foundation-batch-11-html,ef5bfa5c24600e7d985f4bd6e08782cc40086aa551a067668948b8b6746a55e2,2bf0dea365849756259611a66117f5e2997bf7bb7a536ef939328ec3f8df6d7e,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-3d57a3b6cb1c5e62,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,11,PSFOUNDATIONBATCH-a9211a257aa3170f,第11批-页列底座核验,23,273,PSFOUNDATIONBATCHROW-75cd73affa8ca297,51,right,051-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,26,78,54,24,0,34,0,0,0,0,129,75,page-051,0a988a496e3fe86aff54316ab3d134d3ac2ca05b6ef335a4f8e30ff2cd639d2f,ps-foundation-batch-11-html,ef5bfa5c24600e7d985f4bd6e08782cc40086aa551a067668948b8b6746a55e2,2bf0dea365849756259611a66117f5e2997bf7bb7a536ef939328ec3f8df6d7e,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-ffa8171469a312d6,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,11,PSFOUNDATIONBATCH-a9211a257aa3170f,第11批-页列底座核验,24,274,PSFOUNDATIONBATCHROW-da338418ad6bea1a,133,right,133-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,21,63,54,6,3,17,0,0,0,0,88,52,page-133,935a338861e0471ab69fd6faff0024e7e37ea5d1117e8c78874ae8cf7d8e612b,ps-foundation-batch-11-html,ef5bfa5c24600e7d985f4bd6e08782cc40086aa551a067668948b8b6746a55e2,2bf0dea365849756259611a66117f5e2997bf7bb7a536ef939328ec3f8df6d7e,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
