页列底座字段线索公开审计ID,来源页列底座公开核页进度账本,来源字段事实核验任务队列,来源私有字段线索模板,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动标记核验完成,是否允许作为志愿推荐依据,是否允许生成学校专业建议,批次总序,批次ID,批次名称,批内页列序号,页列全局风险总序,页列底座核验批次行ID,页列底座核页进度公开账本ID,来源页码,版面列,页码版面键,综合风险优先级桶,页列首要核验动作,包内专业行数,包内字段任务数,字段任务回链数,字段任务缺失数,专业行覆盖数,字段名任务分布,字段核验优先级分布,字段事实状态分布,字段事实阻断等级分布,字段线索状态分布,三字段OCR完整状态分布,字段线索非空任务数,字段线索缺失任务数,字段线索多值或冲突任务数,字段PDF待核任务数,湖北官方待核任务数,高校官网线索任务数,私有字段线索模板批次证据编号,私有字段线索模板CSV_SHA256,私有字段线索模板页列记录数,私有字段线索模板批次记录数,私有字段线索材料状态,PDF原页人工确认完成字段数,湖北官方字段完成字段数,高校辅证字段完成字段数,三方一致性可评估字段数,字段事实写回复查可进入字段数,页列是否满足字段复查条件,字段事实写回状态,公开安全策略,下一步
PSFIELDCLUE-be963fc46359ebed,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,8,PSFOUNDATIONBATCH-64acf798aacc69cb,第08批-页列底座核验,18,193,PSFOUNDATIONBATCHROW-0eb9b24e85ff4b2b,PSFOUNDATIONPROG-be963fc46359ebed,209,right,209-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,30,90,90,0,30,专业计划数:30；再选科目:30；学费:30,P0:12；P1:26；P3:52,K0:12；K1:26；K2:52,Q0:9；Q1:78；Q2:3,C0-无单独线索状态:52；C1-缺线索:12；C4-组级线索:26,T0-三字段线索齐全:3；T1-缺1项:60；T2-缺2项:27,78,12,0,90,90,90,ps-field-clue-batch-08-csv,6e5f231993885a9e1bd7b94d8150b297561fdf98ad7f9242459f16d7a916aa45,90,2088,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-357b89e9e05a27ae,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,8,PSFOUNDATIONBATCH-64acf798aacc69cb,第08批-页列底座核验,19,194,PSFOUNDATIONBATCHROW-f129e5e35bf0c337,PSFOUNDATIONPROG-357b89e9e05a27ae,187,right,187-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,21,63,63,0,21,专业计划数:21；再选科目:21；学费:21,P0:2；P1:9；P3:52,K0:2；K1:9；K2:52,Q0:6；Q1:27；Q2:30,C0-无单独线索状态:52；C1-缺线索:2；C4-组级线索:9,T0-三字段线索齐全:30；T1-缺1项:33,61,2,0,63,63,15,ps-field-clue-batch-08-csv,6e5f231993885a9e1bd7b94d8150b297561fdf98ad7f9242459f16d7a916aa45,63,2088,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-56c6f22683899e02,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,8,PSFOUNDATIONBATCH-64acf798aacc69cb,第08批-页列底座核验,20,195,PSFOUNDATIONBATCHROW-856555e35add46a2,PSFOUNDATIONPROG-56c6f22683899e02,68,right,068-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,32,96,96,0,32,专业计划数:32；再选科目:32；学费:32,P0:9；P1:22；P3:65,K0:9；K1:22；K2:65,Q0:6；Q1:66；Q2:24,C0-无单独线索状态:65；C1-缺线索:9；C4-组级线索:22,T0-三字段线索齐全:24；T1-缺1项:51；T2-缺2项:21,87,9,0,96,96,0,ps-field-clue-batch-08-csv,6e5f231993885a9e1bd7b94d8150b297561fdf98ad7f9242459f16d7a916aa45,96,2088,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-ccc51d78c52013b7,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,8,PSFOUNDATIONBATCH-64acf798aacc69cb,第08批-页列底座核验,21,196,PSFOUNDATIONBATCHROW-81a5c6bde27cf72b,PSFOUNDATIONPROG-ccc51d78c52013b7,74,left,074-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,40,120,120,0,40,专业计划数:40；再选科目:40；学费:40,P0:24；P1:11；P3:85,K0:24；K1:11；K2:85,Q0:69；Q1:33；Q2:18,C0-无单独线索状态:85；C1-缺线索:24；C4-组级线索:11,T0-三字段线索齐全:18；T1-缺1项:99；T2-缺2项:3,96,24,0,120,120,78,ps-field-clue-batch-08-csv,6e5f231993885a9e1bd7b94d8150b297561fdf98ad7f9242459f16d7a916aa45,120,2088,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-074404b0b8c27323,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,8,PSFOUNDATIONBATCH-64acf798aacc69cb,第08批-页列底座核验,22,197,PSFOUNDATIONBATCHROW-40db239957ec0c3e,PSFOUNDATIONPROG-074404b0b8c27323,145,left,145-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,25,75,75,0,25,专业计划数:25；再选科目:25；学费:25,P0:29；P1:5；P3:41,K0:29；K1:5；K2:41,Q0:57；Q1:15；Q2:3,C0-无单独线索状态:41；C1-缺线索:29；C4-组级线索:5,T0-三字段线索齐全:3；T1-缺1项:42；T2-缺2项:30,46,29,0,75,75,0,ps-field-clue-batch-08-csv,6e5f231993885a9e1bd7b94d8150b297561fdf98ad7f9242459f16d7a916aa45,75,2088,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-505781c0dd2dafb9,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,8,PSFOUNDATIONBATCH-64acf798aacc69cb,第08批-页列底座核验,23,198,PSFOUNDATIONBATCHROW-6df29dc48d28c5a2,PSFOUNDATIONPROG-505781c0dd2dafb9,125,right,125-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,22,66,66,0,22,专业计划数:22；再选科目:22；学费:22,P0:24；P3:42,K0:24；K2:42,Q0:57；Q2:9,C0-无单独线索状态:42；C1-缺线索:24,T0-三字段线索齐全:9；T1-缺1项:42；T2-缺2项:15,42,24,0,66,66,0,ps-field-clue-batch-08-csv,6e5f231993885a9e1bd7b94d8150b297561fdf98ad7f9242459f16d7a916aa45,66,2088,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-0f6aa14f368b58dc,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,8,PSFOUNDATIONBATCH-64acf798aacc69cb,第08批-页列底座核验,24,199,PSFOUNDATIONBATCHROW-48a6ddc518c7e001,PSFOUNDATIONPROG-0f6aa14f368b58dc,191,left,191-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,24,72,72,0,24,专业计划数:24；再选科目:24；学费:24,P0:20；P1:4；P3:48,K0:20；K1:4；K2:48,Q0:45；Q1:12；Q2:15,C0-无单独线索状态:48；C1-缺线索:20；C4-组级线索:4,T0-三字段线索齐全:15；T1-缺1项:42；T2-缺2项:15,52,20,0,72,72,0,ps-field-clue-batch-08-csv,6e5f231993885a9e1bd7b94d8150b297561fdf98ad7f9242459f16d7a916aa45,72,2088,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-8657d9e896f9a82f,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,8,PSFOUNDATIONBATCH-64acf798aacc69cb,第08批-页列底座核验,25,200,PSFOUNDATIONBATCHROW-e92ffc86248936df,PSFOUNDATIONPROG-8657d9e896f9a82f,158,right,158-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,26,78,78,0,26,专业计划数:26；再选科目:26；学费:26,P0:33；P1:11；P3:34,K0:33；K1:11；K2:34,Q0:45；Q1:33,C0-无单独线索状态:34；C1-缺线索:33；C4-组级线索:10；C9-其他线索状态:1,T1-缺1项:24；T2-缺2项:54,45,33,0,78,78,0,ps-field-clue-batch-08-csv,6e5f231993885a9e1bd7b94d8150b297561fdf98ad7f9242459f16d7a916aa45,78,2088,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-2041cb9b714d1b90,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,1,201,PSFOUNDATIONBATCHROW-66b27f68bae2042c,PSFOUNDATIONPROG-2041cb9b714d1b90,144,left,144-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,48,144,144,0,48,专业计划数:48；再选科目:48；学费:48,P0:27；P1:31；P3:86,K0:27；K1:31；K2:86,Q0:42；Q1:93；Q2:9,C0-无单独线索状态:86；C1-缺线索:27；C4-组级线索:31,T0-三字段线索齐全:9；T1-缺1项:96；T2-缺2项:39,117,27,0,144,144,0,ps-field-clue-batch-09-csv,38ce783d8c4f0f17a2dd2297a3be2c2cb4f3de055c24676423d26043c278aa2f,144,2496,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-859ce76497c65cf0,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,2,202,PSFOUNDATIONBATCHROW-d8ce5873a89ea693,PSFOUNDATIONPROG-859ce76497c65cf0,85,right,085-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,26,78,78,0,26,专业计划数:26；再选科目:26；学费:26,P0:21；P1:10；P3:47,K0:21；K1:10；K2:47,Q0:42；Q1:30；Q2:6,C0-无单独线索状态:47；C1-缺线索:21；C2-冲突或疑似线索:2；C4-组级线索:8,T0-三字段线索齐全:6；T1-缺1项:57；T2-缺2项:15,57,21,2,78,78,0,ps-field-clue-batch-09-csv,38ce783d8c4f0f17a2dd2297a3be2c2cb4f3de055c24676423d26043c278aa2f,78,2496,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-afb5f3b701bdfa07,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,3,203,PSFOUNDATIONBATCHROW-045ca862cc86e401,PSFOUNDATIONPROG-afb5f3b701bdfa07,69,right,069-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,40,120,120,0,40,专业计划数:40；再选科目:40；学费:40,P0:13；P1:21；P3:86,K0:13；K1:21；K2:86,Q0:39；Q1:63；Q2:18,C0-无单独线索状态:86；C1-缺线索:13；C2-冲突或疑似线索:8；C4-组级线索:13,T0-三字段线索齐全:21；T1-缺1项:99,107,13,8,120,120,108,ps-field-clue-batch-09-csv,38ce783d8c4f0f17a2dd2297a3be2c2cb4f3de055c24676423d26043c278aa2f,120,2496,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-cf480d39eb7dcea2,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,9,PSFOUNDATIONBATCH-7601c96de9bbd7e6,第09批-页列底座核验,4,204,PSFOUNDATIONBATCHROW-c3169cb5d41186bc,PSFOUNDATIONPROG-cf480d39eb7dcea2,89,right,089-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,48,144,144,0,48,专业计划数:48；再选科目:48；学费:48,P0:12；P1:31；P3:101,K0:12；K1:31；K2:101,Q0:36；Q1:90；Q2:18,C0-无单独线索状态:101；C1-缺线索:12；C2-冲突或疑似线索:2；C4-组级线索:29,T0-三字段线索齐全:18；T1-缺1项:126,132,12,2,144,144,0,ps-field-clue-batch-09-csv,38ce783d8c4f0f17a2dd2297a3be2c2cb4f3de055c24676423d26043c278aa2f,144,2496,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
