页列底座全批次公开审计ID,来源页列底座字段线索公开审计,来源私有字段线索模板,来源私有人工复核Overlay,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动标记核验完成,是否允许作为志愿推荐依据,是否允许生成学校专业建议,批次总序,批次ID,批次名称,批内页列序号,页列全局风险总序,页列底座核验批次行ID,页列底座字段线索公开审计ID,来源页码,版面列,页码版面键,综合风险优先级桶,页列首要核验动作,包内专业行数,包内字段任务数,批次字段任务数,批次专业行覆盖数,批次字段名分布,批次阻断等级分布,批次字段状态分布,批次规范线索非空任务数,批次OCR线索非空任务数,批次多值线索任务数,批次疑似错位线索任务数,批次需PDF原页核验任务数,批次需湖北官方核验任务数,批次需高校辅证任务数,批次可自动写入正式Overlay任务数,批次建议动作分布,批次页列状态,私有批次明细证据编号,私有批次明细CSV_SHA256,私有批次页列记录数,私有批次总记录数,公开安全策略,下一步
PSALLBATCHPUB-6df05ff7f53f88ce,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,13,PSFOUNDATIONBATCH-f981a0286f35f826,第13批-页列底座核验,4,304,PSFOUNDATIONBATCHROW-42983894c9f0f4dd,PSFIELDCLUE-7f6996cd045fe0ec,168,left,168-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,35,105,105,35,专业计划数:35；再选科目:35；学费:35,Q0-字段缺口无候选阻断:57；Q1-字段缺口有候选待人工核验:48,K0-字段缺口无候选需原页重读:40；K1-字段缺口有候选待PDF原页和官方核验:16；K2-OCR候选存在但三方核验未闭环:49,16,49,0,0,105,105,21,0,A1-无线索先人工读PDF原页:57；A2-带线索核PDF原页再核湖北官方:48,S0-批次已生成但未事实核准,batch-13-review-detail,1dd32342b7c73d43d8806b79d8b8d632988d20cf6af9ee4c59da7c1a7b10e028,105,2127,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-ba82a6b207d1899b,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,13,PSFOUNDATIONBATCH-f981a0286f35f826,第13批-页列底座核验,5,305,PSFOUNDATIONBATCHROW-ce68392bea0467b1,PSFIELDCLUE-a1b6941ca1718daa,126,right,126-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,39,117,117,39,专业计划数:39；再选科目:39；学费:39,Q0-字段缺口无候选阻断:57；Q1-字段缺口有候选待人工核验:57；Q2-OCR字段齐全但PDF和官方未闭环:3,K0-字段缺口无候选需原页重读:47；K1-字段缺口有候选待PDF原页和官方核验:19；K2-OCR候选存在但三方核验未闭环:51,19,51,2,0,117,117,0,0,A1-无线索先人工读PDF原页:57；A2-带线索核PDF原页再核湖北官方:57；A3-OCR齐全但仍需PDF和湖北官方闭环:3,S0-批次已生成但未事实核准,batch-13-review-detail,1dd32342b7c73d43d8806b79d8b8d632988d20cf6af9ee4c59da7c1a7b10e028,117,2127,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-ab10e16619f2d752,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,13,PSFOUNDATIONBATCH-f981a0286f35f826,第13批-页列底座核验,6,306,PSFOUNDATIONBATCHROW-d31070fe95d5077f,PSFIELDCLUE-cc2a16d15cd54740,113,right,113-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,32,96,96,32,专业计划数:32；再选科目:32；学费:32,Q0-字段缺口无候选阻断:48；Q1-字段缺口有候选待人工核验:42；Q2-OCR字段齐全但PDF和官方未闭环:6,K0-字段缺口无候选需原页重读:21；K1-字段缺口有候选待PDF原页和官方核验:14；K2-OCR候选存在但三方核验未闭环:61,14,61,0,0,96,96,0,0,A1-无线索先人工读PDF原页:48；A2-带线索核PDF原页再核湖北官方:42；A3-OCR齐全但仍需PDF和湖北官方闭环:6,S0-批次已生成但未事实核准,batch-13-review-detail,1dd32342b7c73d43d8806b79d8b8d632988d20cf6af9ee4c59da7c1a7b10e028,96,2127,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-a536f5ec6ebaf8b1,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,13,PSFOUNDATIONBATCH-f981a0286f35f826,第13批-页列底座核验,7,307,PSFOUNDATIONBATCHROW-02e4d11b65d44db8,PSFIELDCLUE-7882733fe563a7c0,87,right,087-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,47,141,141,47,专业计划数:47；再选科目:47；学费:47,Q0-字段缺口无候选阻断:45；Q1-字段缺口有候选待人工核验:84；Q2-OCR字段齐全但PDF和官方未闭环:12,K0-字段缺口无候选需原页重读:17；K1-字段缺口有候选待PDF原页和官方核验:29；K2-OCR候选存在但三方核验未闭环:95,29,97,20,0,141,141,0,0,A1-无线索先人工读PDF原页:45；A2-带线索核PDF原页再核湖北官方:84；A3-OCR齐全但仍需PDF和湖北官方闭环:12,S0-批次已生成但未事实核准,batch-13-review-detail,1dd32342b7c73d43d8806b79d8b8d632988d20cf6af9ee4c59da7c1a7b10e028,141,2127,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-ffcb537c79931919,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,13,PSFOUNDATIONBATCH-f981a0286f35f826,第13批-页列底座核验,8,308,PSFOUNDATIONBATCHROW-5a6328e6434d3d48,PSFIELDCLUE-2b2b6e4d7427c654,82,left,082-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,51,153,153,51,专业计划数:51；再选科目:51；学费:51,Q0-字段缺口无候选阻断:42；Q1-字段缺口有候选待人工核验:93；Q2-OCR字段齐全但PDF和官方未闭环:18,K0-字段缺口无候选需原页重读:22；K1-字段缺口有候选待PDF原页和官方核验:40；K2-OCR候选存在但三方核验未闭环:91,40,103,12,0,153,153,0,0,A1-无线索先人工读PDF原页:42；A2-带线索核PDF原页再核湖北官方:93；A3-OCR齐全但仍需PDF和湖北官方闭环:18,S0-批次已生成但未事实核准,batch-13-review-detail,1dd32342b7c73d43d8806b79d8b8d632988d20cf6af9ee4c59da7c1a7b10e028,153,2127,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-adbcc233ed62caa1,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,13,PSFOUNDATIONBATCH-f981a0286f35f826,第13批-页列底座核验,9,309,PSFOUNDATIONBATCHROW-23e3c34d75e35188,PSFIELDCLUE-9abc4ac3517cce0d,124,right,124-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,31,93,93,31,专业计划数:31；再选科目:31；学费:31,Q0-字段缺口无候选阻断:42；Q1-字段缺口有候选待人工核验:51,K0-字段缺口无候选需原页重读:40；K1-字段缺口有候选待PDF原页和官方核验:17；K2-OCR候选存在但三方核验未闭环:36,17,36,0,0,93,93,0,0,A1-无线索先人工读PDF原页:42；A2-带线索核PDF原页再核湖北官方:51,S0-批次已生成但未事实核准,batch-13-review-detail,1dd32342b7c73d43d8806b79d8b8d632988d20cf6af9ee4c59da7c1a7b10e028,93,2127,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-4094c2e32fb41c64,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,13,PSFOUNDATIONBATCH-f981a0286f35f826,第13批-页列底座核验,10,310,PSFOUNDATIONBATCHROW-38d4a7ddf4cc02e1,PSFIELDCLUE-94542fafdd4fb39f,24,left,024-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,20,60,60,20,专业计划数:20；再选科目:20；学费:20,Q0-字段缺口无候选阻断:42；Q1-字段缺口有候选待人工核验:12；Q2-OCR字段齐全但PDF和官方未闭环:6,K0-字段缺口无候选需原页重读:27；K1-字段缺口有候选待PDF原页和官方核验:4；K2-OCR候选存在但三方核验未闭环:29,4,29,2,0,60,60,0,0,A1-无线索先人工读PDF原页:42；A2-带线索核PDF原页再核湖北官方:12；A3-OCR齐全但仍需PDF和湖北官方闭环:6,S0-批次已生成但未事实核准,batch-13-review-detail,1dd32342b7c73d43d8806b79d8b8d632988d20cf6af9ee4c59da7c1a7b10e028,60,2127,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-b6bdac392e9ebf6e,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,13,PSFOUNDATIONBATCH-f981a0286f35f826,第13批-页列底座核验,11,311,PSFOUNDATIONBATCHROW-9478fe4d09bfc679,PSFIELDCLUE-4de1a2243eb4d415,141,left,141-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,28,84,84,28,专业计划数:28；再选科目:28；学费:28,Q0-字段缺口无候选阻断:42；Q1-字段缺口有候选待人工核验:33；Q2-OCR字段齐全但PDF和官方未闭环:9,K0-字段缺口无候选需原页重读:19；K1-字段缺口有候选待PDF原页和官方核验:11；K2-OCR候选存在但三方核验未闭环:54,11,54,2,0,84,84,0,0,A1-无线索先人工读PDF原页:42；A2-带线索核PDF原页再核湖北官方:33；A3-OCR齐全但仍需PDF和湖北官方闭环:9,S0-批次已生成但未事实核准,batch-13-review-detail,1dd32342b7c73d43d8806b79d8b8d632988d20cf6af9ee4c59da7c1a7b10e028,84,2127,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-4b341c25cfeec286,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,13,PSFOUNDATIONBATCH-f981a0286f35f826,第13批-页列底座核验,12,312,PSFOUNDATIONBATCHROW-289384717f56d2fd,PSFIELDCLUE-c594d7a6274be4f7,77,right,077-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,39,117,117,39,专业计划数:39；再选科目:39；学费:39,Q0-字段缺口无候选阻断:39；Q1-字段缺口有候选待人工核验:75；Q2-OCR字段齐全但PDF和官方未闭环:3,K0-字段缺口无候选需原页重读:13；K1-字段缺口有候选待PDF原页和官方核验:25；K2-OCR候选存在但三方核验未闭环:79,25,79,0,0,117,117,0,0,A1-无线索先人工读PDF原页:39；A2-带线索核PDF原页再核湖北官方:75；A3-OCR齐全但仍需PDF和湖北官方闭环:3,S0-批次已生成但未事实核准,batch-13-review-detail,1dd32342b7c73d43d8806b79d8b8d632988d20cf6af9ee4c59da7c1a7b10e028,117,2127,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-543f91ca7f42f16d,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,13,PSFOUNDATIONBATCH-f981a0286f35f826,第13批-页列底座核验,13,313,PSFOUNDATIONBATCHROW-90767964fe4f7b1b,PSFIELDCLUE-ca1135d282a1bf4b,121,right,121-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,20,60,60,20,专业计划数:20；再选科目:20；学费:20,Q0-字段缺口无候选阻断:39；Q1-字段缺口有候选待人工核验:12；Q2-OCR字段齐全但PDF和官方未闭环:9,K0-字段缺口无候选需原页重读:26；K1-字段缺口有候选待PDF原页和官方核验:4；K2-OCR候选存在但三方核验未闭环:30,4,30,2,0,60,60,0,0,A1-无线索先人工读PDF原页:39；A2-带线索核PDF原页再核湖北官方:12；A3-OCR齐全但仍需PDF和湖北官方闭环:9,S0-批次已生成但未事实核准,batch-13-review-detail,1dd32342b7c73d43d8806b79d8b8d632988d20cf6af9ee4c59da7c1a7b10e028,60,2127,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-11dcf539b59d9bef,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,13,PSFOUNDATIONBATCH-f981a0286f35f826,第13批-页列底座核验,14,314,PSFOUNDATIONBATCHROW-2a7b49b6ded9dec7,PSFIELDCLUE-7047fb321f324f44,50,left,050-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,27,81,81,27,专业计划数:27；再选科目:27；学费:27,Q0-字段缺口无候选阻断:39；Q1-字段缺口有候选待人工核验:42,K0-字段缺口无候选需原页重读:35；K1-字段缺口有候选待PDF原页和官方核验:14；K2-OCR候选存在但三方核验未闭环:32,14,32,0,0,81,81,0,0,A1-无线索先人工读PDF原页:39；A2-带线索核PDF原页再核湖北官方:42,S0-批次已生成但未事实核准,batch-13-review-detail,1dd32342b7c73d43d8806b79d8b8d632988d20cf6af9ee4c59da7c1a7b10e028,81,2127,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
