未匹配校名解析ID,来源教育部学校属性逐专业核验表,来源教育部未匹配学校支持清单,来源三年投档线索旁挂表,来源期号,来源PDF_SHA256,数据阶段,主表粒度,最终可用,可进入下一阶段,专业行ID,专业组出现ID,院校代码,院校名称OCR,院校专业组代码OCR规范化,来源页码,版面列,专业组内专业序号,专业代号OCR,专业名称及备注短摘,涉及同校名专业明细数,涉及同校名专业组数,同校名来源页码集合,原未匹配疑似风险类型,历史同代码校名候选,历史候选命中年份,教育部相似校名候选,最高教育部相似度,OCR规则修正候选,候选综合等级,机器能否自动替换校名,不得进入原因,下一步核验动作
UNMATCHEDSCHOOL-25788c16778a1c68,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-c9f48d87b4f70253,G-cc6fd6e14d9ded43,K072,重庆三峡科技大学,K07203,204,right,5,18,食品科学与工程（办学地点：百安校,20,2,204；205,特殊院校或校名OCR待核,重庆三峡学院,2023,重庆科技大学:0.86,0.86,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-916922ab9b225961,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-98b2fa09ef2c79ac,G-cc6fd6e14d9ded43,K072,重庆三峡科技大学,K07203,204,right,6,19,机械电子工程（办学地点：百安校区）,20,2,204；205,特殊院校或校名OCR待核,重庆三峡学院,2023,重庆科技大学:0.86,0.86,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-8a6d0524cb901fb8,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-549e0c554f3e41ba,G-cc6fd6e14d9ded43,K072,重庆三峡科技大学,K07203,204,right,7,20,生物技术（办学地点：百安校区）,20,2,204；205,特殊院校或校名OCR待核,重庆三峡学院,2023,重庆科技大学:0.86,0.86,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-068d77859d3d5848,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-6957f83befe4b44d,G-cc6fd6e14d9ded43,K072,重庆三峡科技大学,K07203,204,right,8,21,计算机科学与技术（办学地点：百安校,20,2,204；205,特殊院校或校名OCR待核,重庆三峡学院,2023,重庆科技大学:0.86,0.86,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-311765559e90e2b6,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-49af87ca8a23f71e,G-cc6fd6e14d9ded43,K072,重庆三峡科技大学,K07203,204,right,9,22,信息与计算科学（办学地点：百安校,20,2,204；205,特殊院校或校名OCR待核,重庆三峡学院,2023,重庆科技大学:0.86,0.86,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-8d4bb636fc43b2e9,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-2d9ac5b547a9e27c,G-cc6fd6e14d9ded43,K072,重庆三峡科技大学,K07203,204,right,10,23,物联网工程（办学地点：百安校区）唍校专业组及专业代号,20,2,204；205,特殊院校或校名OCR待核,重庆三峡学院,2023,重庆科技大学:0.86,0.86,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-e06d9ef31ec6a608,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-389fc60de48c4b25,G-cc6fd6e14d9ded43,K072,重庆三峡科技大学,K07203,205,left,11,24,物理学（师范类：办学地点：百安校区）,20,2,204；205,特殊院校或校名OCR待核,重庆三峡学院,2023,重庆科技大学:0.86,0.86,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-14c5310c2bb84e62,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-232625eb352b37bc,G-cc6fd6e14d9ded43,K072,重庆三峡科技大学,K07203,205,left,12,25,机械设计制造及其自动化（办学地点：百安校区）,20,2,204；205,特殊院校或校名OCR待核,重庆三峡学院,2023,重庆科技大学:0.86,0.86,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-128202563edb6913,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-fb0238a1ba2023dd,G-cc6fd6e14d9ded43,K072,重庆三峡科技大学,K07203,205,left,13,26,化学工程与工艺（不招收色弱、色真和单色识别不全者；办学地点：百安校,20,2,204；205,特殊院校或校名OCR待核,重庆三峡学院,2023,重庆科技大学:0.86,0.86,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-c5b6e99eac0450d4,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-91932e5139c53196,G-cc6fd6e14d9ded43,K072,重庆三峡科技大学,K07203,205,left,14,27,电子信息工程（办学地点：百安校区）,20,2,204；205,特殊院校或校名OCR待核,重庆三峡学院,2023,重庆科技大学:0.86,0.86,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-7d5393962ccf7137,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-5b4a7f5229ab94d8,G-cc6fd6e14d9ded43,K072,重庆三峡科技大学,K07203,205,left,15,28,土木工程（办学地点：百安校区）K073 长江师范学院（公办）（重庆）,20,2,204；205,特殊院校或校名OCR待核,重庆三峡学院,2023,重庆科技大学:0.86,0.86,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-f79c4d4f98e119f4,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-16d903d2de9af547,G-70e333b6f89e49f2,K368,演西应用技术大学,K36802,221,left,1,02,康复治疗学（色弱、色盲不录）K398 云南经济管理学院（民办）（云南）,1,1,221,特殊院校或校名OCR待核,滇西应用技术大学,2023；2024；2025,滇西应用技术大学:1.00；上海应用技术大学:0.75,1.00,滇西应用技术大学,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
