第一闭环证据仲裁ID,来源第一闭环核验结果看板,来源第一闭环字段确认公开账本,来源G0字段补证缺口任务公开账本,来源G0字段W0W1候选分层清单,来源W0B0高校源字段回接队列,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,仲裁序号,第一闭环核验结果ID,第一闭环字段确认公开账本ID,稳定基座第一闭环明细任务ID,稳定基座第一闭环页列包ID,页码版面键,来源页码,版面列,专业行ID,专业组出现ID,院校代码,任务来源类型,字段名,执行泳道,核验动作层级,任务结果桶,PDF原页证据状态,OCR提示状态,机器坐标提示状态,高校官网辅证状态,湖北官方侧状态,冲突状态,三方闭环状态,字段写回门禁,字段确认公开状态,双人复核公开状态,G0字段闭环命中状态,G0字段事实数,G0缺口任务数,G0当前可并行通道数,G0前置阻断通道数,G0待PDF原页记录数,G0待湖北官方记录数,G0待高校辅证核验数,G0待冲突处理数,G0待双人复核数,G0待三方一致性数,G0待字段确认数,G0待写回评审数,G0候选分层分布,G0候选主桶,G0高校源回接事实数,G0结构化接入候选字段数,G0高校源可DoubleCheck字段数,G0计划数一致提示字段数,G0计划数冲突提示字段数,证据准出阶段,证据准出阻断原因,下一步最小核验动作,任务内G0事实集合SHA256,任务内G0缺口任务集合SHA256,任务内G0回接集合SHA256,公开安全策略
FIRST-ADJ-0ddb56e24e2cf833,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,124,FIRSTRESULT-e0092adbe28116fd,FIRSTFCONF-c2f264c0e5ead1dc,FIRSTDETAIL-04f5273e386af8c6,FIRSTPAGE-815b76bed7962001,169-right,169,right,M-90b2fc54c5bc2e5c,G-69a8112ee16cf2ba,H450,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-567f474efd2af54b,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,125,FIRSTRESULT-85439c561f28d52f,FIRSTFCONF-0525b9b91056ad6f,FIRSTDETAIL-26a4a2d46176a22b,FIRSTPAGE-815b76bed7962001,169-right,169,right,M-13b19a3991c8159a,G-69a8112ee16cf2ba,H450,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,pending_double_review,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-85b17fefaad7827c,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,126,FIRSTRESULT-77fdcbc1b5233d17,FIRSTFCONF-6f5057d8480192c0,FIRSTDETAIL-2bedee7b9c7f7990,FIRSTPAGE-815b76bed7962001,169-right,169,right,M-7489ddca4dfd3dd8,G-69a8112ee16cf2ba,H450,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,pending_double_review,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-e535d1bf3ecacb0a,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,127,FIRSTRESULT-ed01d356458b3c98,FIRSTFCONF-49f12cfe5c5a44b4,FIRSTDETAIL-352f0e7f8e92d653,FIRSTPAGE-815b76bed7962001,169-right,169,right,M-8ba195c86a925e83,G-69a8112ee16cf2ba,H450,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,pending_double_review,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-418640c9409fd40b,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,128,FIRSTRESULT-52a7f8f9cac7ad73,FIRSTFCONF-2a09fefeb7f4b31c,FIRSTDETAIL-46750a08eb17e822,FIRSTPAGE-815b76bed7962001,169-right,169,right,M-7a3695c82b5953d6,G-69a8112ee16cf2ba,H450,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,pending_double_review,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-1477c35a4fb7ddb6,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,129,FIRSTRESULT-f6eda864793dbef8,FIRSTFCONF-8345861c592e4dbf,FIRSTDETAIL-51b2b8463ec925df,FIRSTPAGE-815b76bed7962001,169-right,169,right,M-4a71a2765412ac2a,G-69a8112ee16cf2ba,H450,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,pending_double_review,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-954677dfe95bb7ca,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,130,FIRSTRESULT-66fc7bdafbb35ff9,FIRSTFCONF-b0496ce18f471e16,FIRSTDETAIL-655cc4d71fe13207,FIRSTPAGE-815b76bed7962001,169-right,169,right,M-d7ad035436e7d0f7,G-69a8112ee16cf2ba,H450,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,pending_double_review,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-8ae793c6fcd8db62,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,131,FIRSTRESULT-3ff292bf6b5fa5b2,FIRSTFCONF-e38659f50e5d8a5a,FIRSTDETAIL-80ab74779f516adb,FIRSTPAGE-815b76bed7962001,169-right,169,right,M-b4b8560bd289f9b5,G-69a8112ee16cf2ba,H450,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,pending_double_review,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-4a7144e1ee82211e,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,132,FIRSTRESULT-929949d7e15b593c,FIRSTFCONF-6732ef3bb3eb328f,FIRSTDETAIL-9085a434404761c6,FIRSTPAGE-815b76bed7962001,169-right,169,right,M-9710c4b647b66507,G-69a8112ee16cf2ba,H450,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,pending_double_review,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-bb384bed89952d15,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,133,FIRSTRESULT-6291b8c942eb5989,FIRSTFCONF-46b577fd956249e1,FIRSTDETAIL-e796394270d8dbd9,FIRSTPAGE-815b76bed7962001,169-right,169,right,M-cdfe659d6ddbb7d7,G-69a8112ee16cf2ba,H450,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,pending_double_review,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
