来源期号,来源PDF_SHA256,数据阶段,最终可用,源文件,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,专业组标题OCR原文,版面列,专业代号OCR,专业名称及备注OCR,来源页码,再选科目OCR候选,专业计划数OCR候选,专业计划数OCR数字候选,学费OCR候选,学费OCR数字候选,字段完整性标记,异常规则ID,异常类型,严重程度,异常证据,核验状态,下一步
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K151,成都理工大学,K15117,17,K15117成都理工大学第17组,left,63,会计学（中外合作办学）（4+0培养模式，四年均在成都校区就读，无英语单科成绩要求，专业课程采用全菜文小班教学.毕业授子成都理工大学本科毕业证书、管理学学去学位证书及英国牛津布鲁克斯大学会计学理学学士学位证书）,209,,2,2,75000,75000,missing_subject_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K152,西南科技大学,K15209,09,K15209 西南科技大学第09组,left,34,机械设计制造及其自动化（办学地点：青义校区）GKZAA。院校专业组及专业代号K153 成都信息工程大学（公办）（四川）,209,,3,3,6240,6240,missing_subject_candidate,major_text_embeds_page_header,专业名称疑似串入页眉或栏目文字,中,院校专业组及专业代号,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K153,成都信息工程大学,K15306,06,［K15306| 成都信息工程大学第06 组,right,25,计算机科学与技术（办学地点：航空港校区）,209,,2,2,6240,6240,missing_subject_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K153,成都信息工程大学,K15306,06,［K15306| 成都信息工程大学第06 组,right,30,婆产与应用数学（办学地点：航空港校,209,,,,6240,6240,missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K153,成都信息工程大学,K15307,07,K15307 成都信息工程大学第07组,right,36,电子信息工程（中外食作办学）（与港国 ECAM 拉萨尔工程师学院合作，韭英语语种考（4+0），中英双语教学生慎报：办学地点：航空港校区）,209,,,,76000,76000,missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,A059,中国民航大学,A05904,04,AO5904 中国民航大学第04 组,left,15,工科试验班（智慧窑中交通管制：交通运输（案中交通管制）：智慧交通：办学地点：东丽校区）,21,,10,10,5800,5800,missing_subject_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,A059,中国民航大学,A05905,05,AO5905中国民航大学第05组,left,19,材料物理（先进航罕材料及智能设计；办学地点：东丽校区）,21,,4,4,5800,5800,missing_subject_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,A059,中国民航大学,A05905,05,AO5905中国民航大学第05组,left,21,工科试验班（航空航天；飞行器动力工程（航空发动机）：飞行器制造 程（机结构与系统）：飞行器设计与工程：奈天智能电推进技术：办学地点：东丽,21,,29,29,5800,5800,missing_subject_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K153,成都信息工程大学,K15308,08,K15308 成都信息工程大学第08组,left,G,A-院校专业组及妻业代号航空港校区）K154四川轻化工大学（公办）（四川）,210,U,,,,,missing_plan_count_candidate;missing_tuition_candidate;low_ocr_confidence,major_code_not_two_chars,专业代号疑似漏位或误识别,中,G,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K153,成都信息工程大学,K15308,08,K15308 成都信息工程大学第08组,left,G,A-院校专业组及妻业代号航空港校区）K154四川轻化工大学（公办）（四川）,210,U,,,,,missing_plan_count_candidate;missing_tuition_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K154,四川轻化工大学,K15402,02,K15402四川轻化工大学第02组,left,07,法学,210,不限,2,2,5520,5520,low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K154,四川轻化工大学,K15402,02,K15402四川轻化工大学第02组,left,08,行政管理,210,,2,2,5520,5520,missing_subject_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K154,四川轻化工大学,K15403,03,K15403/四川轻化工大学第03组,left,13,通信工程,210,,,,5980,5980,missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K154,四川轻化工大学,K15403,03,K15403/四川轻化工大学第03组,left,15,制药工程,210,,2,2,5980,5980,missing_subject_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K155,西华大学,K15506,06,K15506 西华大学第 06 组,left,30,电子信息类（通𠊿工程；信息工程；办孚地点：郫都校区）,210,,4,4,5980,5980,missing_subject_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K155,西华大学,K15508,08,K15508/西华大学第 08组,right,36,自动化（中外合作办学）（4+0模式，期都校区就读.无单科要求，学生完成学业并达到双方学位授予标准可同时获得贾华太学本科毕业评书、工学学去学位证书以及芬兰于韦斯屈莱应用科学大学学士学位证书）K156四川农业大学（公办）（四川）,210,化学,5,5,69000,69000,low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K157,西昌学院,K15706,06,K15706/西昌学院第 06组,right,1,制药工程（办学地点：安宁校区）院校专业组及专业K158西南医科大学（公办）（四川）,210,化学,5,5,5980,5980,,major_code_not_two_chars,专业代号疑似漏位或误识别,中,1,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K160,川北医学院,K16002,02,K16002/川北医学院第 02组,left,02,临床医学（不予录取色弱、鱼真考生；办学地点：临江校区：学制：五年）,211,,5,5,6670,6670,missing_subject_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K160,川北医学院,K16003,03,K16003/川北医学院第 03组,right,KA,OA院松及专川代号生：办学地点：临江校区）,211,,,,,,missing_subject_candidate;missing_plan_count_candidate;missing_tuition_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K161,四川师范大学,K16104,04,【K16104 四川师范大学第04 组,left,59,电气工程及基自动化（按电力系统方向培养；办学地点：成龙校区）,212,,,,6240,6240,missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,K161,四川师范大学,K16104,04,【K16104 四川师范大学第04 组,left,60,电气工程及其自动化（按智能电网方向培养；办学地点：成龙校区）,212,,,,6240,6240,missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence,low_ocr_confidence,OCR置信度低,中,low_ocr_confidence,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
