官网证据旁挂ID,来源招生明细主表行ID,来源公开官网差异账ID,来源底座闭环批次ID,来源逐专业闭环主表,来源公开官网差异账,来源期号,来源PDF_SHA256,数据阶段,主表粒度,最终可用,可进入下一阶段,能否替代湖北官方计划,官网证据强度,官网证据说明,建议动作,闭环执行总序,闭环执行批次,专业行ID,专业组出现ID,院校代码,院校名称OCR,院校专业组代码OCR规范化,来源页码,专业组内专业序号,专业代号OCR,专业名称及备注OCR短摘,OCR计划数,OCR学费,OCR再选科目,官网来源状态,官网证据匹配状态,最佳官网来源文件,最佳官网专业名称,最佳官网专业代号,最佳官网计划数,最佳官网学费,最佳官网选科,专业名称匹配方式,专业名称匹配分,计划数核验状态,差异字段集合,疑似OCR把学费读入计划数,仍需核验,下一步
B0B1SIDE-7ba57f8270d8228f,ADM-7eb17efda1ec08b9,B0B1DIFF-7ba57f8270d8228f,CLOSEMAJOR-7ba57f8270d8228f,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,fill_candidate,OCR计划数缺失但官网有计划数，可作为计划数补缺候选。,PDF原页计划数列；湖北官方系统/省招办计划；高校官网原始证据,97,C0-P0证据闭环先核,M-68e8615d3ab753b9,G-3ed22abc87c8dac2,F305,忻州师范学院,F30508,109,3,17,数据科学与大数据技术,,4800,,has_reusable_2026_hubei_plan_source,matched,data/external/issue19-b0-b1-official-sources/xztu-2026-hubei-physics-plan-extracted.csv,数据科学与大数据技术,,1,4800,,exact_after_normalization,100,ocr_plan_missing_official_available,,false,PDF原页；湖北官方系统；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-708a815b7cb8e997,ADM-f85619b8e51647c7,B0B1DIFF-708a815b7cb8e997,CLOSEMAJOR-708a815b7cb8e997,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,fill_candidate,OCR计划数缺失但官网有计划数，可作为计划数补缺候选。,PDF原页计划数列；湖北官方系统/省招办计划；高校官网原始证据,98,C0-P0证据闭环先核,M-03be14d5008a95f0,G-2432826275c85956,A033,中国传媒大学,A03313,18,2,27,智能科学与技术,,5500,,has_reusable_2026_hubei_plan_source,matched,data/external/issue19-b0-b1-official-sources/cuc-2026-hubei-physics-normal-zsjh.json,智能科学与技术,60,3,5500,"物理,化学(2门科目考生均须选考方可报考)",exact_after_normalization,100,ocr_plan_missing_official_available,,false,PDF原页；湖北官方系统；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-40101433ca375731,,B0B1DIFF-40101433ca375731,CLOSEMAJOR-40101433ca375731,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,99,C0-P0证据闭环先核,M-1dfe6e94ce320ed8,G-790dc31efffcc01f,A033,中国传媒大学,A03315,18,2,33,智能科学与技术（中外合作办学）（与英国考文垂大学合作；办学地点：海南省陵水黎族自治县黎安国际教育创新试验区）A034 中央財经大学（公办）（北京）,,10万,,has_reusable_2026_hubei_plan_source,,,,,,,,,,,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-412895babb88ebc5,,B0B1DIFF-412895babb88ebc5,CLOSEMAJOR-412895babb88ebc5,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,needs_source,尚无可匹配的高校逐专业计划源。,补高校招生网/计划查询/章程来源；再回到逐专业核验,100,C0-P0证据闭环先核,M-969badbfff31b408,G-1aafef987347c3ea,F582,长春工业大学,F58209,119,1,38,人工智能（中外合作办学）（与澳大利亚南十字星大学合作办学“4+0“双证不招单色识别不全者；办学地点：北湖校区）,3,55000,化学,needs_official_plan_source_search,,,,,,,,,,,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-a013eeafa98f82ed,,B0B1DIFF-a013eeafa98f82ed,CLOSEMAJOR-a013eeafa98f82ed,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,needs_source,尚无可匹配的高校逐专业计划源。,补高校招生网/计划查询/章程来源；再回到逐专业核验,101,C0-P0证据闭环先核,M-0cda330dbbbe8ef8,G-599a3fa59e49a0a4,F582,长春工业大学,F58210,119,1,39,数据科学与大数据技术（中外合作办学（与澳大利亚南十字星大学合作办学“4+0”双证，不招单色识别不全者；办学地点：北湖校区）,3,55000,化学,needs_official_plan_source_search,,,,,,,,,,,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-f48f88089c63bbab,ADM-d2a99f00d5d32f38,B0B1DIFF-f48f88089c63bbab,CLOSEMAJOR-f48f88089c63bbab,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,fill_candidate,OCR计划数缺失但官网有计划数，可作为计划数补缺候选。,PDF原页计划数列；湖北官方系统/省招办计划；高校官网原始证据,102,C0-P0证据闭环先核,M-1fb605576ebe5318,G-df1242f8618d3971,A033,中国传媒大学,A03312,18,3,24,人工智能（数字演艺工程方向）,,5500,,has_reusable_2026_hubei_plan_source,matched,data/external/issue19-b0-b1-official-sources/cuc-2026-hubei-physics-normal-zsjh.json,人工智能（数字演艺工程方向）,58,2,5500,"物理,化学(2门科目考生均须选考方可报考)",exact_after_normalization,100,ocr_plan_missing_official_available,,false,PDF原页；湖北官方系统；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-66d515ecd6610630,ADM-75060d0223b4a43b,B0B1DIFF-66d515ecd6610630,CLOSEMAJOR-66d515ecd6610630,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,fill_candidate,OCR计划数缺失但官网有计划数，可作为计划数补缺候选。,PDF原页计划数列；湖北官方系统/省招办计划；高校官网原始证据,103,C0-P0证据闭环先核,M-f588b8040b4edb64,G-2432826275c85956,A033,中国传媒大学,A03313,18,3,28,数据科学与大数据技术,,2,,has_reusable_2026_hubei_plan_source,matched,data/external/issue19-b0-b1-official-sources/cuc-2026-hubei-physics-normal-zsjh.json,数据科学与大数据技术,61,2,5500,"物理,化学(2门科目考生均须选考方可报考)",exact_after_normalization,100,ocr_plan_missing_official_available,,false,PDF原页；湖北官方系统；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-1bff676dfb133103,ADM-8e000c972dd89119,B0B1DIFF-1bff676dfb133103,CLOSEMAJOR-1bff676dfb133103,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,strong_support,官网专业名和计划数匹配，可作为强辅证；仍需 PDF 原页和湖北官方系统复核。,PDF原页；湖北官方系统/省招办计划；专业组边界；家庭接受度；调剂范围,104,C0-P0证据闭环先核,M-86d92f5ab218e665,G-e377a7e078e92213,K153,成都信息工程大学,K15306,209,14,26,数字媒体技术（办学地点：航空港校,2,6240,,has_reusable_2026_hubei_plan_source,matched,data/external/issue19-b0-b1-official-sources/cuit-2026-undergraduate-plan.html,数字媒体技术,,2,6240,物理+化学,contains_after_normalization,85,match,,false,PDF原页；湖北官方系统；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-33fbd7832b8bdf25,ADM-43f91e4b7292e757,B0B1DIFF-33fbd7832b8bdf25,CLOSEMAJOR-33fbd7832b8bdf25,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,needs_source,尚无可匹配的高校逐专业计划源。,补高校招生网/计划查询/章程来源；再回到逐专业核验,105,C0-P0证据闭环先核,M-c405e6a618b19ac7,G-2518db829eecd796,F582,长春工业大学,F58204,119,6,22,软件工程（办学地点：北湖校区）,,5940,,needs_official_plan_source_search,no_school_source,,,,,,,no_retained_official_plan_for_school,0,not_covered,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程补强；专业名人工复核；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-e23c8c6e1a5532d0,ADM-cde3f50bd666d6bc,B0B1DIFF-e23c8c6e1a5532d0,CLOSEMAJOR-e23c8c6e1a5532d0,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,needs_source,尚无可匹配的高校逐专业计划源。,补高校招生网/计划查询/章程来源；再回到逐专业核验,106,C0-P0证据闭环先核,M-480f7a7c9bfdf3af,G-2518db829eecd796,F582,长春工业大学,F58204,119,7,23,人工智能（办学地点：北湖校区）,,5400,,needs_official_plan_source_search,no_school_source,,,,,,,no_retained_official_plan_for_school,0,not_covered,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程补强；专业名人工复核；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-4256c8bb3f224add,ADM-20fd3b182eb4ed87,B0B1DIFF-4256c8bb3f224add,CLOSEMAJOR-4256c8bb3f224add,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,needs_source,尚无可匹配的高校逐专业计划源。,补高校招生网/计划查询/章程来源；再回到逐专业核验,107,C0-P0证据闭环先核,M-950c2e2088092141,G-2518db829eecd796,F582,长春工业大学,F58204,119,9,25,信息安全（办学地点：北湖校区）,2,5400,,needs_official_plan_source_search,no_school_source,,,,,,,no_retained_official_plan_for_school,0,not_covered,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程补强；专业名人工复核；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-87e3e44b7e45d2c0,ADM-b6e367bb1561f639,B0B1DIFF-87e3e44b7e45d2c0,CLOSEMAJOR-87e3e44b7e45d2c0,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,needs_source,尚无可匹配的高校逐专业计划源。,补高校招生网/计划查询/章程来源；再回到逐专业核验,108,C0-P0证据闭环先核,M-2fc5be25b14e0a00,G-2518db829eecd796,F582,长春工业大学,F58204,119,11,27,数据科学与大数据技术（办学地点：北湖校区）,2,5400,,needs_official_plan_source_search,no_school_source,,,,,,,no_retained_official_plan_for_school,0,not_covered,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程补强；专业名人工复核；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-a9d730383f4e36cf,,B0B1DIFF-a9d730383f4e36cf,CLOSEMAJOR-a9d730383f4e36cf,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,110,C0-P0证据闭环先核,M-329b84e12d30efa3,G-e28c472fb913f1d6,H001,杭州电子科技大学,H00103,137,1,10,管理科学与工程类（信息管理与信息系统、保密管理；办学地点：第一学年在绍兴校区，第二学年起在下沙校区）二数字经济（办学地点：第一学年在绍兴校区，第二学年起在下沙校...,2,5300,不限,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-a06bef41aa9ae0b2,,B0B1DIFF-a06bef41aa9ae0b2,CLOSEMAJOR-a06bef41aa9ae0b2,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,111,C0-P0证据闭环先核,M-1bce97d24a9e269a,G-06fe23d5832977cb,H001,杭州电子科技大学,H00105,137,1,23,人工智能（中外合作办学）（与爱尔当都柏林城市大学合作办学，中英文授果，学生在中方完成4年学业后，可获中爱双方证书：办学地点：第一学年在绍兴校区，第二学年起在下沙...,69000,,化学,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-a76391b49fc5115b,ADM-3a67383dbcfbb998,B0B1DIFF-a76391b49fc5115b,CLOSEMAJOR-a76391b49fc5115b,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,conflict_review,官网专业名匹配但计划数冲突，优先回看原页和字段列。,PDF原页计划数列；湖北官方系统/省招办计划；OCR字段错位排查,113,C0-P0证据闭环先核,M-7af5985c525e29ba,G-158e8a85ddd262f3,F902,江苏理工学院,F90202,135,6,08,软件工程,5800,,,has_reusable_2026_hubei_plan_source,matched,data/external/issue19-b0-b1-official-sources/jsut-2026-hubei-physics-plan-extracted.csv,软件工程,,1,5800,,exact_after_normalization,100,mismatch,计划数冲突,true,PDF原页；湖北官方系统；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
