第一闭环机器坐标候选公开审计ID,来源第一闭环PDFOCR候选公开审计,来源第一闭环PDFOCR候选摘要,来源第一闭环PDFOCR候选私有工作台,来源P0字段机器坐标候选表,来源第一闭环机器坐标候选私有工作台,来源湖北官方公开入口状态快照,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,第一闭环执行顺序,执行泳道,第一闭环页列优先级,稳定基座第一闭环明细任务ID,稳定基座第一闭环任务复核公开账本ID,稳定基座第一闭环页列包ID,稳定基座第一闭环复核公开账本ID,第一闭环PDFOCR候选公开审计ID,来源页码,版面列,页码版面键,任务来源类型,字段审计范围,原PDFOCR候选记录状态,原PDFOCR候选审阅桶,原PDFOCR与高校辅证关系桶,机器坐标候选记录状态,机器坐标候选审阅桶,机器坐标候选关系桶,是否原缺PDFOCR,是否机器坐标可补候选,是否从缺PDFOCR提升为机器坐标待核,匹配P0机器坐标记录数,单一机器坐标候选记录数,无机器坐标候选记录数,机器坐标冲突或多值记录数,机器坐标候选字段数,机器坐标候选字段类别,机器坐标候选置信等级,机器坐标候选规则ID,P0字段机器候选任务ID,来源P0字段原页重读任务ID,来源字段事实核验任务ID,页级保真队列ID,专业行原页证据锚点ID,候选证据行号数量,候选证据坐标数量,私有字段明细状态,PDF原页是否必核,湖北官方侧是否必核,高校辅证是否需要复核,是否需要人工直接看图,是否需要双人复核,是否可自动写入私有记录值,机器坐标是否允许自动写回主表,机器坐标是否允许自动回填候选,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方字段一致性状态,字段事实写回状态,公开安全策略,下一步
FIRSTMCOORD-359d4bb1a3118b60,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit-summary.json,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-field-fact-p0-reread-machine-candidates.csv,first_closure_machine_coordinate_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_machine_coordinate_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×机器坐标候选公开状态,false,false,false,false,false,false,false,false,19,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,FIRSTDETAIL-9492c8564a765ada,FIRSTTASKREVIEW-359d4bb1a3118b60,FIRSTPAGE-b55961124bc8610b,FIRSTREVIEW-b55961124bc8610b,FIRSTPDFOCR-359d4bb1a3118b60,226,left,226-left,P0人工字段任务,专业计划数,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,P1-缺PDFOCR候选需人工看图,R5-无候选需人工看图,M1-机器坐标仍无候选需人工看图,MC1-机器坐标仍缺候选继续人工看图,MR1-缺PDFOCR且机器坐标仍缺候选,true,false,false,1,0,1,0,0,,,,,,,,,0,0,no_private_machine_coordinate_candidate,true,true,true,true,false,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_three_way_closure,blocked_until_private_pdf_hubei_review_confirms_values,公开层只保存机器坐标候选存在性、状态桶、计数、证据编号和门禁；不公开字段明细、学校专业明细、识别正文或私有路径,继续按原PDFOCR候选审计状态人工核PDF原页和湖北官方侧
FIRSTMCOORD-06a4c38e98b8bbd4,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit-summary.json,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-field-fact-p0-reread-machine-candidates.csv,first_closure_machine_coordinate_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_machine_coordinate_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×机器坐标候选公开状态,false,false,false,false,false,false,false,false,19,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,FIRSTDETAIL-a0ac8bdfbadc9df6,FIRSTTASKREVIEW-06a4c38e98b8bbd4,FIRSTPAGE-b55961124bc8610b,FIRSTREVIEW-b55961124bc8610b,FIRSTPDFOCR-06a4c38e98b8bbd4,226,left,226-left,自动官网辅证任务,专业计划数；学费；再选科目,private_pdf_ocr_candidate_seeded,P1-缺PDFOCR候选需人工看图,R2-高校有线索但PDFOCR缺候选,M2-原已有PDFOCR候选不启用机器坐标补候选,MC2-原已有PDFOCR候选按原流程人工核页,MR2-原PDFOCR已有候选无需坐标补候选,false,false,false,0,0,0,0,0,,,,,,,,,0,0,no_private_machine_coordinate_candidate,true,true,true,false,false,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_three_way_closure,blocked_until_private_pdf_hubei_review_confirms_values,公开层只保存机器坐标候选存在性、状态桶、计数、证据编号和门禁；不公开字段明细、学校专业明细、识别正文或私有路径,继续按原PDFOCR候选审计状态人工核PDF原页和湖北官方侧
FIRSTMCOORD-41b9ab0c04bf7a9b,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit-summary.json,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-field-fact-p0-reread-machine-candidates.csv,first_closure_machine_coordinate_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_machine_coordinate_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×机器坐标候选公开状态,false,false,false,false,false,false,false,false,19,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,FIRSTDETAIL-b32e99b3f89bcaa4,FIRSTTASKREVIEW-41b9ab0c04bf7a9b,FIRSTPAGE-b55961124bc8610b,FIRSTREVIEW-b55961124bc8610b,FIRSTPDFOCR-41b9ab0c04bf7a9b,226,left,226-left,P0人工字段任务,专业计划数,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,P1-缺PDFOCR候选需人工看图,R5-无候选需人工看图,M0-机器坐标单一候选可作为人工核页提示,MC0-机器坐标候选可辅助PDF原页核页,MR0-缺PDFOCR但机器坐标可补候选,true,true,true,1,1,0,0,1,专业计划数,medium,R_PLAN_LEFT_X_0.39_0.455_LEN_1_3,P0COORDCAND-8154b42ef3bbc02a,FIELDP0REREAD-e430481aa386165b,FIELDVERIFY-a41558ce15c1aeda,PAGEFID-3dc71db9b55d908e,PDFANCHOR-8ece26d799efb86f,1,1,private_machine_coordinate_candidate_seeded,true,true,true,false,false,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_three_way_closure,blocked_until_private_pdf_hubei_review_confirms_values,公开层只保存机器坐标候选存在性、状态桶、计数、证据编号和门禁；不公开字段明细、学校专业明细、识别正文或私有路径,用机器坐标候选辅助人工核PDF原页；再核湖北官方侧；仍不得自动写回字段事实
FIRSTMCOORD-89a036ed9c891c83,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit-summary.json,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-field-fact-p0-reread-machine-candidates.csv,first_closure_machine_coordinate_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_machine_coordinate_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×机器坐标候选公开状态,false,false,false,false,false,false,false,false,19,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,FIRSTDETAIL-b47bcb8a4b82264a,FIRSTTASKREVIEW-89a036ed9c891c83,FIRSTPAGE-b55961124bc8610b,FIRSTREVIEW-b55961124bc8610b,FIRSTPDFOCR-89a036ed9c891c83,226,left,226-left,P0人工字段任务,专业计划数,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,P1-缺PDFOCR候选需人工看图,R5-无候选需人工看图,M1-机器坐标仍无候选需人工看图,MC1-机器坐标仍缺候选继续人工看图,MR1-缺PDFOCR且机器坐标仍缺候选,true,false,false,1,0,1,0,0,,,,,,,,,0,0,no_private_machine_coordinate_candidate,true,true,true,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_three_way_closure,blocked_until_private_pdf_hubei_review_confirms_values,公开层只保存机器坐标候选存在性、状态桶、计数、证据编号和门禁；不公开字段明细、学校专业明细、识别正文或私有路径,继续按原PDFOCR候选审计状态人工核PDF原页和湖北官方侧
FIRSTMCOORD-ab88459e2609ae37,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit-summary.json,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-field-fact-p0-reread-machine-candidates.csv,first_closure_machine_coordinate_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_machine_coordinate_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×机器坐标候选公开状态,false,false,false,false,false,false,false,false,19,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,FIRSTDETAIL-bb340f79f9405382,FIRSTTASKREVIEW-ab88459e2609ae37,FIRSTPAGE-b55961124bc8610b,FIRSTREVIEW-b55961124bc8610b,FIRSTPDFOCR-ab88459e2609ae37,226,left,226-left,P0人工字段任务,专业计划数,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,P1-缺PDFOCR候选需人工看图,R5-无候选需人工看图,M1-机器坐标仍无候选需人工看图,MC1-机器坐标仍缺候选继续人工看图,MR1-缺PDFOCR且机器坐标仍缺候选,true,false,false,1,0,1,0,0,,,,,,,,,0,0,no_private_machine_coordinate_candidate,true,true,true,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_three_way_closure,blocked_until_private_pdf_hubei_review_confirms_values,公开层只保存机器坐标候选存在性、状态桶、计数、证据编号和门禁；不公开字段明细、学校专业明细、识别正文或私有路径,继续按原PDFOCR候选审计状态人工核PDF原页和湖北官方侧
FIRSTMCOORD-5ca07b441b5a80b5,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit-summary.json,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-field-fact-p0-reread-machine-candidates.csv,first_closure_machine_coordinate_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_machine_coordinate_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×机器坐标候选公开状态,false,false,false,false,false,false,false,false,19,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,FIRSTDETAIL-bb5d3b024be0552c,FIRSTTASKREVIEW-5ca07b441b5a80b5,FIRSTPAGE-b55961124bc8610b,FIRSTREVIEW-b55961124bc8610b,FIRSTPDFOCR-5ca07b441b5a80b5,226,left,226-left,P0人工字段任务,专业计划数,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,P1-缺PDFOCR候选需人工看图,R5-无候选需人工看图,M0-机器坐标单一候选可作为人工核页提示,MC0-机器坐标候选可辅助PDF原页核页,MR0-缺PDFOCR但机器坐标可补候选,true,true,true,1,1,0,0,1,专业计划数,medium,R_PLAN_LEFT_X_0.39_0.455_LEN_1_3,P0COORDCAND-edbadcb675436361,FIELDP0REREAD-aef2794168391046,FIELDVERIFY-5fc2c1497e25d30c,PAGEFID-3dc71db9b55d908e,PDFANCHOR-ae07eeab57ecdd45,1,1,private_machine_coordinate_candidate_seeded,true,true,true,false,false,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_three_way_closure,blocked_until_private_pdf_hubei_review_confirms_values,公开层只保存机器坐标候选存在性、状态桶、计数、证据编号和门禁；不公开字段明细、学校专业明细、识别正文或私有路径,用机器坐标候选辅助人工核PDF原页；再核湖北官方侧；仍不得自动写回字段事实
FIRSTMCOORD-2842d2f855ecf2d4,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit-summary.json,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-field-fact-p0-reread-machine-candidates.csv,first_closure_machine_coordinate_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_machine_coordinate_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×机器坐标候选公开状态,false,false,false,false,false,false,false,false,19,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,FIRSTDETAIL-be264c75f53789f6,FIRSTTASKREVIEW-2842d2f855ecf2d4,FIRSTPAGE-b55961124bc8610b,FIRSTREVIEW-b55961124bc8610b,FIRSTPDFOCR-2842d2f855ecf2d4,226,left,226-left,自动官网辅证任务,专业计划数；学费；再选科目,private_pdf_ocr_candidate_seeded,P1-缺PDFOCR候选需人工看图,R2-高校有线索但PDFOCR缺候选,M2-原已有PDFOCR候选不启用机器坐标补候选,MC2-原已有PDFOCR候选按原流程人工核页,MR2-原PDFOCR已有候选无需坐标补候选,false,false,false,0,0,0,0,0,,,,,,,,,0,0,no_private_machine_coordinate_candidate,true,true,true,false,false,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_three_way_closure,blocked_until_private_pdf_hubei_review_confirms_values,公开层只保存机器坐标候选存在性、状态桶、计数、证据编号和门禁；不公开字段明细、学校专业明细、识别正文或私有路径,继续按原PDFOCR候选审计状态人工核PDF原页和湖北官方侧
FIRSTMCOORD-af02da08b6f8730c,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit-summary.json,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-field-fact-p0-reread-machine-candidates.csv,first_closure_machine_coordinate_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_machine_coordinate_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×机器坐标候选公开状态,false,false,false,false,false,false,false,false,19,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,FIRSTDETAIL-c33e439309ee3511,FIRSTTASKREVIEW-af02da08b6f8730c,FIRSTPAGE-b55961124bc8610b,FIRSTREVIEW-b55961124bc8610b,FIRSTPDFOCR-af02da08b6f8730c,226,left,226-left,P0人工字段任务,专业计划数,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,P1-缺PDFOCR候选需人工看图,R5-无候选需人工看图,M1-机器坐标仍无候选需人工看图,MC1-机器坐标仍缺候选继续人工看图,MR1-缺PDFOCR且机器坐标仍缺候选,true,false,false,1,0,1,0,0,,,,,,,,,0,0,no_private_machine_coordinate_candidate,true,true,true,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_three_way_closure,blocked_until_private_pdf_hubei_review_confirms_values,公开层只保存机器坐标候选存在性、状态桶、计数、证据编号和门禁；不公开字段明细、学校专业明细、识别正文或私有路径,继续按原PDFOCR候选审计状态人工核PDF原页和湖北官方侧
FIRSTMCOORD-3555fc229d319725,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit-summary.json,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-field-fact-p0-reread-machine-candidates.csv,first_closure_machine_coordinate_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_machine_coordinate_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×机器坐标候选公开状态,false,false,false,false,false,false,false,false,19,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,FIRSTDETAIL-c45ce9a5ad638ec1,FIRSTTASKREVIEW-3555fc229d319725,FIRSTPAGE-b55961124bc8610b,FIRSTREVIEW-b55961124bc8610b,FIRSTPDFOCR-3555fc229d319725,226,left,226-left,自动官网辅证任务,专业计划数；学费；再选科目,private_pdf_ocr_candidate_seeded,P1-缺PDFOCR候选需人工看图,R2-高校有线索但PDFOCR缺候选,M2-原已有PDFOCR候选不启用机器坐标补候选,MC2-原已有PDFOCR候选按原流程人工核页,MR2-原PDFOCR已有候选无需坐标补候选,false,false,false,0,0,0,0,0,,,,,,,,,0,0,no_private_machine_coordinate_candidate,true,true,true,false,false,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_three_way_closure,blocked_until_private_pdf_hubei_review_confirms_values,公开层只保存机器坐标候选存在性、状态桶、计数、证据编号和门禁；不公开字段明细、学校专业明细、识别正文或私有路径,继续按原PDFOCR候选审计状态人工核PDF原页和湖北官方侧
FIRSTMCOORD-a62f1b9a38f0fcec,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit-summary.json,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-field-fact-p0-reread-machine-candidates.csv,first_closure_machine_coordinate_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_machine_coordinate_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×机器坐标候选公开状态,false,false,false,false,false,false,false,false,19,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,FIRSTDETAIL-d4cdf918277c76bf,FIRSTTASKREVIEW-a62f1b9a38f0fcec,FIRSTPAGE-b55961124bc8610b,FIRSTREVIEW-b55961124bc8610b,FIRSTPDFOCR-a62f1b9a38f0fcec,226,left,226-left,P0人工字段任务,专业计划数,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,P1-缺PDFOCR候选需人工看图,R5-无候选需人工看图,M0-机器坐标单一候选可作为人工核页提示,MC0-机器坐标候选可辅助PDF原页核页,MR0-缺PDFOCR但机器坐标可补候选,true,true,true,1,1,0,0,1,专业计划数,medium,R_PLAN_LEFT_X_0.39_0.455_LEN_1_3,P0COORDCAND-4bae4e04fc2dd98e,FIELDP0REREAD-063f7c08917c29bc,FIELDVERIFY-b9a92b204ba61cae,PAGEFID-3dc71db9b55d908e,PDFANCHOR-c81dd157d2f58832,1,1,private_machine_coordinate_candidate_seeded,true,true,true,false,false,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_three_way_closure,blocked_until_private_pdf_hubei_review_confirms_values,公开层只保存机器坐标候选存在性、状态桶、计数、证据编号和门禁；不公开字段明细、学校专业明细、识别正文或私有路径,用机器坐标候选辅助人工核PDF原页；再核湖北官方侧；仍不得自动写回字段事实
